Forum_id|Tag_id
3275|26028
3276|24611
3277|32722
3278|26089
3279|32722
3280|32722
3281|26228
3282|26089
3283|26280
3284|25225
3285|28079
3286|24611
3287|26228
3288|25336
3289|24737
3290|24737
3291|24737
3292|24737
3293|24737
3294|24737
3295|24737
3296|24737
3297|24737
3298|24737
3299|24737
3300|24737
3301|24737
3302|24737
3303|24737
3304|24737
3305|24737
3306|24737
3307|24737
3308|24737
3309|24737
3310|24737
3311|24737
3312|24737
3313|24737
3314|24737
3315|24737
3316|24737
3317|24737
3318|24737
3319|24737
3320|23244
3320|23442
3320|24016
3320|24047
3320|24236
3320|24424
3320|24686
3320|25188
3320|25242
3320|25274
3320|25342
3320|26014
3320|26073
3320|26091
3320|26105
3320|26116
3320|26154
3320|26237
3320|26244
3320|26258
3320|26306
3320|26316
3320|29568
3320|29641
3320|29910
3320|29969
3320|33685
3321|23374
3321|23383
3321|23760
3321|23806
3321|24015
3321|24024
3321|24209
3321|24267
3321|24421
3321|24782
3321|24850
3321|24853
3321|24907
3321|24918
3321|25146
3321|25159
3321|25235
3321|25238
3321|25251
3321|25285
3321|25294
3321|25318
3321|25325
3321|25339
3321|26015
3321|26017
3321|26020
3321|26030
3321|26043
3321|26052
3321|26070
3321|26088
3321|26148
3321|26180
3321|26191
3321|26234
3321|26237
3321|26277
3321|26284
3321|26305
3321|26322
3321|28354
3321|28383
3321|28427
3321|28843
3321|28999
3321|29940
3321|30758
3321|30830
3321|30930
3321|31428
3321|31762
3321|31773
3321|32334
3321|32555
3321|33332
3321|34979
3321|35031
3321|36901
3322|23400
3322|23804
3322|23819
3322|24417
3322|24769
3322|25284
3322|26067
3322|26137
3322|26176
3322|26306
3322|28299
3322|29319
3322|30167
3322|30752
3322|30756
3322|35623
3323|23400
3324|28299
3325|23400
3326|30167
3327|30752
3328|24417
3329|26067
3330|28299
3331|26306
3332|24769
3333|26137
3334|24769
3335|24769
3336|24769
3337|29319
3338|35623
3339|28299
3340|23400
3341|26176
3342|29319
3343|25284
3344|23804
3345|35623
3346|35623
3347|24646
3348|24646
3349|24646
3350|24646
3351|24646
3352|24646
3353|24646
3354|24646
3355|24646
3356|24646
3357|24646
3358|24646
3359|24646
3360|24646
3361|24646
3362|24646
3363|24646
3364|24646
3365|24646
3366|24646
3367|24646
3368|23374
3368|23381
3368|23442
3368|23781
3368|23797
3368|23801
3368|23805
3368|23833
3368|24016
3368|24019
3368|24022
3368|24389
3368|24390
3368|24680
3368|24690
3368|24741
3368|24742
3368|24903
3368|25007
3368|25224
3368|25227
3368|25228
3368|25241
3368|25247
3368|26018
3368|26021
3368|26056
3368|26072
3368|26080
3368|26082
3368|26124
3368|26190
3368|26299
3368|26325
3368|28351
3368|28433
3368|30217
3368|30229
3368|30745
3368|30840
3368|32406
3368|32710
3368|32713
3368|33653
3368|34644
3368|34767
3368|34880
3368|37534
3369|25224
3370|26325
3371|24903
3372|24022
3373|33653
3374|32710
3375|23381
3376|32713
3377|32406
3378|24390
3379|26299
3380|24016
3381|24903
3382|23833
3383|24022
3384|23242
3384|23375
3384|23442
3384|23654
3384|23779
3384|23797
3384|23801
3384|23809
3384|23811
3384|23814
3384|23820
3384|23824
3384|24011
3384|24015
3384|24017
3384|24018
3384|24021
3384|24026
3384|24044
3384|24209
3384|24210
3384|24260
3384|24408
3384|24409
3384|24413
3384|24416
3384|24422
3384|24427
3384|24442
3384|24646
3384|24687
3384|24781
3384|24852
3384|25176
3384|25221
3384|25228
3384|25259
3384|25270
3384|25284
3384|25295
3384|25303
3384|25304
3384|25311
3384|26017
3384|26073
3384|26074
3384|26219
3384|26221
3384|26265
3384|26266
3384|26270
3384|26296
3384|28394
3384|28427
3384|29594
3384|29601
3384|29645
3384|29649
3384|29654
3384|30181
3384|30200
3384|30241
3384|30616
3384|32294
3384|32299
3384|32334
3384|32386
3384|32397
3384|32710
3384|33685
3384|34483
3384|34486
3384|34615
3384|34858
3384|34864
3384|34869
3384|34978
3385|34486
3386|25221
3387|24416
3388|24011
3389|24413
3390|29649
3391|25303
3392|29601
3393|24408
3394|24852
3395|29654
3396|23820
3397|23814
3398|29594
3399|26074
3400|24409
3401|23522
3401|23706
3401|23800
3401|23825
3401|24014
3401|24996
3401|25227
3401|25264
3401|25288
3401|25299
3401|25315
3401|25319
3401|25328
3401|25358
3401|26013
3401|26014
3401|26015
3401|26021
3401|26022
3401|26025
3401|26033
3401|26035
3401|26062
3401|26070
3401|26080
3401|26082
3401|26092
3401|26095
3401|26139
3401|26212
3401|26329
3401|28383
3401|28429
3401|29635
3401|29910
3401|30580
3401|30757
3401|30759
3401|30760
3401|30924
3401|32445
3401|33260
3401|33573
3401|36349
3401|38933
3402|23432
3402|23514
3402|23530
3402|23803
3402|23819
3402|24017
3402|24415
3402|24914
3402|24918
3402|24995
3402|24996
3402|25100
3402|25145
3402|25248
3402|25254
3402|25274
3402|25281
3402|25284
3402|25303
3402|25353
3402|26015
3402|26020
3402|26037
3402|26042
3402|26086
3402|26087
3402|26091
3402|26093
3402|26105
3402|26152
3402|26158
3402|26212
3402|26238
3402|26282
3402|26286
3402|26332
3402|28081
3402|28084
3402|28172
3402|28369
3402|28750
3402|28816
3402|29596
3402|30005
3402|30216
3402|30566
3402|30781
3402|30839
3402|31438
3402|31935
3402|32031
3402|32215
3402|32272
3402|32715
3402|36216
3402|36554
3403|30781
3404|24996
3405|26158
3406|36216
3407|24415
3408|32272
3409|28816
3410|30216
3411|31935
3412|23514
3413|31935
3414|25254
3415|30781
3416|26087
3417|24914
3418|28816
3419|23530
3420|32031
3421|23803
3422|36216
3423|23441
3423|23684
3423|23779
3423|23780
3423|23801
3423|23812
3423|23816
3423|24015
3423|24213
3423|24257
3423|24270
3423|24389
3423|24686
3423|24880
3423|24903
3423|24995
3423|25177
3423|25221
3423|25223
3423|25231
3423|25302
3423|26016
3423|26025
3423|26049
3423|26117
3423|26329
3423|28344
3423|28998
3423|29635
3423|29694
3423|30217
3423|30241
3423|32377
3423|32379
3423|32431
3423|33264
3423|34644
3424|25093
3424|25286
3424|26020
3424|26167
3424|28392
3424|28406
3424|30823
3424|32424
3425|28406
3426|26020
3427|28392
3428|26167
3429|28392
3430|25093
3431|26020
3432|32424
3433|25093
3434|32424
3435|28406
3436|24673
3437|24673
3438|24673
3439|24673
3440|24673
3441|24673
3442|24673
3443|24673
3444|24673
3445|24673
3446|24673
3447|24673
3448|24673
3449|24673
3450|24673
3451|23677
3451|23806
3451|23816
3451|24413
3451|24418
3451|24423
3451|24426
3451|24634
3451|24686
3451|24742
3451|24769
3451|25221
3451|25224
3451|25225
3451|25263
3451|25296
3451|26013
3451|26015
3451|26017
3451|26019
3451|26039
3451|26053
3451|26061
3451|26062
3451|26098
3451|26109
3451|26112
3451|26155
3451|26156
3451|26166
3451|26231
3451|26232
3451|26263
3451|26264
3451|26295
3451|28306
3451|28383
3451|28427
3451|29632
3451|29633
3451|29641
3451|29884
3451|30059
3451|30137
3451|30209
3451|30218
3451|30237
3451|31706
3451|32021
3451|32333
3451|32410
3451|32945
3451|33430
3451|34187
3451|34547
3451|34572
3451|36516
3452|29884
3453|23806
3454|36516
3455|26264
3456|28306
3457|26053
3458|26062
3459|23677
3460|26232
3461|23677
3462|29641
3463|26015
3464|25296
3465|23531
3465|24034
3465|24687
3465|24688
3465|24763
3465|25257
3465|26094
3465|26282
3465|30779
3466|23376
3466|23805
3466|23812
3466|23828
3466|24020
3466|24031
3466|24407
3466|24419
3466|24742
3466|24853
3466|24863
3466|24903
3466|24911
3466|24995
3466|25145
3466|25221
3466|25235
3466|25237
3466|25247
3466|25251
3466|25264
3466|25274
3466|25276
3466|25305
3466|25326
3466|25329
3466|26015
3466|26021
3466|26028
3466|26031
3466|26061
3466|26064
3466|26084
3466|26118
3466|26122
3466|26136
3466|26174
3466|26195
3466|26226
3466|26233
3466|26238
3466|26266
3466|26286
3466|26317
3466|26319
3466|28299
3466|28320
3466|28321
3466|28365
3466|28674
3466|29601
3466|29645
3466|30055
3466|30241
3466|30752
3466|30808
3466|32410
3467|28299
3468|26061
3469|26118
3470|28299
3471|26064
3472|25329
3473|24020
3474|26031
3475|25276
3476|23238
3476|23707
3476|24044
3476|24257
3476|25000
3476|25224
3476|25245
3476|25257
3476|26024
3476|26028
3476|26062
3476|26097
3476|26231
3476|26256
3476|26302
3476|28398
3476|30374
3476|30616
3476|30753
3476|30781
3476|38218
3477|25224
3478|26097
3479|30781
3480|23238
3481|23707
3482|30616
3483|30781
3484|38218
3485|25000
3486|24010
3486|24011
3486|24213
3486|24904
3486|24917
3486|24968
3486|25000
3486|25221
3486|25224
3486|25276
3486|25352
3486|26022
3486|26033
3486|26037
3486|26091
3486|26179
3486|26241
3486|26242
3486|29601
3486|29649
3486|30826
3486|30834
3486|35051
3487|23509
3488|23509
3489|23509
3490|23509
3491|23509
3492|23509
3493|23509
3494|23509
3495|23509
3496|23509
3497|23509
3498|23374
3498|23379
3498|23523
3498|23528
3498|24015
3498|24016
3498|24017
3498|24410
3498|24415
3498|24426
3498|24697
3498|24905
3498|24907
3498|24985
3498|25220
3498|25229
3498|25240
3498|25251
3498|25279
3498|25283
3498|25285
3498|25286
3498|25290
3498|25299
3498|26021
3498|26027
3498|26029
3498|26030
3498|26037
3498|26046
3498|26048
3498|26054
3498|26085
3498|26099
3498|26109
3498|26167
3498|26173
3498|26187
3498|26189
3498|26190
3498|26273
3498|26278
3498|26303
3498|26311
3498|26317
3498|26335
3498|28299
3498|28392
3498|28425
3498|28723
3498|28869
3498|29127
3498|29150
3498|29307
3498|29645
3498|29673
3498|29674
3498|30152
3498|30241
3498|30267
3498|30775
3498|30779
3498|30781
3498|32386
3498|32410
3498|33359
3498|34063
3498|34070
3498|34354
3498|34667
3498|34820
3498|34923
3498|36040
3498|36264
3498|36758
3499|23376
3499|23377
3499|23383
3499|23519
3499|23522
3499|23525
3499|23527
3499|23802
3499|24015
3499|24027
3499|24038
3499|24262
3499|24407
3499|24413
3499|24414
3499|24419
3499|24781
3499|24971
3499|24999
3499|25222
3499|25234
3499|25269
3499|25276
3499|25301
3499|26021
3499|26036
3499|26041
3499|26063
3499|26067
3499|26093
3499|26123
3499|26129
3499|26141
3499|26150
3499|26158
3499|26168
3499|26197
3499|26225
3499|26233
3499|26263
3499|26306
3499|26322
3499|28383
3499|29499
3499|29647
3499|29649
3499|29821
3499|29897
3499|30108
3499|30218
3499|30226
3499|30261
3499|30753
3499|30770
3499|30806
3499|31162
3499|31742
3499|31977
3499|32377
3499|32413
3499|34335
3499|34861
3499|34864
3499|35037
3499|37054
3500|30753
3501|26129
3502|25276
3503|34864
3504|25276
3505|26063
3506|30108
3507|25234
3508|24015
3509|26093
3510|24027
3511|31162
3512|34861
3513|25276
3514|25301
3515|26036
3516|26168
3517|24015
3518|24407
3519|26263
3520|30806
3521|26150
3522|26233
3523|29499
3524|26129
3525|35037
3526|30218
3527|31977
3528|23479
3528|24012
3528|24021
3528|24031
3528|26295
3529|24012
3530|24021
3531|23479
3532|24031
3533|23479
3534|24021
3535|24021
3536|23479
3537|24012
3538|24012
3539|23479
3540|26295
3541|23479
3542|24031
3543|24021
3544|24012
3545|23479
3546|23479
3547|24012
3548|24031
3549|24021
3550|26295
3551|24021
3552|24012
3553|24031
3554|23456
3554|23824
3554|25147
3554|38082
3555|23294
3555|23297
3555|23375
3555|23516
3555|23518
3555|23684
3555|23704
3555|23780
3555|23812
3555|24011
3555|24257
3555|24408
3555|24646
3555|24742
3555|24768
3555|24907
3555|24917
3555|24989
3555|24997
3555|25221
3555|25234
3555|25240
3555|25263
3555|25350
3555|26013
3555|26014
3555|26017
3555|26021
3555|26022
3555|26026
3555|26028
3555|26035
3555|26047
3555|26052
3555|26106
3555|26114
3555|26168
3555|26188
3555|26212
3555|26271
3555|26321
3555|28292
3555|28298
3555|28355
3555|30182
3555|30198
3555|30632
3555|30745
3555|30753
3555|30759
3555|30786
3555|30798
3555|32406
3555|32431
3555|32513
3555|34858
3556|24681
3557|24681
3558|24681
3559|24681
3560|24681
3561|24681
3562|24681
3563|24681
3564|24681
3565|24681
3566|24681
3567|24681
3568|24681
3569|24681
3570|24681
3571|24681
3572|24681
3573|24681
3574|24681
3575|24681
3576|24681
3577|23831
3577|24766
3577|25269
3577|26026
3577|26120
3577|30176
3577|30770
3577|30808
3577|32965
3578|30770
3579|26026
3580|23831
3581|32965
3582|32965
3583|32965
3584|25269
3585|23831
3586|26026
3587|30770
3588|23375
3588|23377
3588|23379
3588|23382
3588|23654
3588|23707
3588|23760
3588|23802
3588|23806
3588|23813
3588|23814
3588|23817
3588|24016
3588|24018
3588|24021
3588|24022
3588|24026
3588|24034
3588|24209
3588|24258
3588|24260
3588|24406
3588|24414
3588|24416
3588|24418
3588|24423
3588|24440
3588|24443
3588|24690
3588|24784
3588|24852
3588|24995
3588|25145
3588|25226
3588|25256
3588|25257
3588|25277
3588|25309
3588|25328
3588|26041
3588|26059
3588|26081
3588|26148
3588|26236
3588|26240
3588|26277
3588|26303
3588|28397
3588|28406
3588|30198
3588|30616
3588|30632
3588|30743
3588|32379
3588|32399
3588|32410
3588|34468
3589|23236
3589|23376
3589|23707
3589|24210
3589|24905
3589|25003
3589|25229
3589|25240
3589|25328
3589|26014
3589|26024
3589|26089
3589|26093
3589|26122
3589|26130
3589|26239
3589|26331
3590|23442
3590|23801
3590|23819
3590|24432
3590|24781
3590|25228
3590|25232
3590|25235
3590|25239
3590|25251
3590|25314
3590|26013
3590|26033
3590|26073
3590|26118
3590|26130
3590|28389
3590|28427
3590|30745
3590|32272
3590|32382
3590|32397
3591|23377
3591|23652
3591|23704
3591|23830
3591|24028
3591|24031
3591|24042
3591|24745
3591|24768
3591|25002
3591|25222
3591|25229
3591|25291
3591|26015
3591|26045
3591|26047
3591|26055
3591|26059
3591|26127
3591|26200
3591|26211
3591|26236
3591|28654
3591|29112
3591|29613
3591|30616
3591|31304
3591|32424
3591|32726
3591|33956
3591|34486
3592|31304
3593|25229
3594|25002
3595|24768
3596|25002
3597|25229
3598|28654
3599|34486
3600|24028
3601|24028
3602|32726
3603|29112
3604|25291
3605|24031
3606|25229
3607|29613
3608|25229
3609|26047
3610|34486
3611|32726
3612|24031
3613|24028
3614|26200
3615|24850
3616|24850
3617|24850
3618|24850
3619|24850
3620|24850
3621|24850
3622|24850
3623|24850
3624|24850
3625|24850
3626|24850
3627|24850
3628|24850
3629|24850
3630|24850
3631|24850
3632|24850
3633|24850
3651|23376
3651|23535
3651|24010
3651|24260
3651|24425
3651|24443
3651|24885
3651|24903
3651|25190
3651|25220
3651|25228
3651|25239
3651|25296
3651|26075
3651|26180
3651|26264
3651|26319
3651|26333
3651|26350
3651|28883
3651|30821
3651|30839
3651|34979
3652|25239
3653|24443
3654|26319
3655|24425
3656|25220
3657|25220
3658|26075
3659|24260
3660|24443
3661|23376
3662|25228
3663|24903
3664|24443
3665|26180
3666|30821
3667|26075
3668|25228
3669|25296
3670|23242
3670|24016
3670|24258
3670|24413
3670|24431
3670|24434
3670|24663
3670|24853
3670|25144
3670|25231
3670|26029
3670|26044
3670|26050
3670|26095
3670|26187
3670|26198
3670|26211
3670|26278
3670|28681
3670|28694
3670|29548
3670|29645
3670|29925
3670|30204
3670|30207
3670|31000
3670|31068
3670|34291
3671|24434
3672|24016
3673|24016
3674|26211
3675|26198
3676|28681
3677|24258
3678|26044
3679|23242
3680|30207
3681|31000
3682|24853
3683|25144
3684|24663
3685|24642
3686|24642
3687|24642
3688|24642
3689|24642
3690|24642
3691|24642
3692|24642
3693|24642
3694|24642
3695|24642
3696|24642
3697|24642
3698|24642
3699|24642
3700|24637
3700|25229
3700|25323
3700|26098
3700|30282
3700|32985
3701|23236
3701|23533
3701|24034
3701|24432
3701|24994
3701|26014
3701|26033
3701|26103
3701|26198
3701|29640
3701|29687
3701|30176
3701|30197
3701|30198
3701|30266
3701|30953
3701|34589
3701|34615
3701|36133
3702|24034
3703|36133
3704|30197
3705|30266
3706|26198
3707|24994
3708|30176
3709|30176
3710|29687
3711|26014
3712|30197
3713|24994
3714|26014
3715|23816
3715|24011
3715|24048
3715|24406
3715|24741
3715|24999
3715|25165
3715|25220
3715|25226
3715|25288
3715|25324
3715|26017
3715|26052
3715|26106
3715|26108
3715|26204
3715|26239
3715|26302
3715|30040
3715|30745
3715|32410
3715|33208
3715|34650
3716|33208
3717|26302
3718|30745
3719|25226
3720|26239
3721|24048
3722|26239
3723|24048
3724|30040
3725|23375
3725|23526
3725|23820
3725|24015
3725|24017
3725|24018
3725|24019
3725|24040
3725|24267
3725|24857
3725|24996
3725|24999
3725|25233
3725|25237
3725|25244
3725|25267
3725|25274
3725|25281
3725|25303
3725|25310
3725|26030
3725|26033
3725|26060
3725|26061
3725|26062
3725|26101
3725|26106
3725|26144
3725|26174
3725|26178
3725|26235
3725|26256
3725|26271
3725|26277
3725|26279
3725|26280
3725|28299
3725|28392
3725|28399
3725|29999
3725|30123
3725|30227
3725|30384
3725|30743
3725|30753
3725|31461
3725|31608
3725|33948
3725|34161
3725|34751
3725|34818
3735|23374
3735|23376
3735|23511
3735|23822
3735|23831
3735|24442
3735|24994
3735|24995
3735|25223
3735|25242
3735|25256
3735|25344
3735|26024
3735|26028
3735|26041
3735|26056
3735|26057
3735|26062
3735|26065
3735|26108
3735|26135
3735|26174
3735|26192
3735|26219
3735|26221
3735|26240
3735|26245
3735|26320
3735|28080
3735|28770
3735|29675
3735|30217
3735|30743
3735|30745
3735|30756
3735|30803
3735|32162
3735|32333
3735|34858
3735|36078
3735|36656
3735|37831
3736|23374
3736|23375
3736|23441
3736|23652
3736|23653
3736|23694
3736|23780
3736|23801
3736|23824
3736|24411
3736|24416
3736|24423
3736|24442
3736|24740
3736|24784
3736|24903
3736|24996
3736|25235
3736|25293
3736|25328
3736|25355
3736|26017
3736|26022
3736|26030
3736|26107
3736|26308
3736|28080
3736|28419
3736|30753
3736|32553
3736|33264
3737|25355
3738|32553
3739|26022
3740|23694
3741|26017
3742|26308
3743|26017
3744|28419
3745|24407
3745|25334
3745|26121
3745|36303
3746|36303
3747|26121
3748|23236
3749|23236
3750|23236
3751|23236
3752|23244
3752|23827
3752|24026
3752|24634
3752|24994
3752|25100
3752|25242
3752|25313
3752|25348
3752|26024
3752|26055
3752|26120
3752|26133
3752|26198
3752|26214
3752|26288
3752|26338
3752|28681
3752|29389
3752|29692
3752|29976
3752|29981
3752|30227
3752|30632
3752|30682
3752|31027
3752|33000
3752|33303
3752|33623
3752|34494
3752|34777
3752|37002
3753|23237
3753|23530
3753|23704
3753|23826
3753|24017
3753|24035
3753|24037
3753|24047
3753|24412
3753|24418
3753|24419
3753|24432
3753|24850
3753|24920
3753|25099
3753|25144
3753|25188
3753|25221
3753|25267
3753|25276
3753|25284
3753|25318
3753|25342
3753|26033
3753|26044
3753|26085
3753|26097
3753|26143
3753|26148
3753|26160
3753|26165
3753|26219
3753|26222
3753|26240
3753|26242
3753|26259
3753|26265
3753|26268
3753|26334
3753|28352
3753|28394
3753|28397
3753|28433
3753|28516
3753|29213
3753|29215
3753|29649
3753|29779
3753|29979
3753|30492
3753|30733
3753|31739
3753|31793
3753|31831
3753|32382
3753|34113
3753|34478
3753|35945
3753|36651
3753|37064
3753|37646
3754|23383
3754|23516
3754|23801
3754|23805
3754|23820
3754|23821
3754|23826
3754|24016
3754|24258
3754|24421
3754|24425
3754|24648
3754|24687
3754|24688
3754|24852
3754|24880
3754|25220
3754|25227
3754|25231
3754|25240
3754|25242
3754|25243
3754|25253
3754|25257
3754|25263
3754|25267
3754|25269
3754|25294
3754|25295
3754|25324
3754|25325
3754|25340
3754|26013
3754|26014
3754|26022
3754|26023
3754|26027
3754|26028
3754|26043
3754|26064
3754|26085
3754|26103
3754|26115
3754|26152
3754|26177
3754|26183
3754|26200
3754|26206
3754|26232
3754|26242
3754|26282
3754|26283
3754|26292
3754|26325
3754|28379
3754|28480
3754|28654
3754|28856
3754|29411
3754|29599
3754|29621
3754|29673
3754|29998
3754|30217
3754|30267
3754|30632
3754|30752
3754|30806
3754|30818
3754|30869
3754|31068
3754|32406
3754|33107
3754|34362
3754|34931
3754|35191
3754|36483
3754|38082
3755|25295
3756|32406
3757|25253
3758|23821
3759|30806
3760|29673
3761|33107
3762|25263
3763|35191
3764|23516
3765|30869
3766|25231
3767|25340
3768|25242
3769|25263
3770|32406
3771|26325
3772|24687
3773|38082
3774|24687
3775|34931
3776|23826
3777|26014
3778|23242
3778|24044
3778|24429
3778|24431
3778|28083
3778|28427
3778|29649
3778|30181
3778|32294
3778|34864
3778|34978
3779|24431
3780|30181
3781|29649
3782|28083
3783|30181
3784|34864
3785|29649
3786|32294
3787|34978
3788|29649
3789|28083
3790|34978
3791|28427
3792|24429
3793|24429
3794|28427
3795|24429
3796|24044
3797|24429
3798|34978
3799|32294
3800|28083
3801|23374
3802|23242
3802|23375
3802|23382
3802|23514
3802|23780
3802|23801
3802|24015
3802|24024
3802|24260
3802|24261
3802|24265
3802|24268
3802|24410
3802|24426
3802|24434
3802|24632
3802|24904
3802|25145
3802|25222
3802|25224
3802|25229
3802|25297
3802|25325
3802|25333
3802|25337
3802|26015
3802|26019
3802|26025
3802|26033
3802|26050
3802|26061
3802|26071
3802|26085
3802|26114
3802|26154
3802|26159
3802|26176
3802|26188
3802|26207
3802|26242
3802|26256
3802|26270
3802|26275
3802|26283
3802|26291
3802|26306
3802|26329
3802|26331
3802|28200
3802|28419
3802|29070
3802|29605
3802|29633
3802|29649
3802|29665
3802|29940
3802|30167
3802|30272
3802|30752
3802|30762
3802|30806
3802|30838
3802|30840
3802|31624
3802|32380
3802|32553
3802|32943
3802|33010
3802|33382
3802|33857
3802|34612
3802|34923
3802|37039
3802|37064
3802|37738
3802|38475
3803|25337
3804|24268
3805|26331
3806|29633
3807|26275
3808|26154
3809|24763
3810|24763
3811|24763
3812|24763
3813|24763
3814|24763
3815|24763
3816|23537
3816|24022
3816|24407
3816|24409
3816|24412
3816|24415
3816|24686
3816|25144
3816|25227
3816|25230
3816|25261
3816|25309
3816|25319
3816|26025
3816|26038
3816|26128
3816|26155
3816|26211
3816|26234
3816|28299
3816|28426
3816|28429
3816|29411
3816|29604
3816|29645
3816|29688
3816|30170
3816|30818
3816|31678
3816|32082
3816|34587
3816|34758
3816|35768
3816|36542
3817|35768
3818|34587
3819|29411
3820|25319
3821|25230
3822|25144
3823|29604
3824|32082
3825|23374
3825|23383
3825|23518
3825|23801
3825|23806
3825|23808
3825|23814
3825|24012
3825|24015
3825|24016
3825|24018
3825|24031
3825|24261
3825|24414
3825|24769
3825|24999
3825|25145
3825|25220
3825|25223
3825|25227
3825|25235
3825|25236
3825|25244
3825|25257
3825|25282
3825|25301
3825|25331
3825|25333
3825|25339
3825|26013
3825|26015
3825|26021
3825|26026
3825|26033
3825|26036
3825|26037
3825|26085
3825|26097
3825|26105
3825|26120
3825|26131
3825|26136
3825|26142
3825|26152
3825|26170
3825|26174
3825|26177
3825|26181
3825|26182
3825|26206
3825|26209
3825|26214
3825|26220
3825|26266
3825|26281
3825|26289
3825|26295
3825|26315
3825|28081
3825|28321
3825|29087
3825|29379
3825|29588
3825|29601
3825|29673
3825|30079
3825|30403
3825|30610
3825|30632
3825|30744
3825|30823
3825|31455
3825|32113
3825|32406
3825|32497
3825|33318
3825|34538
3825|34618
3825|35907
3826|26315
3827|23694
3827|24026
3827|24436
3827|25269
3827|26025
3827|26026
3827|26107
3827|26168
3827|28202
3827|30241
3828|26168
3829|24436
3830|23811
3830|24011
3830|24385
3830|25221
3830|25230
3830|25278
3830|25284
3830|26023
3830|26032
3830|28299
3830|30491
3830|34759
3831|23681
3832|23797
3832|24415
3832|24907
3833|24415
3834|24907
3835|23797
3836|24415
3837|24907
3838|23797
3839|24415
3840|24415
3841|24907
3842|24415
3843|24415
3844|24907
3845|24415
3846|23797
3847|23797
3848|24907
3849|24907
3850|23797
3851|24907
3852|24415
3853|23797
3854|23797
3855|24907
3856|24415
3857|24415
3858|24907
3859|24907
3860|23797
3861|24907
3862|23797
3863|24907
3864|23718
3864|24389
3864|25237
3864|26033
3864|26137
3864|29458
3864|29635
3864|31447
3865|26033
3866|26137
3867|26033
3868|24389
3869|24389
3870|26033
3871|26033
3872|23718
3873|29458
3874|26033
3875|31447
3876|29458
3877|23718
3878|25237
3879|23718
3880|26137
3881|31447
3882|29458
3883|29635
3884|29458
3885|25237
3886|23718
3887|29635
3888|23718
3889|24389
3890|26137
3891|29635
3892|26137
3893|31447
3894|31447
3895|23718
3896|23460
3897|23826
3897|24013
3897|24983
3897|26139
3897|29619
3897|32746
3898|26139
3899|32746
3900|24983
3901|29619
3902|29619
3903|29619
3904|23826
3905|24013
3906|23826
3907|26139
3908|24013
3909|24983
3910|24013
3911|24983
3912|24013
3913|29619
3914|24013
3915|29619
3916|23826
3917|23826
3918|32746
3919|24013
3920|24013
3921|26139
3922|29619
3923|24013
3924|24013
3925|23826
3926|23242
3926|23375
3926|23381
3926|23384
3926|23653
3926|23801
3926|23811
3926|23824
3926|24010
3926|24014
3926|24026
3926|24209
3926|24210
3926|24406
3926|24409
3926|24412
3926|24413
3926|24415
3926|24416
3926|24421
3926|24431
3926|24433
3926|24441
3926|24442
3926|24639
3926|24851
3926|24995
3926|25145
3926|25176
3926|25220
3926|25225
3926|25237
3926|25259
3926|25264
3926|25304
3926|25310
3926|25345
3926|25355
3926|26018
3926|26038
3926|26073
3926|26236
3926|26292
3926|28310
3926|28321
3926|28427
3926|29649
3926|29654
3926|30181
3926|30241
3926|30251
3926|32294
3926|32397
3926|32406
3926|32410
3926|32555
3926|32713
3926|34483
3926|34486
3926|34611
3926|34615
3926|34644
3926|34861
3926|34864
3926|34978
3926|35238
3927|23800
3927|25099
3927|26268
3927|29781
3927|30818
3927|32860
3928|26268
3929|23237
3930|23237
3931|23237
3932|23237
3933|23237
3934|23237
3935|23237
3936|23237
3937|23237
3938|23237
3939|23237
3940|23237
3941|23237
3942|23237
3943|23237
3944|23237
3945|23237
3946|23237
3947|23237
3948|23237
3949|23237
3950|23237
3951|23237
3952|23237
3953|23237
3954|23653
3954|23654
3954|24903
3954|25145
3954|25248
3954|25288
3954|26020
3954|26081
3954|29633
3954|30229
3954|30241
3954|30261
3955|23236
3956|23242
3956|23245
3956|23395
3956|23441
3956|23806
3956|23811
3956|23814
3956|23818
3956|24019
3956|24023
3956|24028
3956|24041
3956|24259
3956|24390
3956|24411
3956|24418
3956|24421
3956|24441
3956|24782
3956|25223
3956|25226
3956|25230
3956|25264
3956|25266
3956|25294
3956|25307
3956|26013
3956|26020
3956|26033
3956|26037
3956|26044
3956|26050
3956|26073
3956|26077
3956|26081
3956|26112
3956|26152
3956|26170
3956|26182
3956|26195
3956|26238
3956|26244
3956|26277
3956|26295
3956|26306
3956|26321
3956|28080
3956|28083
3956|28412
3956|28433
3956|28756
3956|29590
3956|29619
3956|29630
3956|29881
3956|29927
3956|29979
3956|30181
3956|30212
3956|30218
3956|30268
3956|30743
3956|30838
3956|32397
3956|32555
3956|32901
3956|36349
3956|36457
3957|23245
3958|26033
3959|23441
3960|29927
3961|26295
3962|23441
3963|26050
3964|29927
3965|26152
3966|30218
3967|30218
3968|29630
3969|32901
3970|26013
3971|25266
3972|25223
3973|24421
3974|24259
3975|26073
3976|24421
3977|26277
3978|23519
3978|23677
3978|23704
3978|23820
3978|24014
3978|24209
3978|24415
3978|24419
3978|24740
3978|24903
3978|25225
3978|25262
3978|26013
3978|26223
3978|28081
3978|28395
3978|29031
3978|31981
3978|32312
3978|38511
3979|26013
3980|38511
3981|24014
3982|38511
3983|26223
3984|28395
3985|24415
3986|23677
3987|31981
3988|24415
3989|23677
3990|26223
3991|23677
