Post_id|Tag_id
208468|24040
208468|24632
208468|30235
208468|32451
208468|33459
208468|33496
208469|23297
208469|23706
208469|23810
208469|24632
208469|26326
208469|32375
208469|33666
208470|24632
208470|28343
208470|30206
208470|34877
208470|37058
208471|24632
208471|25189
208471|31060
208471|31943
208471|34492
208472|24632
208472|26275
208472|29396
208472|31609
208472|32394
208472|32496
208473|24264
208473|24270
208473|24632
208473|26293
208473|32330
208473|39189
208474|24632
208474|26130
208474|26241
208474|28230
208475|24632
208475|24657
208475|25234
208475|30042
208476|24028
208476|24632
208476|26074
208476|29595
208476|32579
208476|32703
208476|38001
208477|24632
208477|26240
208477|26346
208477|29629
208477|30198
208477|32924
208477|34611
208477|34962
208478|24632
208478|30952
208478|31181
208478|32553
208478|34871
208479|24632
208479|25270
208479|26301
208479|30253
208479|35525
208761|25659
208761|26263
208761|29007
208761|29206
208761|30803
208761|34009
208761|34544
208761|34985
208762|23779
208762|24646
208762|26035
208762|28304
208762|35267
208763|23819
208763|24646
208763|28352
208763|32556
208763|35712
208764|24646
208764|25327
208764|29393
208764|30814
208765|24646
208765|25267
208765|26280
208765|29628
208765|34860
208766|24414
208766|24646
208766|25248
208766|26130
208767|23509
208767|32508
208768|23509
208769|23509
208770|23509
208770|30357
208771|23509
208772|24023
208772|24406
208772|25199
208772|25257
208772|28245
208772|30235
208773|24852
208773|25199
208773|25263
208773|28330
208773|35127
208774|32508
208775|32508
208776|32508
208777|32508
208778|32508
208779|32508
208780|32508
208781|32508
208782|32508
208783|32508
208784|32508
208785|32508
208786|32508
208787|23432
208787|24403
208787|28995
208787|29601
208787|32294
209064|23237
209065|23237
209066|23237
209067|23237
209068|23237
209069|24888
209070|24888
209071|24888
209072|24888
209073|24997
209073|29223
209073|32288
209073|34209
209073|37220
209074|24997
209074|29577
209074|30406
209074|30798
209074|30857
209074|31690
209074|33153
209075|24611
209075|26167
209075|28352
209075|29660
209076|24997
209076|28344
209076|28750
209076|29080
209076|30077
209076|30670
209076|31534
209076|31935
209076|32839
209076|33617
209076|35117
209077|24997
209077|29231
209077|32660
209077|33847
209077|36293
209078|24611
209078|28362
209078|30663
209078|32891
209078|35869
209078|38782
209079|23631
209079|24435
209079|24852
209079|28424
209079|29662
209079|29987
209079|34039
209079|34912
209080|24997
209080|28841
209080|29835
209080|30425
209080|32064
209080|33771
209081|24997
209081|30031
209081|30554
209081|32204
209081|34144
209081|37038
209082|24997
209082|29519
209082|32609
209083|24997
209083|29824
209083|30869
209083|33044
209083|36647
209084|24997
209084|29591
209084|30344
209084|32975
209084|35904
209084|37324
209084|38105
209085|24611
209085|28207
209085|34303
209085|35066
209085|37867
209085|38127
209086|24611
209086|25225
209086|32232
209087|24611
209087|25260
209087|29353
209087|29367
209087|32386
209088|23631
209088|25349
209088|30226
209089|24997
209089|31227
209089|33672
209090|24611
209090|31031
209090|36692
209091|23535
209091|23631
209091|30167
209091|30251
209091|30495
209091|32294
209091|32519
209091|32564
209091|37240
209092|23631
209092|24013
209092|24429
209092|30806
209092|32553
209092|36853
209093|24997
209093|38774
209094|24997
209094|29426
209094|30845
209094|38199
209095|23631
209095|24431
209095|29781
209095|30216
209095|34041
209096|23677
209096|24048
209096|26064
209096|29619
209097|23646
209097|31364
209097|32320
209097|34839
209098|23646
209098|28177
209098|33291
209099|23646
209099|28268
209099|29058
209099|31208
209099|32443
209100|23646
209100|24418
209100|26241
209100|26247
209100|29306
209100|30199
209100|30480
209100|35293
209101|23646
209101|36410
209102|23646
209102|25003
209102|29506
209103|23525
209103|23646
209103|25248
209103|25327
209103|26085
209103|28433
209104|23646
209104|32441
209104|32480
209104|37755
209105|23646
209105|24989
209105|26166
209105|28302
209105|29084
209105|29692
209105|34948
209106|23646
209106|24400
209106|24611
209106|28337
209107|23646
209107|24768
209107|29147
209107|29850
209107|32990
209107|38023
209108|23646
209108|24417
209108|26079
209108|28348
209108|32225
209109|23646
209109|24434
209109|29614
209109|30766
209109|32413
209109|32639
209109|37696
209110|23646
209110|32493
209110|32963
209110|33533
209111|23646
209111|24018
209111|26047
209111|26234
209111|29630
209111|30798
209111|31289
209111|31906
209111|35026
209112|23646
209112|35382
209113|23646
209113|26045
209113|26269
209113|30625
209113|30930
209114|23646
209114|26052
209114|26168
209114|28996
209115|23646
209116|23646
209116|25355
209116|26297
209116|33113
209116|36579
209117|23646
209117|23821
209117|33645
209117|34865
209118|23646
209118|26031
209118|30192
209118|30213
209118|34788
209118|35215
209119|23646
209119|29621
209119|32508
209119|33525
209120|23244
209120|23646
209120|25298
209120|26160
209120|26314
209120|28469
209120|29274
209120|32988
209120|34812
209121|23646
209121|24427
209121|24740
209121|25166
209121|28367
209121|31108
209121|34905
209228|24611
209229|24611
209229|25225
209230|24611
209231|24611
209231|26089
209232|24611
209232|26028
209232|26089
209233|24611
209234|24611
209234|26089
209235|24611
209236|24611
209236|28079
209237|24611
209237|32722
209238|24611
209239|24611
209240|24611
209241|24611
209241|26028
209242|24611
209243|24611
209244|24611
209245|24611
209246|24611
209247|24611
209248|24611
209249|24611
209249|26089
209250|24611
209250|26280
209251|24611
209251|26028
209251|26280
209252|24398
209252|25252
209253|23520
209253|25170
209253|25259
209253|26114
209253|26269
209253|28891
209253|29610
209253|37514
209254|24398
209254|30718
209254|32380
209254|35737
209255|25170
209255|26094
209255|29663
209578|24737
209579|24737
209580|24737
209581|24737
209582|24737
209583|24737
209584|24761
209584|26199
209584|35326
209895|23244
209895|33685
209896|23244
209897|23374
209897|24421
209897|26284
209897|28427
209898|23374
209898|23383
209898|24421
209898|26180
209898|31762
209899|25173
209899|26337
209899|32386
209899|32908
209900|23400
209900|26306
209900|30756
209901|23400
209901|23804
209901|26067
209902|23400
209902|35623
209903|23400
209903|24769
209904|23400
209904|24769
209904|26137
209904|30752
209905|23400
209906|23400
209907|23400
209907|23819
209908|23400
209909|23400
209909|23819
209909|24769
209909|29319
209909|35623
209910|23400
209910|26176
209910|30167
209911|23400
209911|30752
209912|23797
209912|34890
209913|23797
209913|25335
209913|26123
209913|29646
209913|32517
209914|23797
209914|24903
209914|26212
209914|29028
209914|35222
209915|23797
209915|26232
209915|28304
209915|32337
209915|32524
209915|32576
209916|26772
209917|23797
209917|26060
209917|26199
209917|32405
209918|23797
209918|25273
209918|32479
209918|35228
209919|23797
209919|24740
209919|25229
209919|32519
209919|32555
209919|34875
209920|23797
209920|29600
209920|35899
210165|24646
210166|24646
210167|24646
210168|24646
210169|24646
210170|24646
210171|24646
210172|24646
210173|24646
210174|24646
210175|24646
210176|24646
210177|24646
210178|23480
210178|33470
210178|34930
210178|35923
210179|23480
210179|36864
210179|37054
210180|28090
210180|29215
210180|32638
210180|33720
210181|26199
210181|28090
210181|28191
210181|28338
210181|32325
210181|37059
210182|24914
210182|26316
210182|28090
210182|32775
210182|35402
210183|28090
210183|28433
210183|30632
210183|32486
210183|32503
210183|34957
210184|23480
210184|32336
210184|37293
210549|23242
210549|23814
210549|25284
210549|26219
210549|32294
210550|23242
210550|24416
210550|24852
210550|25295
210550|26073
210550|26221
210551|23242
210551|23797
210551|24021
210552|23242
210552|24018
210552|28427
210552|29645
210552|29654
210553|23242
210553|23442
210553|25221
210553|26219
210553|32386
210554|23242
210554|23801
210554|23824
210554|24852
210555|23242
210555|24017
210555|24646
210555|34615
210556|23242
210556|25284
210556|25295
210556|33685
210556|34615
210557|23242
210557|24015
210557|24018
210557|24408
210557|26221
210558|23242
210558|25259
210558|28394
210558|30200
210558|32334
210558|34864
210558|34978
210559|23242
210559|24409
210559|24413
210559|25228
210559|25295
210559|29649
210560|23242
210560|23824
210560|24011
210560|24427
210560|26017
210560|26221
210560|26296
210560|32397
210560|33685
210561|23242
210561|25304
210561|26221
210561|33685
210561|34483
210562|23242
210562|25176
210562|25295
210563|23242
210563|24017
210563|24018
210563|24781
210563|32294
210563|32397
210564|23242
210564|23797
210564|23814
210564|28427
210564|34858
210565|23242
210565|24210
210565|32386
210566|23242
210566|23797
210566|25295
210567|23242
210567|24442
210567|30616
210567|32386
210567|34483
210568|23242
210568|23824
210568|32299
210569|23242
210569|23820
210569|26219
210569|29645
210569|32397
210570|23242
210570|23654
210570|23801
210720|23522
210720|26080
210720|28383
210721|23522
210721|26080
210721|36349
210722|23522
210722|26095
210722|26212
210722|30757
210722|30759
210723|23522
210723|26070
210723|29910
210723|30924
210724|23522
210724|25227
210724|26021
210724|26329
210724|30760
210725|23522
210725|25227
210725|26070
210725|26092
210726|23522
210726|26015
210726|26062
210727|23522
210727|23800
210727|30580
210727|30759
210727|30760
210728|23522
210728|25328
210728|32445
210728|33260
210728|36349
210729|24689
210729|26321
210729|29648
210729|32286
210729|32296
210730|23707
210730|24016
210730|24689
210730|34914
210731|24689
210731|26324
210731|28315
210731|30182
210731|30208
210731|32494
210731|34490
210731|34642
210732|24689
210732|26059
210732|28299
210732|32512
210919|23441
210919|23779
210919|23801
210919|26329
210920|23441
210920|23684
210920|26049
210921|23441
210921|23801
210921|24015
210921|25177
210922|23441
210922|32431
210923|24760
210923|33660
210923|34798
210924|24760
210924|26195
210925|24760
210925|25281
210925|28343
210926|23779
210926|24760
210926|28771
210926|32470
210926|34538
210926|38179
210927|24760
210927|29676
210927|30093
210927|32098
210927|34519
210928|23810
210928|24760
210928|33585
210928|36667
210929|24760
210929|28328
210929|37751
210930|24760
210930|25298
210930|28236
210930|30704
210930|31521
210931|24760
210931|26196
210931|26254
210931|29084
210931|30227
210932|24760
210932|26170
210933|24760
210933|32281
210934|24760
210934|26169
210934|26214
210934|29641
210934|32572
210934|34933
210935|24760
210935|24880
210935|26116
210935|29637
210935|32121
210935|32520
210935|36345
210936|23654
210936|24760
210936|24985
210936|26118
210936|36423
210937|24760
210937|28292
210937|35068
210938|23694
210938|24688
210938|24760
210938|28961
210938|29612
210938|29647
210938|29666
210938|29966
210938|34973
210938|36147
210939|24760
210939|24851
210939|26021
210939|26205
210939|30310
210939|32538
210939|32588
210940|24760
210940|29661
210940|30809
210940|31450
210940|32445
210940|34899
210941|24760
210941|30118
210941|30213
210941|31424
210941|32403
210941|32787
210942|24760
210942|25297
210942|26172
210942|30808
210942|37400
210943|24760
210943|34486
210943|37508
210944|24760
210944|26127
210944|29843
210944|30480
210944|32517
210945|24760
210945|26015
210945|26330
210945|30270
210945|32320
210945|32468
210945|32589
210945|33171
210945|33887
210945|38314
210946|24760
210946|26147
210946|29136
210946|38098
210947|24760
210947|29644
210947|30839
210948|24760
210948|26213
210948|34642
210949|24760
210949|26338
210950|24760
210950|26126
210950|29638
210951|24760
210951|28259
210951|37032
210952|24760
210952|24918
210952|30995
210952|31646
210952|34600
210953|23802
210953|24760
210953|29084
210953|31221
210953|32491
210954|24022
210954|24760
210954|25005
210954|26071
210954|32060
210954|32272
210954|34921
210954|34981
210955|23297
210955|24760
210955|25303
210955|33225
210955|33459
210955|35247
210956|23804
210956|24760
210956|25258
210956|26251
210956|28330
210956|30084
210956|32371
210956|36993
210957|24414
210957|24760
210957|26242
210957|29792
210957|30422
210957|31502
210957|32363
210957|34931
210958|24760
210958|26193
210958|30330
210958|30833
210958|32377
210958|34325
210959|23518
210959|24760
210959|28498
210959|30689
210959|33504
210960|24760
210960|24906
210960|26179
210960|30225
210960|30924
210960|32476
210960|34913
210960|38701
210961|23822
210961|24760
210961|28343
210961|30747
210961|32281
210961|32702
210962|24760
210962|32271
210962|32384
210962|32497
210963|25093
210964|25093
210965|23776
210965|26287
210965|32298
210965|33571
211365|23531
211365|26282
211366|23531
211367|23531
211367|24763
211368|23531
211368|30779
211369|23531
211369|26282
211370|23531
211371|23531
211371|24687
211372|24889
211372|29919
211372|38697
211373|23480
211373|25296
211374|23683
211374|26105
211374|28500
211374|30182
211374|30748
211374|32436
211374|34919
211374|36891
211374|37817
211375|23776
211375|26055
211375|26201
211375|29630
211375|29660
211375|32437
211375|35154
211376|23776
211376|25236
211376|26107
211377|24684
211377|31512
211377|38258
211378|23776
211378|31368
211378|32480
211379|24684
211379|24686
211379|26292
211379|30181
211379|32395
211455|23238
211456|23238
211456|26028
211457|23238
211457|28398
211458|23238
211458|26097
211459|23238
211460|23238
211461|23238
211462|23238
211462|25000
211462|30753
211463|23238
211463|30753
211464|23238
211464|24044
211465|23238
211466|23238
211466|30781
211467|23238
211468|23238
211469|23238
211469|25245
211470|23238
211470|24044
211470|25245
211470|30374
211470|30781
211471|23238
211471|23707
211471|26024
211472|23238
211472|24044
211472|26231
211473|24977
211473|28279
211473|29669
211473|30034
211473|30774
211473|31943
211473|33872
211473|34339
211473|34945
211474|23817
211474|24680
211474|25256
211474|26109
211474|26219
211474|30800
211474|34601
211475|24032
211475|24680
211475|28299
211475|29655
211476|24977
211476|25309
211476|26152
211476|28354
211477|24680
211477|29692
211477|30838
211557|23509
211558|23509
211559|23509
211560|23509
211561|23509
211562|23509
211563|23509
211564|23509
211565|23509
211660|23376
211660|24414
211660|26168
211660|30753
211660|30806
211660|32413
211661|23376
211661|30226
211661|30261
211662|23797
211662|25261
211662|30182
211662|30217
211662|30830
211662|32326
211662|34493
211662|34560
211663|23797
211663|26076
211663|30250
211663|32543
211663|34959
211664|23797
211664|32540
211664|34985
211954|23479
211955|23479
211956|23479
211957|23479
211958|23479
211959|23479
211960|23479
211961|23479
211962|23479
211963|23479
211964|23479
211965|23479
211965|24021
211966|23479
211967|23479
211967|24021
211968|23479
211969|23479
211970|23479
211971|23479
211972|23479
211973|23479
211973|24021
211974|23479
211975|23479
211976|23479
211977|25166
211977|25257
211977|26256
211978|23523
211978|25166
211978|28692
211978|30442
211978|30904
211978|31991
211978|33738
211978|36694
211979|23705
211979|25166
211979|28603
211979|30574
211979|36060
211979|37808
211980|25166
211980|30304
211980|30737
211980|30826
211980|37303
211981|25166
211981|25297
211981|25331
211981|29702
211981|29925
211981|30237
211981|32515
211982|25166
211982|29117
211983|24905
211983|25166
211983|29118
211983|31923
211983|32898
211984|25166
211984|30275
211984|34059
211985|24035
211985|25166
211985|25254
211985|28823
211985|33493
211986|23760
211986|24020
211986|25166
211986|28780
211986|29549
211986|30250
211986|36710
211987|25166
211987|26294
211987|29429
211987|29592
211987|33800
211987|34622
211987|37331
211988|24741
211988|25166
211988|25294
211988|33080
211988|34153
211989|25166
211989|28228
211989|30200
211989|31824
211989|35007
211989|37539
211990|25166
211990|26264
211990|33763
211991|25166
211991|26107
211991|28356
211991|30111
211991|30385
211991|32097
211992|25166
211992|26154
211992|26205
211992|26326
211992|28342
211992|33080
211993|25166
211993|26200
211993|29733
211993|31147
211994|25166
211994|25292
211994|36625
212419|23831
212419|26120
212419|30808
212420|23831
212421|23831
212537|23375
212537|26081
212537|30198
212537|32410
212538|24764
212538|26042
212538|32589
212539|23236
212540|23236
212541|23442
212541|26130
212541|32272
212542|23442
212542|28427
212543|23442
212543|26073
212544|24646
212544|24914
212544|26128
212545|23377
212546|23377
212546|30616
212547|24984
212547|28968
212547|29652
212548|24984
212548|28362
212548|28376
212548|28403
212548|29022
212548|35937
212548|37556
212549|24736
212549|26121
212549|28488
212549|29098
212549|29412
212549|29655
212549|38155
213149|23376
213149|30821
213150|23376
213151|23376
213151|24885
213152|23376
213153|24848
213153|26232
213153|28322
213154|25147
213154|25173
213155|24437
213155|24984
213155|31263
213156|25173
213156|25301
213156|30216
213156|37422
213157|24040
213157|25173
213158|23683
213158|25282
213158|25350
213158|26066
213158|29849
213158|30644
213158|31996
213158|32445
213158|32508
213158|36867
213489|24642
213490|24642
213491|24642
213492|24642
213493|24642
213494|24014
213494|25180
213494|28327
213494|28753
213494|28784
213685|23236
213685|26014
213827|23816
213828|23816
213829|23816
213829|26017
213829|26108
213830|23816
213830|25220
213831|23816
213832|23816
213833|23816
213834|23816
213834|34650
213835|23816
213835|24011
213835|26204
213835|30040
213835|34650
213836|23651
213836|28421
213836|37071
213837|23651
213837|26294
213837|28429
213837|35262
213838|23651
213838|26269
213839|23651
213840|23651
213840|24034
213840|28325
213840|33272
213841|23651
213841|24262
213841|30738
213842|23651
213842|25222
213842|25341
213842|26244
213842|26259
213842|26345
213842|29970
213842|30239
213842|36137
213842|36723
213843|23651
213843|24427
213843|26034
213843|28419
213843|28954
213843|31605
213843|32311
213843|32944
213844|23651
213844|26249
213844|29420
213844|30181
213931|23375
213931|25244
213932|23375
213932|24018
213932|25237
213933|24777
213933|25223
213933|26030
213933|26093
213934|24777
213934|26312
213934|28841
213934|33072
213934|34237
213934|34501
214026|23374
214026|23376
214026|26065
214026|26245
214026|30745
214026|36656
214027|23374
214027|23376
214027|25242
214028|23374
214028|26062
214029|23374
214029|24995
214029|25344
214029|36656
214030|23374
214030|23376
214030|34858
214030|37831
214031|23374
214031|24784
214031|25235
214032|23374
214033|23374
214034|23374
214034|24411
214034|24442
214034|24740
214035|23374
214035|26107
214036|23374
214036|24996
214037|23374
214037|25235
214038|23374
214039|23374
214039|25328
214133|24407
214134|24407
214134|26121
214154|23236
214155|23236
214156|23236
214166|23237
214166|24047
214166|26160
214167|23237
214168|23237
214168|24432
214168|26044
214168|28394
214168|28516
214168|29779
214168|37064
214169|23237
214169|23530
214169|24037
214169|29215
214169|34113
214170|23237
214170|24017
214170|25144
214170|25276
214170|26268
214170|29215
214171|23237
214171|25099
214171|37646
214172|23237
214172|24419
214172|26148
214173|23237
214173|24432
214173|29215
214173|29979
214174|23237
214174|26044
214174|26222
214175|23237
214175|26033
214175|26240
214175|30733
214176|23237
214176|26148
214177|23237
214177|26085
214178|23237
214179|23237
214179|25099
214179|29213
214179|36651
214180|23237
214180|24412
214181|23237
214182|23237
214182|24412
214182|26265
214183|23237
214183|24017
214183|25284
214183|26165
214183|29213
214183|29215
214183|31831
214184|23237
214184|23704
214184|24037
214184|24418
214184|26334
214184|29215
214184|29779
214185|23237
214185|24850
214185|25318
214185|26148
214185|26242
214185|28394
214185|30492
214186|23237
214187|23237
214187|23530
214187|24017
214187|24047
214187|26148
214187|28433
214188|23758
214188|26080
214188|26205
214188|32715
214189|23758
214189|30976
214189|34614
214189|35566
214190|23242
214190|24388
214190|24853
214190|25342
214191|25170
214191|26156
214191|26290
214191|35524
214192|25170
214192|29685
214192|30631
214192|30881
214192|32570
214192|33236
214192|34382
214192|35134
214193|25170
214193|30784
214193|31721
214193|34876
214193|34877
214193|34915
214194|25170
214194|25234
214194|25240
214194|25273
214194|28338
214194|30715
214195|25170
214196|25170
214196|28412
214196|28670
214196|30187
214196|31133
214196|32900
214196|36160
214197|23380
214197|25170
214197|31938
214198|25170
214198|32500
214199|23758
214199|23812
214199|24880
214199|28398
214199|29693
214199|30269
214199|31147
214199|34281
214199|37950
214199|38007
214200|25170
214200|26278
214200|32724
214200|33623
214201|25170
214201|31961
214201|35539
214201|37392
214202|23758
214202|25240
214202|26161
214202|29645
214202|30786
214202|32524
214203|24029
214203|25170
214203|25257
214203|29674
214203|30564
214203|34494
214204|25170
214204|26051
214204|26068
214204|29718
214204|30616
214204|32288
214205|24030
214205|25170
214205|25289
214205|33458
214205|33777
214206|25170
214206|26038
214206|26190
214206|26305
214206|29106
214206|30169
214207|25170
214207|26096
214207|26252
214207|26294
214207|29187
214207|34810
214208|25170
214208|26018
214208|26292
214208|32474
214208|32482
214209|25170
214209|25356
214209|26053
214210|24030
214210|25007
214210|25170
214210|26332
214211|23758
214211|25145
214211|26058
214211|29641
214211|30373
214211|33668
214211|34541
214211|37729
214212|23383
214212|24852
214212|25242
214212|26014
214212|28654
214212|31068
214212|35191
214213|23383
214213|23801
214213|24258
214213|25243
214213|25263
214213|25324
214213|35191
214214|23383
214214|24016
214214|26022
214214|26152
214215|23383
214215|26014
214215|26292
214215|28480
214215|28654
214215|29673
214215|30806
214215|32406
214216|23383
214216|25269
214216|26014
214216|26283
214216|26292
214216|29621
214217|23383
214217|25227
214217|25253
214217|25294
214217|25340
214217|26115
214217|26242
214217|30869
214614|23242
214614|25337
214614|32380
214614|34923
214615|23242
214615|23780
214615|24024
214615|29940
214615|37064
214616|23242
214616|26114
214616|26331
214616|29633
214616|29649
214617|23242
214617|26256
214618|23242
214618|25333
214618|26242
214618|26291
214618|29665
214619|25170
214619|25248
214619|34495
214619|36894
214731|24997
214731|30128
214731|31940
214846|23797
214847|23797
214848|23797
214849|23797
214850|23797
214851|23797
214852|23797
214853|23797
214854|23797
214855|23797
214856|23797
214857|23797
214858|23797
214859|23797
214860|23797
214861|23797
214862|23797
214863|23797
214864|23797
214865|23797
214866|23797
214866|24415
214867|23797
214868|23797
214868|24907
214869|23797
214870|23797
214871|23797
214872|23797
214873|23797
214873|24442
214873|32403
214874|24680
214874|25336
214874|26088
214874|35719
214875|23797
214875|24213
214875|25304
214876|23797
214876|24741
214876|25304
214876|26177
214876|28325
214876|32553
214876|33682
214876|34868
215148|23718
215148|26033
215149|23718
215150|23718
215150|31447
215151|23718
215152|24738
215152|28395
215152|30166
215152|30265
215153|25442
215153|28080
215154|24738
215154|34812
215155|24738
215155|25284
215155|30559
215155|32268
215155|32312
215155|33695
215450|23460
215451|23460
215452|23460
215453|23460
215454|23460
215455|23460
215456|23776
215456|26089
215456|28322
215456|30585
215456|34972
215456|35469
215457|23776
215457|24388
215457|25345
215457|32388
215458|23776
215458|30752
215458|35383
215458|37082
215762|23242
215762|24014
215762|24415
215762|26073
215762|28310
215762|28427
215763|23242
215763|24441
215763|34483
215763|34486
215763|34861
215763|34978
215764|23242
215764|24421
215764|34611
215765|23242
215765|24014
215765|24409
215765|24412
215765|24416
215766|23242
215766|24431
215766|24442
215766|24995
215766|30251
215767|23242
215767|24413
215767|24415
215768|23242
215768|24210
215768|24406
215768|25225
215768|25345
215768|28321
215768|32555
215768|34861
215769|23242
215769|24014
215769|24442
215769|32555
215769|34486
215770|23242
215770|23375
215770|25145
215770|32294
215770|32406
215770|32713
215770|34483
215770|34864
215771|23242
215771|23375
215771|24413
215772|23242
215772|24210
215772|24415
215772|26038
215772|32555
215772|32713
215772|34486
215772|35238
215773|23242
215773|24415
215773|34611
215774|23242
215774|23811
215774|24995
215774|34486
215775|23242
215775|26292
215775|28427
215775|34611
215776|23242
215776|24210
215776|26018
215776|26292
215776|34861
215777|23242
215777|24415
215777|26292
215777|34644
215778|23242
215778|24415
215778|34864
215779|23242
215779|23811
215779|29654
215780|23242
215781|23242
215782|23242
215783|23242
215783|24210
215783|25220
215783|25345
215783|26018
215783|34615
215783|35238
215784|23242
215784|24412
215784|25145
215785|23242
215786|23242
215786|23824
215786|24406
215786|24441
215786|24442
215786|34861
215787|23242
215787|23381
215787|26236
215787|34483
215787|35238
215788|23242
215788|24431
215789|23242
215789|24406
215789|24639
215789|24851
215789|29649
215789|29654
215790|23242
215790|25237
215790|26018
215790|26073
215790|34611
215790|34864
215791|23242
215791|24026
215791|24412
215791|25176
215791|25345
215791|26038
215791|26292
215792|23242
215792|23653
215792|24442
215792|26292
215793|23242
215793|24415
215793|24441
215793|30251
215793|34483
215793|34611
215794|23242
215794|24412
215794|24433
215794|25264
215794|28321
215794|32294
215794|34978
215795|23242
215795|24010
215795|26038
215795|34644
215796|23242
215796|24409
215796|34864
215797|23242
215797|23824
215797|24415
215797|24416
215797|26236
215797|28310
215798|23242
215798|23811
215798|24014
215798|24415
215798|25259
215798|25304
215798|25310
215798|32406
215798|34486
215799|23242
215799|28321
215800|23242
215800|29654
215801|23242
215801|24406
215801|25264
215802|23810
215802|24993
215802|26134
215802|26210
215802|29183
215802|30839
215802|34690
215802|34834
215802|34915
215803|25166
215803|30255
215803|31084
215803|33353
215803|35854
215804|24035
215804|24993
215804|28691
215804|34731
215804|34784
215805|25166
215805|25257
215805|29215
215805|30262
215805|36210
215806|23797
215806|24913
215806|25290
215806|25335
215806|28296
215807|24642
215807|25248
215807|25284
215807|29589
215807|32291
215807|32329
215807|33841
215807|36101
215808|24717
215808|28325
215808|29647
215808|34226
215809|23797
215809|26023
215809|26251
215809|28383
215809|30241
215809|35567
215810|23652
215810|23797
215810|28294
215810|30741
215810|32267
215810|32333
215811|23805
215811|24642
215811|26022
215811|28368
215811|28736
215811|30193
215812|24032
215812|24993
215812|26075
215812|26178
215812|32562
215812|36571
215813|24717
215813|29262
215813|30266
215813|31404
215814|23797
215814|28296
215814|35294
215815|23800
215816|23800
215817|23800
215818|23800
215819|23800
215820|23800
215821|23800
215822|23800
215823|23800
215824|23800
215824|26268
215825|23800
215825|30818
215826|24889
215826|25144
215826|26218
215826|28312
215826|28692
215826|33673
215827|24889
215827|31383
215827|34955
215828|23298
215828|24889
215828|26317
215828|28419
215828|28998
215828|29221
215828|30227
215828|32459
215829|24416
215829|24889
215829|30350
215829|36138
215829|37701
215829|38500
215830|23780
215830|24889
215830|26242
215830|28361
215830|29413
215830|30877
215830|32751
215830|34988
215830|36525
215831|24889
215831|24914
215831|25001
215831|26179
215831|28226
215831|34881
215832|24889
215832|32533
215833|23517
215833|24889
215833|25306
215833|26250
215833|32307
215833|36665
215834|24889
215834|34490
215835|24889
215835|25346
215835|26051
215835|28394
215835|30095
215835|30745
215835|33424
215835|36940
215836|24889
215836|28419
215837|24889
215837|26018
215837|26107
215837|26116
215837|34223
215837|35199
215838|24260
215838|24889
215838|25004
215838|26227
215838|32297
215838|32569
215838|34021
215838|36037
215839|24889
215839|28681
215839|31763
215839|32363
215840|24889
215840|26028
215840|29604
215840|29813
215840|29940
215840|30217
215840|30728
215840|31147
215840|31441
215840|31870
215841|26268
215842|26268
215843|26268
215844|26268
215845|26268
215846|26268
215847|26268
215848|26268
215849|26268
215850|26268
215851|26268
215852|26268
215853|26268
215854|23779
215854|24777
215854|30758
215854|30763
215854|35237
215855|24777
215855|26270
215855|26296
215855|29278
215855|29393
215856|24777
215856|24994
215856|26025
215856|32125
215856|32408
215857|24777
215857|25311
215857|26301
215858|23810
215858|24777
215858|25325
215858|28421
215858|38051
215859|24423
215859|24777
215859|29393
215859|33458
215859|33852
215859|34779
215860|24777
215860|29655
215860|30778
215860|31942
215860|32512
215860|35283
215860|35526
215861|23806
215861|24740
215861|24777
215861|26321
215861|28312
215861|32495
215861|35158
215861|36558
215862|24777
215862|26028
215862|30045
215862|30212
215862|30417
215862|32413
215862|35232
215863|24777
215863|30748
215863|30749
215864|23519
215864|24777
215864|26195
215864|30228
215864|30762
215864|32239
215864|32398
215864|32546
215864|35508
215865|24777
215865|24997
215865|26140
215865|29649
215865|32336
215865|34485
215866|24777
215866|25275
215866|26183
215866|26259
215866|29043
215866|29123
215866|29951
215866|32463
215866|33668
215866|37235
215867|24777
215867|25289
215867|29773
215867|30718
215867|31685
215867|32067
215867|32366
215867|33744
215868|23827
215868|24777
215868|29639
215868|32415
215868|32520
215869|24777
215869|34325
215869|38517
215870|24777
215870|32255
215871|24777
215871|26252
215871|30770
215871|33647
215872|24777
215872|28412
215872|29305
215873|24777
215873|26048
215873|39019
215874|24777
215874|34981
215875|24777
215875|26129
215875|28600
215875|30832
215875|30994
215875|32414
215876|24777
215876|25001
215876|29594
215876|35905
215877|24777
215877|26033
215877|26172
215877|28381
215878|24777
215879|23824
215879|24777
215879|26110
215879|28460
215879|28518
215879|38843
215880|24777
215880|26052
215880|26078
215880|26142
215880|26324
215881|24777
215881|25247
215881|25253
215881|25270
215881|30950
215881|35265
215882|24777
215882|29034
215882|31079
215882|31874
215883|24777
215883|26198
215883|33664
215884|24777
215884|26141
215884|26184
215884|26290
215884|28615
215885|24440
215885|24777
215885|26106
215885|30840
215885|34931
215886|24777
215886|26022
215886|30348
215886|31822
215886|32495
215886|34981
215886|36697
215886|37603
215887|24018
215887|24777
215887|25320
215887|25321
215887|26055
215887|26195
215887|31420
215887|35851
215888|23707
215888|24777
215888|25295
215889|24777
215889|31577
215889|32418
215889|32506
215889|34490
215890|24777
215890|26135
215890|26141
215890|30587
215890|31621
