Comment_id|Tag_id
58021|32320
58021|34339
58021|34945
58021|34954
58026|23513
58026|24016
58026|25348
58026|26195
58026|28279
58026|29662
58026|29920
58026|30151
58026|30176
58026|30189
58026|30199
58026|30273
58026|32724
58026|33265
58026|33872
58031|23817
58031|24680
58031|26038
58031|26219
58031|26273
58031|30608
58031|30800
58031|30816
58031|34601
58033|24680
58033|26109
58033|26219
58033|30190
58033|30800
58033|32388
58033|32792
58033|36748
58038|24917
58038|28299
58038|32290
58039|24680
58039|26241
58039|28299
58039|28332
58039|29655
58043|26086
58043|28299
58043|28344
58043|29655
58043|36036
58052|26152
58052|28354
58052|28361
58052|30222
58059|26152
58059|26192
58059|28354
58059|36334
58062|24680
58062|29783
58062|32322
58071|23509
58071|26142
58073|23509
58073|35232
58075|26142
58075|30784
58076|26142
58076|26273
58077|26142
58077|29613
58079|29662
58080|26020
58081|26141
58081|26142
58082|31626
58082|35232
58085|30004
58088|23509
58088|28694
58090|26176
58094|23509
58094|24213
58099|26125
58100|32660
58105|37226
58106|34979
58111|30085
58112|30258
58113|30258
58113|34834
58116|25280
58116|30258
58121|26316
58123|26316
58123|35509
58124|30166
58125|30806
58126|30166
58126|32331
58127|23826
58127|26316
58135|32590
58137|31461
58138|32590
58138|33322
58139|24040
58139|33322
58140|25272
58140|33322
58143|23509
58143|36404
58144|24209
58146|24920
58150|24920
58150|28385
58152|24920
58152|30173
58162|23376
58162|24410
58162|26168
58162|28343
58162|32413
58162|32553
58165|24410
58165|26276
58165|28343
58165|32408
58165|32413
58165|32553
58165|37185
58166|25318
58166|25322
58168|28381
58168|30226
58168|34772
58170|32426
58173|26243
58173|32426
58175|25241
58175|25318
58175|25322
58177|23382
58177|30834
58178|32497
58178|36141
58180|28381
58180|32374
58180|35502
58184|23380
58184|23516
58184|30182
58184|30217
58184|30830
58184|32326
58184|32632
58184|34560
58184|37889
58185|25261
58185|29633
58185|30182
58185|30830
58185|31418
58185|34493
58185|35267
58194|29633
58194|30774
58194|30830
58194|32509
58194|33099
58194|34493
58194|37556
58195|23381
58195|25330
58195|28344
58195|30182
58195|30217
58195|34869
58195|36453
58195|37889
58197|23375
58197|26219
58197|30774
58197|32509
58197|33099
58197|34765
58197|35533
58199|23380
58199|26121
58199|26350
58199|29597
58199|30182
58199|30217
58199|32468
58199|33003
58199|34560
58199|37889
58200|28365
58200|28732
58200|30774
58200|32509
58200|32520
58200|35286
58203|24852
58203|25257
58203|26043
58203|26076
58203|32543
58205|24020
58205|25257
58205|26043
58205|26076
58205|26311
58205|28372
58207|26122
58207|29904
58207|30947
58207|32543
58210|23830
58210|24020
58210|25257
58210|26030
58210|26043
58210|26076
58210|26311
58210|28372
58210|30379
58214|23653
58214|26076
58214|28433
58214|29028
58214|32543
58214|34959
58217|23830
58217|25257
58217|28537
58217|30379
58217|30748
58217|32441
58217|35305
58217|36042
58218|23797
58218|30695
58218|32540
58218|34985
58218|35368
58219|30695
58219|30730
58219|32418
58219|33042
58219|34985
58219|35368
58220|30226
58220|33042
58220|34985
58220|37320
58222|26251
58222|28980
58222|32418
58222|33042
58222|34777
58222|34985
58222|35368
58226|23801
58226|30223
58226|34985
58227|28354
58227|30226
58227|30551
58227|34985
58227|37320
58230|35428
58238|23479
58238|26204
58239|30803
58240|23374
58240|30803
58241|35229
58243|23374
58243|32453
58244|25241
58244|30803
58245|25166
58245|30803
58249|23479
58249|25331
58250|25331
58250|26160
58252|26302
58253|28117
58255|24212
58255|28117
58257|34929
58258|30218
58260|30812
58261|24425
58262|23479
58262|26332
58263|23479
58263|34063
58265|26246
58267|24212
58267|35299
58268|25166
58268|28117
58276|32419
58278|33387
58284|23479
58284|25166
58285|23479
58285|23804
58286|23479
58286|36262
58296|23479
58296|26120
58296|36262
58298|23479
58298|34959
58299|23479
58299|29635
58300|30489
58303|23479
58303|35439
58304|23385
58305|23824
58307|33456
58309|23479
58309|25007
58310|32413
58311|28335
58312|30752
58313|23385
58313|37295
58314|23385
58314|32488
58316|23385
58316|23780
58320|33935
58321|30783
58327|29522
58328|34570
58331|26065
58331|34570
58332|25278
58333|32163
58338|26164
58341|26135
58342|37984
58345|23479
58345|24021
58345|30785
58347|29649
58351|24996
58351|29649
58353|35252
58365|23479
58365|26223
58367|23479
58367|26339
58373|26248
58374|29630
58377|23479
58377|33538
58378|28349
58380|23479
58380|34704
58381|23479
58381|24914
58382|23479
58382|37773
58387|31079
58392|23527
58396|30383
58398|26023
58399|33095
58400|24782
58404|25268
58411|23479
58411|28751
58413|23479
58413|32374
58414|29792
58417|28299
58420|23479
58420|30251
58421|35513
58425|23479
58425|26113
58430|26019
58430|26113
58433|26192
58434|26192
58434|30173
58442|26192
58442|35984
58444|25166
58444|32050
58444|38396
58448|25166
58448|25257
58448|26256
58448|32431
58448|34184
58449|24439
58449|25166
58449|26256
58449|31020
58449|31211
58450|24439
58450|26256
58450|28408
58450|30189
58450|31020
58450|31211
58450|35176
58459|23705
58459|25166
58459|28603
58459|30853
58459|31392
58459|35068
58459|36060
58459|37808
58462|23705
58462|25166
58462|26079
58462|30206
58462|30853
58462|31195
58462|31392
58462|35723
58467|23817
58467|25166
58467|25274
58467|29702
58467|32293
58467|32515
58467|33389
58470|25256
58470|25331
58470|26170
58470|29383
58470|29925
58470|31639
58470|32515
58471|25166
58471|28794
58471|31381
58471|33034
58471|33840
58472|25331
58472|26170
58472|29102
58472|29383
58472|29925
58472|31639
58472|31798
58472|32322
58472|32515
58472|35165
58480|25166
58480|30229
58490|30229
58490|35036
58494|29117
58494|32495
58496|32494
58505|25166
58505|30275
58505|32419
58505|34059
58505|34840
58508|25166
58508|29736
58508|30275
58508|34059
58508|34509
58518|24035
58518|26041
58518|28281
58518|28823
58518|32582
58519|24035
58519|28823
58519|29633
58519|30371
58519|30844
58528|25166
58528|26259
58528|28753
58528|28780
58528|29549
58528|30178
58528|34935
58528|36710
58532|23760
58532|28376
58532|28780
58532|28815
58532|29549
58532|30250
58532|30884
58532|34973
58535|23760
58535|23804
58535|28376
58535|28815
58535|29654
58535|30250
58535|30884
58535|31188
58535|36720
58536|23760
58536|23804
58536|26054
58536|28376
58536|28815
58536|30229
58536|30250
58536|30251
58536|30259
58536|30802
58536|31188
58536|36720
58538|24686
58538|26111
58538|26259
58538|28991
58538|34796
58538|34935
58539|26111
58539|26259
58539|30365
58539|32172
58539|32528
58539|34796
58539|34935
58543|23695
58543|25166
58543|25244
58543|29592
58543|34642
58543|35611
58544|25166
58544|25258
58544|26294
58544|29429
58544|32297
58544|33800
58544|34574
58544|35080
58544|37331
58545|23695
58545|25244
58545|25251
58545|29388
58545|29631
58551|23695
58551|29187
58551|29388
58551|29631
58551|30183
58551|37278
58556|23695
58556|25247
58556|29592
58556|30722
58556|34975
58556|35611
58557|25166
58557|28325
58557|30818
58557|35007
58557|35366
58561|24214
58561|25166
58561|26316
58561|28228
58561|34249
58563|26259
58563|26264
58563|29284
58563|33763
58569|23826
58569|26259
58569|26264
58569|30199
58571|26259
58571|26264
58571|29649
58571|30199
58571|30782
58573|26175
58573|29649
58573|30199
58573|30782
58573|33012
58573|33130
58577|24441
58577|26259
58577|26264
58577|28084
58577|30782
58577|31220
58581|25166
58581|28296
58581|28356
58581|32097
58581|35183
58581|35874
58584|29976
58584|31655
58584|33351
58585|25166
58585|26225
58585|28356
58585|29604
58585|30111
58585|30385
58585|37801
58586|31655
58586|33320
58586|34763
58588|26293
58588|29976
58588|33351
58588|37137
58594|24421
58594|32439
58596|23818
58596|25166
58596|28356
58596|30360
58596|32097
58596|32514
58599|25166
58599|25328
58599|26205
58599|26326
58599|28342
58599|28344
58599|33080
58605|25320
58605|25328
58605|26326
58605|28342
58605|28692
58605|30754
58605|31887
58605|33080
58608|23815
58608|25320
58608|25328
58608|26040
58608|26130
58608|26326
58608|28692
58608|29662
58608|30754
58611|26021
58611|26326
58611|28342
58611|28344
58611|28351
58611|34519
58611|37473
58613|25166
58613|26115
58613|26317
58613|26326
58613|29648
58613|33080
58615|23818
58615|25166
58615|26200
58615|29733
58615|30255
58616|25166
58616|26200
58616|29654
58616|30241
58616|36628
58619|26022
58619|26200
58619|26215
58619|29731
58630|24430
58630|25166
58630|25292
58630|30965
58631|25166
58631|25237
58631|26193
58633|26120
58633|28902
58633|30808
58633|35133
58634|23442
58634|26120
58634|30808
58634|32295
58637|26336
58637|29260
58637|30808
58639|23442
58639|30757
58639|30808
58639|37346
58649|30795
58652|30811
58653|34715
58654|36634
58663|30207
58670|26081
58670|30198
58670|31438
58670|32410
58670|36184
58671|23375
58671|26081
58671|28337
58671|29982
58671|30198
58671|32410
58678|23806
58681|32400
58682|30804
58682|32400
58683|23236
58683|32469
58684|26270
58687|28368
58697|23236
58697|32530
58702|28085
58702|34757
58706|25334
58707|26106
58709|26106
58709|34859
58710|26106
58710|29068
58716|32498
58717|26071
58719|26106
58719|28676
58721|37233
58724|23442
58724|36278
58732|26287
58737|25176
58739|26128
58739|28390
58739|34859
58741|24258
58741|26050
58741|26128
58741|28390
58741|34859
58742|24258
58742|24413
58742|26050
58742|26219
58742|28390
58742|30228
58742|34859
58743|29158
58743|37224
58745|28737
58745|29158
58749|25225
58749|29158
58755|23377
58755|24021
58757|24021
58757|29430
58758|23377
58758|24021
58758|26257
58760|23377
58760|28704
58760|28749
58761|23377
58761|24021
58761|30237
58761|32568
58763|29648
58768|23242
58768|23704
58768|28362
58768|28376
58768|28403
58768|28511
58768|33015
58768|37556
58769|23704
58769|28376
58769|29843
58769|30195
58769|32383
58769|33015
58769|34918
58770|24914
58770|26094
58770|28362
58770|28376
58770|29022
58770|34611
58770|35083
58771|23242
58771|23704
58771|26204
58771|28376
58771|28511
58771|29161
58771|32520
58771|33015
58771|34836
58771|37556
58774|23242
58774|23704
58774|26171
58774|28511
58774|28700
58774|29674
58774|32100
58774|32428
58774|32520
58774|34836
58776|23704
58776|25347
58776|26022
58776|28300
58776|29161
58776|30755
58776|34836
58776|34860
58776|37556
58777|25281
58777|25322
58777|26258
58777|28362
58777|28376
58777|29022
58777|33417
58778|24266
58778|25327
58778|26094
58778|28362
58778|29022
58778|29596
58778|30256
58778|34611
58783|24419
58783|25310
58783|26121
58783|29098
58783|29655
58783|30182
58783|30806
58783|38155
58784|23384
58784|25007
58784|25310
58784|29655
58784|30146
58784|31780
58784|38155
58785|23384
58785|25007
58785|25284
58785|26186
58785|29655
58785|30146
58785|30189
58785|31780
58785|36286
58787|25288
58787|28326
58787|28348
58787|28488
58787|29655
58787|31180
58787|38155
58790|24264
58790|28348
58790|28488
58790|30758
58790|31180
58790|34496
58790|36471
58790|38155
58792|23535
58792|26043
58792|28348
58792|29655
58792|30223
58792|31180
58792|33735
58792|38155
58793|24264
58793|25271
58793|28348
58793|30758
58793|30784
58793|32406
58793|33725
58793|36471
58793|38155
58801|23376
58801|26148
58803|23376
58803|29429
58804|28425
58807|26148
58807|37209
58810|23376
58810|24422
58813|24422
58813|30170
58814|24422
58814|37523
58817|34822
58820|32408
58823|26232
58823|28322
58823|28387
58823|32805
58824|28322
58824|30571
58824|34847
58827|24028
58827|30571
58827|32498
58829|25328
58829|26232
58829|28322
58829|28387
58829|34857
58832|25301
58832|28322
58832|32805
58832|36532
58834|25328
58834|30571
58834|30796
58834|32498
58836|26289
58836|32509
58837|25257
58837|34847
58837|36111
58840|26102
58840|31774
58840|34847
58841|23829
58841|25265
58841|28322
58841|30571
58843|25147
58843|25173
58843|34989
58844|28365
58844|32437
58845|24411
58845|25147
58847|32259
58847|32437
58848|25147
58848|25173
58848|30243
58849|32259
58849|32437
58849|35432
58853|25147
58853|32410
58853|33481
58854|25147
58854|26316
58859|28549
58859|33044
58861|34936
58868|31263
58868|36517
58868|37238
58869|29563
58869|32481
58869|37422
58873|26129
58873|29302
58873|32481
58873|37422
58879|25301
58879|30216
58879|32516
58879|32517
58885|23812
58885|25173
58886|34615
58888|23683
58888|24043
58888|26160
58888|31265
58888|32442
58888|32445
58888|32508
58888|32562
58888|36867
58894|23683
58894|24043
58894|25292
58894|26130
58894|26160
58894|30149
58894|32301
58894|32445
58894|37758
58902|29614
58913|32506
58917|29401
58926|24642
58926|32480
58941|24642
58941|26071
58943|24642
58943|25280
58944|26236
58945|24018
58945|26236
58946|24410
58946|26071
58947|24018
58947|24048
58951|24018
58951|28681
58958|24029
58958|25180
58958|29089
58958|31178
58964|34922
58967|35539
58970|23236
58970|26014
58970|34932
58974|34922
58974|37296
58975|32310
58975|34922
58976|32310
58976|32460
58979|23236
58979|26014
58979|26268
58980|23816
58980|24769
58981|34935
58982|29692
58984|24769
58984|25327
58985|37758
58987|28293
58992|23816
58992|26047
58996|23816
58996|30856
59000|23816
59000|26293
59005|23816
59005|26028
59007|23816
59007|30856
59007|34087
59008|23816
59008|34764
59014|23816
59014|26017
59014|26108
59014|29600
59014|30809
59015|26017
59015|28396
59015|35015
59017|23816
59017|25239
59017|26108
59017|26180
59017|30809
59017|33470
59019|23816
59019|25239
59019|26108
59019|26180
59019|26204
59019|30784
59019|30809
59019|31715
59020|23694
59020|23816
59020|26108
59020|34871
59022|23833
59022|25346
59022|26108
59022|26217
59022|34913
59028|25220
59028|38521
59030|25220
59030|30055
59033|30055
59033|30241
59042|23816
59042|34922
59043|23816
59043|28429
59044|23816
59044|32297
59050|23816
59050|30718
59053|25244
59053|30718
59054|25288
59059|32450
59060|28292
59060|32450
59061|31042
59065|23816
59065|32578
59065|34650
59066|25292
59066|32420
59066|34650
59067|23816
59067|32510
59067|34650
59067|34692
59071|23816
59071|32410
59071|34775
59073|28998
59073|36828
59076|29813
59076|32510
59076|34570
59081|23816
59081|28425
59081|30454
59081|36207
59088|23816
59088|26248
59088|28425
59088|29183
59088|36207
59103|28669
59103|34873
59103|37071
59114|24441
59116|26036
59119|25259
59127|23651
59127|31189
59128|37275
59130|23651
59130|24034
59130|26197
59130|28325
59130|28516
59130|33272
59131|23651
59131|24034
59131|25305
59131|29645
59131|37237
59133|23651
59133|24034
59133|26302
59133|32425
59134|23651
59134|24034
59134|26030
59134|32471
59134|34876
59134|37237
59136|24034
59136|25305
59136|28904
59136|29645
59136|30745
59136|31190
59136|37237
59138|23651
59138|25242
59138|29645
59138|30220
59138|34018
59146|24262
59146|29084
59146|29917
59149|25222
59149|26041
59149|26259
59149|29970
59149|30239
59149|32415
59149|34227
59149|35369
59149|37895
59153|24768
59153|26041
59153|26259
59153|29791
59153|30239
59153|31422
59153|32415
59153|32450
59153|34227
59153|35369
59153|36973
59156|24784
59156|25222
59156|25249
59156|25341
59156|28299
59156|31850
59156|32586
59156|36723
59160|24768
59160|26058
59160|26259
59160|28429
59160|28687
59160|30702
59160|31422
59160|32200
59160|32415
59160|32450
59160|34227
59160|35929
59168|26034
59168|26222
59168|28288
59168|32301
59168|32944
59168|34405
59171|24427
59171|25283
59171|26024
59171|26078
59171|28954
59171|30815
59172|25283
59172|26078
59172|26283
59172|28954
59172|30815
59172|33329
59172|33591
59173|24427
59173|25001
59173|26181
59173|28954
59173|34480
59177|25283
59177|26078
59177|26283
59177|28335
59177|28954
59177|32796
59177|33329
59177|34859
59177|36139
59180|23651
59180|26249
59180|29669
59180|30181
59180|34832
59184|28293
59184|29420
59184|30181
59184|36853
59186|26031
59186|28293
59186|30181
59186|32410
59186|36853
59188|25344
59188|26023
59188|29420
59188|30181
59194|24422
59195|24018
59195|25188
59195|25237
59195|30610
59196|25237
59196|32400
59196|32569
59199|25223
59199|32412
59199|32497
59203|26025
59203|26280
59203|32412
59204|25223
59204|26093
59204|26170
59204|28550
59208|25336
59208|35028
59209|25288
59209|25324
59213|26065
59213|30745
59213|32301
59213|32525
59213|34768
59215|23376
59215|26065
59215|26232
59215|28310
59215|28419
59230|23374
59230|25242
59230|28325
59230|34691
59232|24995
59232|25344
59232|28314
59232|32283
59232|36656
59233|24028
59233|25280
59233|25344
59233|32563
59254|23374
59254|32714
59256|23374
59256|32309
59256|35454
59263|26078
59263|32309
59263|35454
59263|35763
59264|23374
59264|24442
59264|29655
59264|32433
59270|24442
59270|24740
59270|26088
59270|30861
59273|23374
59273|24996
59273|33141
59281|23374
59281|24996
59281|35435
59284|24422
59289|23374
59289|25313
59298|25313
59298|29675
59301|23374
59301|34790
59302|25313
59302|29675
59302|38778
59303|23374
59303|31974
59304|26067
59308|23374
59308|25275
59315|32423
59317|24407
59317|28341
59319|33763
59320|28341
59320|34955
59323|24407
59323|28310
59324|24407
59324|28310
59324|34919
59325|24407
59325|28310
59325|31858
59329|28310
59329|34625
59330|26214
59333|24407
59333|26252
59333|28310
59333|28340
59340|34505
59341|23236
59341|29843
59347|23236
59347|25289
59347|29843
59350|23236
59350|28291
59352|28291
59352|36300
59358|28291
59358|33212
59358|36300
59360|28291
59360|36125
59362|30801
59362|36300
59365|23236
59365|33366
59366|23236
59366|24918
59366|33366
59367|24918
59367|30699
59367|32460
59368|24910
59368|24918
59368|30699
59368|32460
59368|32497
59370|24918
59370|26082
59370|31857
59379|26082
59379|26165
59379|29594
59399|23237
59399|23531
59400|26290
59402|23237
59402|33313
59404|30798
59412|26292
59412|33313
59416|26292
59416|28492
59422|25099
59422|25324
59422|26044
59422|26084
59422|26134
59422|28394
59422|28516
59424|23237
59424|23530
59424|25258
59424|28394
59424|29215
59424|32500
59424|34113
59426|23237
59426|23530
59426|25277
59426|28394
59426|29657
59426|36499
59426|37047
59428|23530
59428|25248
59428|25277
59428|26170
59428|26197
59428|29657
59428|30193
59429|23237
59429|23530
59429|24262
59429|28390
59429|29215
59429|37250
59430|26052
59430|29255
59430|32384
59431|25276
59431|26087
59431|26137
59431|28348
59431|29215
59433|25276
59433|26087
59433|28348
59433|29215
59433|29716
59433|33663
59433|37720
59435|25276
59435|26087
59435|26235
59435|28322
59435|29716
59435|30983
59435|33663
59435|35541
59437|26087
59437|28322
59437|30480
59437|30983
59437|31707
59437|32546
59437|35498
59439|25276
59439|26235
59439|26336
59439|28322
59439|29716
59439|30798
59439|30983
59439|31225
59439|35101
59439|35541
59442|25248
59442|25271
59442|25276
59442|26023
59442|26235
59442|26329
59442|26336
59442|28322
59442|30650
59442|30983
59442|31225
59443|25284
59443|32384
59443|32418
59445|23653
59445|25255
59445|25276
59445|26087
59445|28322
59445|29716
59445|30081
59445|34898
59445|35541
59447|25001
59447|32418
59447|32483
59448|25276
59448|26329
59448|26334
59448|26336
59448|28322
59448|28401
59448|30650
59448|32471
59448|32710
59448|33377
59448|35285
59449|23237
59449|25144
59449|25251
59449|29215
59449|30412
59449|32592
59451|25312
59451|29644
59451|37646
59453|25249
59453|29028
59453|29644
59463|23237
59463|32575
59463|34890
59466|29021
59466|29215
59466|29600
59470|24424
59470|29021
59470|29215
59470|29600
59470|29629
59473|24432
59473|26021
59473|26280
59473|29215
59478|26106
59478|30256
59479|23237
59479|24783
59479|26044
59479|30000
59485|23237
59485|23804
59485|26240
59485|34926
59487|23237
59487|26240
59487|26284
59487|28406
59487|30733
59490|23237
59490|26025
59490|30213
59492|23804
59492|24611
59492|26240
59492|30268
59499|23237
59499|36381
59501|23237
59501|26148
59501|33103
59502|28711
59504|23237
59504|37875
59506|23237
59506|28407
59509|32424
59512|23237
59512|28340
59514|28340
59514|29642
59515|23237
59515|36368
59518|29641
59518|29642
59519|23237
59519|37290
59520|23237
59520|24031
59520|25099
59520|35239
59521|25099
59521|26099
59521|28218
59523|25356
59523|30192
59525|34849
59525|35532
59526|24031
59526|30840
59526|32405
59530|30259
59536|30253
59539|23237
59539|30641
59544|23237
59544|35478
59550|23237
59550|25176
59550|29389
59553|23237
59553|25285
59553|28338
59560|24017
59560|24690
59560|25284
59560|25329
59560|26122
59560|26165
59560|26173
59560|29213
59560|29215
59562|25262
59562|25284
59562|26165
59562|29215
59562|30632
59562|34788
59562|34940
59563|25189
59563|26165
59563|29013
59563|29215
59563|30632
59563|31916
59563|32554
59563|34940
59566|23812
59566|24690
59566|25280
59566|26098
59566|26165
59566|26173
59566|29215
59566|30189
59566|32162
59576|23237
59576|34513
59579|23237
59579|30792
59579|34513
59581|35404
59584|25225
59584|34513
59587|23237
59587|25166
59587|26148
59587|29644
59587|29976
59590|23237
59590|26028
59590|26148
59590|29644
59590|29659
59590|37368
59595|24017
59595|26148
59595|28433
59595|30156
59595|32881
59595|35025
59598|23758
59598|26080
59598|35419
59598|35826
59600|25262
59600|26205
59600|28352
59600|32715
59608|23758
59608|26073
59608|31900
59608|34614
59608|35566
59609|23758
59609|24407
59609|26073
59609|32491
59609|34491
59609|34614
59609|35566
59610|23758
59610|25333
59610|34614
59610|34975
59610|35566
59612|25333
59612|33691
59612|34817
59612|34975
59612|36477
59615|26015
59615|29708
59615|34614
59615|35566
59618|23758
59618|23779
59618|28292
59621|23242
59621|23695
59621|24853
59621|25342
59621|26183
59623|23242
59623|23514
59623|25342
59623|26291
59623|31787
59628|24414
59628|26291
59628|32506
59628|36876
59629|24388
59629|24853
59629|28321
59629|37726
59630|23242
59630|25297
59630|28348
59630|34918
59638|23758
59638|28203
59638|28398
59638|28402
59638|29693
59638|30806
59638|31147
59638|32424
59638|32570
59639|24413
59639|24880
59639|25281
59639|26338
59639|28416
59639|30269
59639|31147
59639|35408
59639|37950
59639|38007
59642|23812
59642|24036
59642|24880
59642|25285
59642|26154
59642|28398
59642|29693
59642|31147
59642|31801
59642|34807
59643|23758
59643|25222
59643|25240
59643|28343
59643|29645
59643|32524
59643|33909
59650|26302
59650|29645
59650|31608
59650|32524
59650|33908
59661|23758
59661|24047
59661|26058
59661|28293
59661|29641
59661|30373
59661|33668
59661|34541
59661|35496
59661|36055
59661|37729
59663|24047
59663|28293
59663|28344
59663|29426
59663|29726
59663|30118
59663|30373
59663|30757
59663|35496
59663|36403
59664|25270
59664|28293
59664|29654
59664|29726
59664|29881
59664|30075
59664|30757
59664|32320
59664|35496
59664|36403
59668|24047
59668|26058
59668|26240
59668|28293
59668|28304
59668|28356
59668|32388
59668|32391
59668|34541
59668|34916
59668|35496
59668|36055
59668|37729
59672|23383
59672|24852
59672|25307
59672|28349
59672|28654
59672|29112
59672|31068
59672|32590
59672|35191
59674|23383
59674|24852
59674|24909
59674|28349
59674|28654
59674|28795
59674|30333
59674|30779
59674|31068
59674|32590
59674|33855
59674|35191
59677|24258
59677|25293
59677|25324
59677|31454
59677|35229
59677|36747
59678|23801
59678|24258
59678|25243
59678|25263
59678|26187
59678|26238
59678|32434
59678|32461
59680|23801
59680|24258
59680|25243
59680|25263
59680|28080
59680|31258
59680|32321
59680|32434
59680|36247
59681|23383
59681|25324
59681|26066
59681|30166
59681|32634
59681|35191
59681|36117
59683|23383
59683|24258
59683|25324
59683|26090
59683|26187
59683|30805
59683|35500
59684|24258
59684|25324
59684|31454
59684|32493
59684|35229
59684|35323
59684|35646
59686|23801
59686|24258
59686|25243
59686|28080
59686|29314
59686|29606
59686|31258
59686|32434
59686|32478
59686|36764
59686|37515
59689|23383
59689|26277
59689|31317
59689|31972
59689|32457
59697|23813
59697|25340
59697|26131
59697|26242
59697|30616
59697|34949
59702|23242
59702|25337
59702|26122
59702|32363
59702|32380
59702|34923
59703|23242
59703|25337
59703|26122
59703|26156
59703|28751
59703|30173
59703|32363
59704|25265
59704|25337
59704|26032
59704|29671
59704|30173
59704|31116
59704|32363
59705|25276
59705|26108
59705|26305
59705|32363
59705|37179
59706|25225
59706|26108
59706|32369
59706|35459
59706|37179
59707|24022
59707|25337
59707|26156
59707|26259
59707|32505
59707|35659
59708|25276
59708|26108
59708|26269
59708|32338
59708|35719
59721|23242
59721|24024
59721|26350
59721|29610
59721|29940
59721|32424
59725|24657
59725|26269
59725|34867
59725|37064
59726|23242
59726|24024
59726|25266
59726|28363
59726|29610
59726|32424
59726|36179
59730|25002
59730|26028
59730|26114
59730|26331
59730|29633
59730|35393
59733|25002
59733|25305
59733|26161
59733|26218
59733|26331
59733|29633
59734|23242
59734|26256
59734|30792
59737|23242
59737|35269
59738|24430
59738|25333
59738|26039
59738|26242
59738|26291
59738|36221
59742|24430
59742|26039
59742|29380
59742|30229
59742|30864
59742|36221
59744|23242
59744|25333
59744|26242
59744|26291
59744|29665
59744|29902
59744|29989
59744|30774
59746|25333
59746|26077
59746|26291
59746|29643
59746|29902
59746|29989
59746|30774
59746|33183
59746|33789
59748|25248
59748|29640
59748|34495
59748|35012
59749|25248
59749|26220
59749|32463
59749|36894
59750|24420
59750|26127
59750|26220
59750|36894
59751|25176
59751|26199
59751|32463
59751|36894
59758|23828
59758|29274
59758|31940
59760|23828
59760|25320
59760|29274
59760|31940
59760|33575
59767|24995
59767|25320
59767|29274
59767|30792
59767|30969
59767|31940
59767|33575
59774|34823
59777|26142
59779|26109
59782|26196
59783|26109
59783|26198
59784|26130
59784|34823
59785|23797
59785|28383
59790|23797
59790|32433
59795|23797
59795|32433
59795|32497
59809|23797
59809|34834
59810|23797
59810|25238
59811|23797
59811|32476
59819|25357
59821|23797
59821|28420
59824|26220
59824|28420
59827|28420
59827|29065
59828|23797
59828|32491
59835|24412
59839|23797
59839|24040
59841|24412
59841|26321
59843|24412
59843|32382
59847|24257
59847|24412
59854|23797
59854|28316
59855|35534
59858|34993
59858|35534
59860|24043
59863|25326
59863|35534
59864|26072
59864|34993
59864|35534
59865|23797
59865|32496
59869|23441
59871|24427
59873|23797
59873|35473
59874|29644
59875|29644
59875|35683
59876|24852
59879|23797
59879|26037
59880|23797
59880|28083
59882|34875
59883|29300
59883|34875
59889|28337
59900|23797
59900|25266
59901|33358
59902|37036
59903|23797
59903|25266
59903|26076
59905|35514
59911|37774
59913|36901
59913|37774
59921|23797
59921|24442
59923|23797
59923|25344
59927|26258
59930|37049
59931|26258
59931|38439
59933|23797
59933|34958
59935|23797
59935|30216
59935|34958
59938|29814
59938|30216
59938|32468
59938|34958
59939|34958
59939|38801
59945|23797
59945|28404
59954|26269
59955|23797
59955|34974
59958|26269
59958|30810
59961|23797
59961|26195
59963|23797
59963|24435
59969|23797
59969|24783
59973|28344
59975|28344
59975|28358
59978|23797
59978|28350
59981|32377
59985|23797
59985|24211
59989|35537
59992|23519
59992|23797
59993|23797
59993|29636
59997|36387
59999|23797
59999|35832
60003|23797
60003|24442
60003|26115
60003|36051
60004|23797
60004|24442
60004|25002
60004|26014
60004|26115
60004|36051
60005|24442
60005|28385
60005|33241
60009|26103
60009|32383
60009|32403
60014|24680
60014|29881
60014|33643
60014|35719
60016|29881
60016|34488
60016|36191
60017|24390
60017|30177
60017|35719
60018|24741
60018|25304
60018|26177
60018|26229
60018|28325
60018|28383
60018|33682
60018|34796
60018|34868
60018|35514
60019|25304
60019|25356
60019|26085
60019|26177
60019|28340
60019|33682
60019|34868
60019|34956
60024|23780
60024|26273
60024|28325
60024|32269
60024|32553
60024|34649
60026|25189
60036|23718
60036|24406
60037|25236
60039|24407
60040|23718
60040|32481
60044|25236
60044|26049
60046|23718
60046|30182
60050|37336
60053|23718
60053|34947
60055|23718
60055|23831
60058|23718
60058|29629
60060|23513
60060|23718
60060|34947
60061|23718
60061|24994
60061|34947
60065|23806
60065|37336
60068|24738
60068|25253
60068|30265
60068|36654
60070|25253
60070|26023
60070|30265
60070|36868
60071|30265
60071|32511
60071|35888
60075|28080
60075|28815
60083|24738
60083|28387
60085|24738
60085|25268
60085|34812
60086|24738
60086|29650
60094|23460
60094|29894
60097|23460
60097|26171
60102|23694
60102|24421
60102|32582
60103|24421
60103|24851
60103|32418
60103|34611
60106|24028
60106|24409
60106|24412
60106|25286
60106|29663
60107|24431
60107|24995
60107|26162
60107|30251
60107|34494
60107|35467
60113|26022
60113|26162
60113|28330
60113|30251
60113|34797
60113|35467
60114|23242
60114|24431
60114|24442
60114|24910
60114|24995
60114|32384
60114|32464
60120|23242
60120|23804
60120|24210
60120|25225
