Forum_id|Person_id|joinDate
2211|190536|0
2211|190645|0
2212|191265|0
2212|191765|0
2212|190802|0
2212|190680|0
2212|190805|0
2212|191702|0
2212|191827|0
2212|190838|0
2213|191265|0
2213|190787|0
2213|190802|0
2213|190803|0
2213|190680|0
2213|190383|0
2213|190500|0
2213|190474|0
2213|191702|0
2213|190983|0
2213|191005|0
2213|191231|0
2213|190777|0
2213|191494|0
2214|190786|0
2214|190787|0
2214|191744|0
2214|191765|0
2214|190803|0
2214|190737|0
2214|190580|0
2214|191718|0
2214|190899|0
2214|190474|0
2214|190805|0
2214|191005|0
2214|191231|0
2214|190777|0
2214|191146|0
2215|190787|0
2215|190803|0
2215|190580|0
2215|190680|0
2215|191718|0
2215|190945|0
2215|190805|0
2215|191702|0
2215|190983|0
2215|191827|0
2215|191509|0
2216|191744|0
2216|190803|0
2216|190680|0
2216|190474|0
2216|190945|0
2216|191702|0
2216|191005|0
2216|190777|0
2216|191146|0
2217|191297|0
2217|191038|0
2217|190429|0
2217|191484|0
2217|191457|0
2217|190957|0
2217|190619|0
2217|191695|0
2217|191613|0
2217|191057|0
2217|191317|0
2217|191158|0
2217|191405|0
2217|191670|0
2217|190766|0
2217|190488|0
2217|190477|0
2217|191755|0
2217|191870|0
2217|191622|0
2217|191203|0
2217|190539|0
2217|191409|0
2217|191741|0
2217|190542|0
2217|191132|0
2217|191591|0
2217|190992|0
2217|191096|0
2217|191529|0
2217|191164|0
2217|190662|0
2218|191317|0
2218|191405|0
2218|191622|0
2218|191409|0
2219|191297|0
2219|191038|0
2219|190619|0
2219|191057|0
2219|191670|0
2219|190477|0
2219|191870|0
2219|191203|0
2220|191297|0
2220|191038|0
2220|190429|0
2220|190619|0
2220|191695|0
2220|191057|0
2220|191317|0
2220|191405|0
2220|190766|0
2220|190488|0
2220|190477|0
2220|191755|0
2220|191622|0
2220|191203|0
2220|191741|0
2220|191132|0
2220|190992|0
2220|190662|0
2221|191297|0
2221|190429|0
2221|191484|0
2221|190957|0
2221|190619|0
2221|191695|0
2221|191057|0
2221|191158|0
2221|191405|0
2221|191670|0
2221|191755|0
2221|191203|0
2221|190539|0
2221|191132|0
2221|191591|0
2221|191096|0
2222|191057|0
2222|191670|0
2222|190766|0
2222|190477|0
2222|191755|0
2222|191203|0
2222|190539|0
2222|191409|0
2222|191741|0
2222|191591|0
2222|190992|0
2222|191096|0
2223|190429|0
2223|191613|0
2223|191057|0
2223|191317|0
2223|191158|0
2223|191405|0
2223|190488|0
2223|191755|0
2223|191870|0
2223|191622|0
2223|190539|0
2223|191741|0
2223|191529|0
2224|190429|0
2224|191484|0
2224|190619|0
2224|191695|0
2224|191317|0
2224|191158|0
2224|191405|0
2224|190766|0
2224|190477|0
2224|191755|0
2224|191870|0
2224|191203|0
2224|191741|0
2224|190542|0
2224|190992|0
2224|191529|0
2225|190619|0
2225|191755|0
2225|191870|0
2225|190539|0
2225|191409|0
2225|190992|0
2226|191038|0
2226|190429|0
2226|191484|0
2226|190957|0
2226|191613|0
2226|191057|0
2226|191317|0
2226|191405|0
2226|191670|0
2226|190766|0
2226|190488|0
2226|191755|0
2226|191870|0
2226|191622|0
2226|190539|0
2226|191409|0
2226|191741|0
2227|191457|0
2227|190957|0
2227|191158|0
2227|191670|0
2227|191409|0
2227|190542|0
2227|190992|0
2227|191529|0
2228|191297|0
2228|191038|0
2228|190957|0
2228|190619|0
2228|191405|0
2228|191670|0
2228|190766|0
2228|190488|0
2228|191755|0
2228|191870|0
2228|191622|0
2228|191203|0
2228|190539|0
2229|191038|0
2229|190429|0
2229|191484|0
2229|191695|0
2229|191613|0
2229|191057|0
2229|191317|0
2229|191158|0
2229|191405|0
2229|190766|0
2229|190488|0
2229|190477|0
2229|191755|0
2229|191203|0
2229|191409|0
2229|190992|0
2230|191297|0
2230|191038|0
2230|191057|0
2230|191158|0
2230|191405|0
2230|191670|0
2230|190477|0
2230|191409|0
2230|190542|0
2231|191297|0
2231|191695|0
2231|191317|0
2231|191405|0
2231|191755|0
2231|191870|0
2231|191203|0
2231|191409|0
2231|191741|0
2232|191297|0
2232|191484|0
2232|190957|0
2232|191695|0
2232|191613|0
2232|191057|0
2232|191158|0
2232|190766|0
2232|191755|0
2232|191870|0
2232|191622|0
2232|190539|0
2232|191591|0
2232|191096|0
2232|191529|0
2233|190924|0
2233|191744|0
2233|191695|0
2233|191030|0
2233|191520|0
2234|190924|0
2234|191030|0
2235|190924|0
2235|191695|0
2235|191520|0
2236|191695|0
2236|191030|0
2237|191744|0
2238|191695|0
2239|191695|0
2239|191030|0
2240|191695|0
2240|191520|0
2241|190924|0
2241|191744|0
2241|191695|0
2241|191030|0
2242|191695|0
2242|191520|0
2243|190924|0
2244|190924|0
2244|191695|0
2244|191030|0
2245|190379|0
2248|190379|0
2259|190379|0
2260|190995|0
2260|191745|0
2260|191580|0
2260|190383|0
2260|190945|0
2260|191784|0
2260|190777|0
2260|191815|0
2260|191306|0
2260|191407|0
2260|190521|0
2260|191573|0
2260|191873|0
2261|191580|0
2261|190945|0
2261|191784|0
2261|191306|0
2261|191407|0
2261|191573|0
2261|191873|0
2262|191580|0
2262|190945|0
2262|191784|0
2262|191306|0
2262|191573|0
2263|191745|0
2263|190383|0
2264|191784|0
2264|191306|0
2265|190995|0
2265|191745|0
2265|191580|0
2265|190945|0
2265|191784|0
2265|191306|0
2265|191407|0
2266|190995|0
2266|191580|0
2266|190777|0
2266|190521|0
2267|191745|0
2267|190383|0
2268|190995|0
2268|191580|0
2268|190383|0
2268|190945|0
2268|190521|0
2268|191573|0
2268|191873|0
2269|191580|0
2269|190383|0
2269|190777|0
2269|191407|0
2269|191573|0
2270|190511|0
2270|190634|0
2270|190709|0
2270|191135|0
2270|191744|0
2270|191662|0
2270|191313|0
2270|190619|0
2270|190816|0
2270|191695|0
2270|191767|0
2270|190622|0
2270|191300|0
2270|190398|0
2270|190459|0
2270|190668|0
2270|190764|0
2270|190533|0
2270|191257|0
2270|191866|0
2270|191229|0
2270|190703|0
2270|191218|0
2270|191585|0
2270|191272|0
2270|191291|0
2270|191873|0
2270|191761|0
2270|190493|0
2270|191280|0
2271|190738|0
2271|191205|0
2272|190511|0
2272|190907|0
2272|190787|0
2272|191695|0
2272|191300|0
2272|191689|0
2272|191273|0
2272|190873|0
2272|191291|0
2272|191362|0
2273|190432|0
2273|191320|0
2273|191205|0
2273|191573|0
2273|191409|0
2274|191850|0
2274|190599|0
2276|191237|0
2276|190957|0
2276|190651|0
2276|190853|0
2276|190983|0
2276|191622|0
2276|191205|0
2276|190379|0
2276|191023|0
2276|190421|0
2276|191236|0
2277|191237|0
2277|190957|0
2277|190983|0
2277|191205|0
2278|191237|0
2278|190651|0
2278|191622|0
2278|191023|0
2278|191236|0
2279|190957|0
2279|190651|0
2279|190853|0
2279|190983|0
2279|191023|0
2280|191237|0
2280|190957|0
2280|191205|0
2280|191236|0
2281|190651|0
2281|190379|0
2281|191023|0
2282|191237|0
2282|190957|0
2282|191023|0
2282|191236|0
2283|191237|0
2283|190651|0
2283|191023|0
2284|191237|0
2284|190957|0
2284|190651|0
2284|190853|0
2284|191023|0
2284|190421|0
2285|190957|0
2285|190853|0
2285|191023|0
2286|191237|0
2286|190957|0
2286|190651|0
2286|191622|0
2286|190379|0
2286|191023|0
2287|190651|0
2287|190421|0
2288|190651|0
2288|190853|0
2288|190983|0
2288|191205|0
2288|190379|0
2288|191023|0
2289|190957|0
2289|190651|0
2289|190853|0
2289|190379|0
2290|190651|0
2290|190853|0
2290|190983|0
2290|191622|0
2290|191023|0
2291|190957|0
2291|190651|0
2291|190853|0
2291|190983|0
2291|190379|0
2292|191237|0
2292|190651|0
2292|190853|0
2292|190379|0
2293|191237|0
2293|190651|0
2293|190853|0
2293|191205|0
2293|190379|0
2294|191237|0
2294|190957|0
2294|190651|0
2294|190853|0
2294|190983|0
2294|190379|0
2294|191023|0
2295|190651|0
2296|190957|0
2296|190651|0
2296|190853|0
2296|190983|0
2296|191622|0
2296|191205|0
2297|190957|0
2297|190651|0
2297|190853|0
2297|191205|0
2298|191237|0
2298|190957|0
2298|190651|0
2298|191205|0
2298|190379|0
2299|191237|0
2299|190957|0
2299|190853|0
2299|190983|0
2299|190421|0
2300|190651|0
2300|190379|0
2301|190957|0
2301|190983|0
2301|190421|0
2301|191236|0
2302|190651|0
2302|190853|0
2302|191622|0
2302|191205|0
2303|190853|0
2303|191236|0
2304|190957|0
2304|190983|0
2304|191622|0
2304|191236|0
2305|190957|0
2305|190651|0
2305|190853|0
2305|190983|0
2305|191205|0
2305|191023|0
2305|190421|0
2306|190957|0
2306|190651|0
2306|190853|0
2306|190983|0
2306|191622|0
2306|190379|0
2306|191236|0
2307|190957|0
2307|190651|0
2307|190983|0
2307|191622|0
2308|191237|0
2308|190983|0
2308|191622|0
2309|190957|0
2309|190983|0
2309|191622|0
2309|190379|0
2309|190421|0
2310|190787|0
2310|191744|0
2310|190942|0
2310|191409|0
2311|191638|0
2311|191695|0
2311|190853|0
2311|190983|0
2311|191306|0
2311|191350|0
2311|190769|0
2312|191383|0
2312|191169|0
2312|191695|0
2312|191534|0
2312|191331|0
2312|190725|0
2312|191317|0
2312|190829|0
2312|191002|0
2312|191192|0
2312|191669|0
2312|190700|0
2312|190435|0
2312|190914|0
2312|191304|0
2312|191350|0
2312|190797|0
2312|190993|0
2312|190769|0
2312|191295|0
2313|191383|0
2313|191534|0
2313|191331|0
2313|191317|0
2313|191002|0
2313|190435|0
2313|190914|0
2313|191350|0
2313|190797|0
2314|191169|0
2314|191534|0
2314|190725|0
2314|191317|0
2314|190829|0
2314|190914|0
2314|191304|0
2314|190769|0
2315|191534|0
2315|190725|0
2315|190829|0
2315|191192|0
2315|190700|0
2315|191304|0
2315|191350|0
2315|190993|0
2316|191169|0
2316|191534|0
2316|191331|0
2316|191317|0
2316|190829|0
2316|191002|0
2316|191192|0
2316|191669|0
2316|190435|0
2316|191350|0
2317|191169|0
2317|191331|0
2317|191192|0
2318|191383|0
2318|191534|0
2318|190725|0
2318|191317|0
2318|190829|0
2318|191002|0
2318|191669|0
2318|190700|0
2318|190435|0
2318|191304|0
2318|191350|0
2318|190993|0
2319|191317|0
2319|191192|0
2319|191669|0
2319|190700|0
2320|191534|0
2320|191331|0
2320|191317|0
2320|191192|0
2320|191669|0
2320|190700|0
2320|190435|0
2320|190914|0
2320|190797|0
2321|191383|0
2321|191695|0
2321|191534|0
2321|190435|0
2322|191169|0
2322|190725|0
2322|191669|0
2322|190435|0
2322|190914|0
2322|191304|0
2322|191350|0
2323|191383|0
2323|191695|0
2323|191331|0
2323|190725|0
2323|191317|0
2323|190700|0
2323|190435|0
2323|190914|0
2323|191304|0
2323|191350|0
2324|191695|0
2324|191534|0
2324|191331|0
2324|190725|0
2324|191317|0
2324|191002|0
2324|190435|0
2324|190797|0
2324|190993|0
2324|190769|0
2325|191350|0
2325|190769|0
2326|191383|0
2326|191169|0
2326|191669|0
2326|190435|0
2326|191304|0
2326|191350|0
2326|190993|0
2327|191169|0
2327|191534|0
2327|191192|0
2327|190700|0
2327|190435|0
2327|191350|0
2327|190993|0
2328|191383|0
2329|191383|0
2329|191695|0
2329|190829|0
2329|191002|0
2329|191192|0
2329|190435|0
2329|190797|0
2330|191695|0
2330|191331|0
2330|191192|0
2330|190700|0
2330|190435|0
2330|191304|0
2330|191350|0
2330|190993|0
2331|191695|0
2331|191534|0
2331|191331|0
2331|190725|0
2331|190829|0
2331|191002|0
2331|191192|0
2331|190435|0
2331|190769|0
2332|190957|0
2332|190817|0
2332|191695|0
2332|190397|0
2332|191331|0
2332|191029|0
2332|190725|0
2332|191809|0
2332|190566|0
2332|190385|0
2332|190462|0
2332|190913|0
2332|191566|0
2332|190743|0
2332|190435|0
2332|191174|0
2332|190505|0
2332|190453|0
2332|190702|0
2332|191689|0
2332|191622|0
2332|191350|0
2332|191690|0
2332|191205|0
2332|190797|0
2332|191077|0
2332|190542|0
2332|191007|0
2332|190993|0
2332|190973|0
2332|190749|0
2333|190957|0
2333|190622|0
2333|191409|0
2333|190733|0
2334|190622|0
2335|190957|0
2335|190622|0
2337|190957|0
2337|190622|0
2338|191409|0
2339|190622|0
2341|191409|0
2342|190733|0
2343|190957|0
2343|191409|0
2344|190957|0
2344|191409|0
2346|190957|0
2346|190622|0
2346|191409|0
2346|190733|0
2347|190957|0
2347|190622|0
2347|190733|0
2348|190622|0
2368|190526|0
2368|191012|0
2368|191136|0
2368|191836|0
2368|190957|0
2368|190396|0
2368|190622|0
2368|190397|0
2368|191697|0
2368|191057|0
2368|190414|0
2368|190669|0
2368|190385|0
2368|191242|0
2368|190462|0
2368|190982|0
2368|190569|0
2368|191257|0
2368|191783|0
2368|190639|0
2368|190984|0
2368|190450|0
2368|190913|0
2368|191566|0
2368|190476|0
2368|191428|0
2368|191018|0
2368|191584|0
2368|191174|0
2368|191539|0
2368|190917|0
2368|190706|0
2368|190823|0
2368|191205|0
2368|190935|0
2368|191077|0
2368|191513|0
2368|190421|0
2368|191529|0
2368|191294|0
2368|191471|0
2368|190661|0
2368|190783|0
2368|191480|0
2369|190526|0
2369|191012|0
2369|191136|0
2369|190957|0
2369|190396|0
2369|190622|0
2369|190397|0
2369|191697|0
2369|190414|0
2369|190669|0
2369|190385|0
2369|190569|0
2369|191783|0
2369|190984|0
2369|190450|0
2369|190476|0
2369|191428|0
2369|191018|0
2369|190706|0
2369|191205|0
2369|191077|0
2370|191136|0
2370|191836|0
2370|191697|0
2370|191057|0
2370|190569|0
2370|191783|0
2370|190984|0
2370|190476|0
2370|191539|0
2370|190917|0
2370|191077|0
2370|190421|0
2370|191471|0
2371|191697|0
2371|190414|0
2371|191242|0
2371|190462|0
2371|191257|0
2371|191783|0
2371|190984|0
2371|190913|0
2371|191174|0
2371|191539|0
2371|190706|0
2372|190526|0
2372|191136|0
2372|190957|0
2372|191697|0
2372|190669|0
2372|191242|0
2372|190450|0
2372|191018|0
2372|190917|0
2372|190823|0
2372|191205|0
2372|190421|0
2373|190526|0
2373|191136|0
2373|191836|0
2373|190396|0
2373|190622|0
2373|190397|0
2373|191697|0
2373|190414|0
2373|190669|0
2373|190462|0
2373|190569|0
2373|190450|0
2373|190913|0
2373|191566|0
2373|190476|0
2373|191539|0
2373|191077|0
2373|191529|0
2373|191294|0
2373|190783|0
2374|190957|0
2374|190622|0
2374|190397|0
2374|191697|0
2374|190414|0
2374|190669|0
2374|191242|0
2374|190462|0
2374|191257|0
2374|190639|0
2374|190984|0
2374|190913|0
2374|191428|0
2374|190917|0
2374|190823|0
2374|190935|0
2374|191077|0
2374|190421|0
2374|191529|0
2374|191471|0
2375|191012|0
2375|191136|0
2375|190396|0
2375|190622|0
2375|191057|0
2375|190669|0
2375|190385|0
2375|190462|0
2375|190569|0
2375|190984|0
2375|190450|0
2375|190913|0
2375|191428|0
2375|191018|0
2375|191174|0
2375|190823|0
2375|191205|0
2375|190935|0
2375|190421|0
2376|191012|0
2376|191136|0
2376|190957|0
2376|190396|0
2376|190397|0
2376|191057|0
2376|191242|0
2376|190982|0
2376|190569|0
2376|190984|0
2376|190913|0
2376|191428|0
2376|191018|0
2376|191539|0
2376|190917|0
2376|190706|0
2376|191205|0
2376|190935|0
2376|190421|0
2377|191012|0
2377|190396|0
2377|191057|0
2377|190414|0
2377|190669|0
2377|191242|0
2377|190462|0
2377|191257|0
2377|190639|0
2377|190984|0
2377|191566|0
2377|191428|0
2377|191018|0
2377|191584|0
2377|191174|0
2377|191539|0
2377|190935|0
2377|191077|0
2378|191836|0
2378|190957|0
2378|190396|0
2378|190622|0
2378|190397|0
2378|191697|0
2378|191057|0
2378|190462|0
2378|190982|0
2378|191257|0
2378|190476|0
2378|191018|0
2378|191584|0
2378|191174|0
2378|191539|0
2378|191205|0
2378|191513|0
2378|190421|0
2378|191529|0
2378|191480|0
2379|191012|0
2379|191136|0
2379|191836|0
2379|190396|0
2379|190397|0
2379|191697|0
2379|191057|0
2379|190462|0
2379|190982|0
2379|190569|0
2379|190639|0
2379|190476|0
2379|191428|0
2379|191584|0
2379|191539|0
2379|190917|0
2379|191205|0
2379|191077|0
2380|190526|0
2380|191136|0
2380|191836|0
2380|190396|0
2380|190669|0
2380|190982|0
2380|190639|0
2380|190450|0
2380|190913|0
2380|191566|0
2380|190476|0
2380|191428|0
2380|191174|0
2380|191539|0
2380|190917|0
2380|190706|0
2380|190823|0
2380|191205|0
2380|191529|0
2381|191057|0
2381|191242|0
2381|190823|0
2381|191513|0
2382|191012|0
2382|191836|0
2382|190957|0
2382|190397|0
2382|191057|0
2382|190414|0
2382|190669|0
2382|191257|0
2382|191783|0
2382|190984|0
2382|191566|0
2382|190476|0
2382|191174|0
2382|191539|0
2382|190917|0
2382|190935|0
2382|191077|0
2382|191529|0
2382|190783|0
2382|191480|0
2383|190692|0
2383|190995|0
2383|190429|0
2383|191298|0
2383|190622|0
2383|190753|0
2383|190376|0
2383|190569|0
2383|190945|0
2383|190671|0
2383|191539|0
2383|191408|0
2383|191205|0
2383|191096|0
2383|190993|0
2383|190973|0
2383|190748|0
2383|190783|0
2383|191860|0
2383|191344|0
2383|191167|0
2384|190708|0
2384|190648|0
2384|190559|0
2384|190995|0
2384|191067|0
2384|191298|0
2384|191836|0
2384|190409|0
2384|190789|0
2384|190622|0
2384|190569|0
2384|190945|0
2384|190476|0
2384|190886|0
2384|190836|0
2384|190917|0
2384|191431|0
2384|191415|0
2384|191589|0
2384|191323|0
2384|190509|0
2385|190615|0
2385|190845|0
2385|191642|0
2385|190560|0
2385|191744|0
2385|191563|0
2385|191596|0
2385|190789|0
2385|191768|0
2385|191613|0
2385|190756|0
2385|190913|0
2385|191301|0
2385|191814|0
2385|190988|0
2385|190596|0
2385|190702|0
2385|191161|0
2385|190825|0
2385|191205|0
2385|190379|0
2385|190892|0
2385|191874|0
2385|191608|0
2385|191292|0
2386|190913|0
2386|190988|0
2386|190379|0
2387|190615|0
2387|191642|0
2387|191563|0
2387|190913|0
2387|191301|0
2387|190596|0
2387|191161|0
2387|191205|0
2387|190379|0
2387|190892|0
2387|191874|0
2387|191292|0
2388|191642|0
2388|190560|0
2388|191744|0
2388|191563|0
2388|191596|0
2388|190789|0
2388|190913|0
2388|190988|0
2388|190596|0
2388|190379|0
2388|190892|0
2388|191874|0
2388|191292|0
2389|191744|0
2389|191596|0
2389|191814|0
2389|190825|0
2389|191292|0
2390|190615|0
2390|190560|0
2390|191596|0
2390|190789|0
2390|190756|0
2390|191814|0
2390|190596|0
2390|190702|0
2390|191161|0
2390|190892|0
2390|191874|0
2391|190615|0
2391|190845|0
2391|191596|0
2391|190756|0
2391|190913|0
2391|191301|0
2391|190988|0
2391|190825|0
2391|191874|0
2392|190615|0
2392|190560|0
2392|191563|0
2392|191596|0
2392|190913|0
2392|191301|0
2392|190702|0
2392|190825|0
2392|191205|0
2392|190379|0
2393|191744|0
2394|191836|0
2394|191169|0
2394|191695|0
2394|191534|0
2394|191306|0
2394|190973|0
2394|190467|0
2394|191529|0
2394|191860|0
2395|191169|0
2395|191534|0
2395|191306|0
2396|191169|0
2396|191534|0
2396|190467|0
2397|191836|0
2397|191695|0
2397|191534|0
2398|191695|0
2398|191534|0
2398|190467|0
2399|191836|0
2399|191169|0
2399|191534|0
2399|191306|0
2399|190467|0
2400|191836|0
2400|191169|0
2400|191695|0
2400|191306|0
2400|190973|0
2401|191169|0
2401|191695|0
2401|190973|0
2401|190467|0
2402|191836|0
2402|191169|0
2402|191695|0
2402|191534|0
2402|191306|0
2402|191529|0
2403|191306|0
2403|191860|0
2404|191169|0
2404|191695|0
2404|191534|0
2404|191306|0
2404|190973|0
2404|190467|0
2404|191529|0
2405|190467|0
2406|191836|0
2406|191169|0
2406|191534|0
2406|190467|0
2407|191306|0
2407|190467|0
2408|191836|0
2408|191169|0
2408|191306|0
2408|191860|0
2409|190973|0
2409|191529|0
2410|191836|0
2410|191169|0
2410|191306|0
2411|191836|0
2411|191169|0
2411|191695|0
2412|191836|0
2412|191169|0
2412|191695|0
2412|191534|0
2412|191306|0
2412|190973|0
2412|190467|0
2413|191836|0
2413|191169|0
2413|191695|0
2413|191534|0
2413|191306|0
2414|191529|0
2415|191836|0
2415|191306|0
2416|191836|0
2416|191169|0
2416|191695|0
2416|191306|0
2416|191529|0
2416|191860|0
2417|191534|0
2417|190973|0
2417|191529|0
2418|191534|0
2418|190973|0
2419|191836|0
2419|191534|0
2419|191306|0
2420|191836|0
2420|191169|0
2420|191695|0
2420|191534|0
2420|191860|0
2421|191169|0
2421|191695|0
2421|191534|0
2422|190511|0
2422|191225|0
2422|191135|0
2422|190909|0
2422|190816|0
2422|190620|0
2422|190622|0
2422|191748|0
2422|190945|0
2422|191257|0
2422|190433|0
2422|190831|0
2422|190713|0
2422|191431|0
2422|191205|0
2422|190441|0
2422|190577|0
2422|190509|0
2422|190905|0
2422|191761|0
2422|191549|0
2423|190787|0
2423|190961|0
2423|190698|0
2423|190806|0
2423|191074|0
2423|191306|0
2423|191549|0
2424|191515|0
2424|190817|0
2424|191840|0
2424|190580|0
2424|190485|0
2424|191651|0
2424|190488|0
2424|191492|0
2424|191539|0
2424|190917|0
2424|191622|0
2424|191205|0
2424|190678|0
2424|191873|0
2424|191547|0
2424|191295|0
2424|191860|0
2424|191729|0
2425|190817|0
2425|191840|0
2425|191651|0
2425|191492|0
2425|191622|0
2425|191873|0
2425|191547|0
2426|191515|0
2426|190817|0
2426|191840|0
2426|190488|0
2426|191492|0
2426|191622|0
2426|191729|0
2427|191515|0
2427|190817|0
2427|190485|0
2427|191651|0
2427|191492|0
2428|191515|0
2428|190817|0
2428|190580|0
2428|190485|0
2428|191651|0
2428|191492|0
2428|190917|0
2428|191205|0
2428|190678|0
2428|191873|0
2429|190580|0
2429|190485|0
2429|190488|0
2429|191492|0
2429|191539|0
2429|190917|0
2429|191622|0
2429|191205|0
2430|191515|0
2430|190580|0
2430|191873|0
2430|191295|0
2431|191515|0
2431|190580|0
2431|191651|0
2431|190917|0
2431|191622|0
2431|191205|0
2431|191873|0
2431|191860|0
2432|191515|0
2432|190817|0
2432|190580|0
2432|190485|0
2432|191651|0
2432|191492|0
2432|191539|0
2432|190678|0
2432|191547|0
2433|191651|0
2433|191873|0
2433|191547|0
2434|191840|0
2434|190580|0
2434|190485|0
2434|191651|0
2434|190488|0
2434|191492|0
2434|190917|0
2434|190678|0
2434|191547|0
2435|191515|0
2435|190817|0
2435|191840|0
2435|190485|0
2435|191492|0
2435|191539|0
2435|191205|0
2435|190678|0
2436|190817|0
2436|190580|0
2436|190485|0
2436|191651|0
2436|191492|0
2436|191622|0
2436|191205|0
2437|191515|0
2437|190817|0
2437|191840|0
2437|190485|0
2437|191651|0
2437|190488|0
2437|191539|0
2437|190917|0
2437|191873|0
2438|191515|0
2438|190817|0
2438|191840|0
2438|190580|0
2438|190485|0
2438|191651|0
2438|190488|0
2438|191622|0
2438|190678|0
2438|191873|0
2439|190817|0
2439|191840|0
2439|190485|0
2439|191651|0
2439|190917|0
2439|191873|0
2439|191547|0
2440|191515|0
2440|190817|0
2440|191840|0
2440|190580|0
2440|190485|0
2440|191651|0
2440|190488|0
2440|191492|0
2440|191539|0
2441|191515|0
2441|190817|0
2441|191840|0
2441|190580|0
2441|190485|0
2441|190488|0
2441|191492|0
2441|191622|0
2441|191873|0
2442|191492|0
2442|191539|0
2442|191205|0
2442|190678|0
2443|191067|0
2443|191311|0
2443|191012|0
2443|191836|0
2443|190409|0
2443|190430|0
2443|190695|0
2443|191745|0
2443|190494|0
2443|190396|0
2443|190753|0
2443|191057|0
2443|191257|0
2443|191521|0
2443|190450|0
2443|191784|0
2443|191630|0
2443|191070|0
2443|191035|0
2443|191428|0
2443|190453|0
2443|191524|0
2443|190704|0
2443|190706|0
2443|191306|0
2443|190521|0
2443|191065|0
2443|191205|0
2443|190935|0
2443|190599|0
2443|191726|0
2443|191007|0
2443|191276|0
2443|191236|0
2444|190651|0
2444|191205|0
2445|191807|0
2445|191704|0
2445|191306|0
2445|191295|0
2446|191704|0
2447|191704|0
2448|191704|0
2449|191807|0
2449|191704|0
2450|191704|0
2450|191306|0
2451|191807|0
2451|191306|0
2453|191306|0
2454|191807|0
2454|191704|0
2455|191807|0
2456|191807|0
2456|191704|0
2457|191807|0
2458|191807|0
2458|191306|0
2459|191704|0
2459|191306|0
2460|191807|0
2462|191836|0
2462|191840|0
2462|191028|0
2462|191331|0
2462|191669|0
2462|191260|0
2462|190700|0
2463|191836|0
2463|191028|0
2463|191669|0
2463|191260|0
2463|190700|0
2464|191836|0
2464|191028|0
2464|191260|0
2464|190700|0
2465|191331|0
2466|191840|0
2466|191260|0
2467|191836|0
2467|191028|0
2467|191669|0
2467|191260|0
2467|190700|0
2468|191840|0
2468|191028|0
2468|191669|0
2468|191260|0
2468|190700|0
2469|191331|0
2469|191669|0
2469|191260|0
2469|190700|0
2470|191840|0
2470|191028|0
2470|191331|0
2470|191669|0
2471|191028|0
2471|191260|0
2471|190700|0
2472|191840|0
2473|191836|0
2473|191028|0
2473|191669|0
2474|191840|0
2474|191028|0
2474|191669|0
2474|191260|0
2474|190700|0
2475|191836|0
2475|190700|0
2476|191836|0
2477|191836|0
2477|191028|0
2477|191331|0
2477|191260|0
2477|190700|0
2478|190789|0
2478|190722|0
2478|190805|0
2478|191174|0
2478|190555|0
2478|191306|0
2478|191529|0
2478|190783|0
2478|191481|0
2479|190783|0
2480|190805|0
2480|191174|0
2482|190555|0
2482|191529|0
2483|190789|0
2483|190805|0
2483|191174|0
2483|190555|0
2483|190783|0
2484|191383|0
2484|190604|0
2484|190458|0
2484|190710|0
2484|191695|0
2484|191534|0
2484|190963|0
2484|190566|0
2484|191090|0
2484|190829|0
2484|191091|0
2484|191259|0
2484|190554|0
2484|191035|0
2484|190700|0
2484|190435|0
2484|190701|0
2484|190809|0
2484|191654|0
2484|191306|0
2484|191146|0
2484|191233|0
2484|191854|0
2484|191380|0
2484|191591|0
2484|191708|0
2484|191323|0
2484|190602|0
2484|191681|0
2484|191682|0
2486|191383|0
2486|191695|0
2486|191534|0
2486|190566|0
2486|191259|0
2486|190554|0
2486|191035|0
2486|191306|0
2486|191233|0
2487|190458|0
2487|191534|0
2487|191091|0
2487|190701|0
2487|190809|0
2487|191146|0
2487|191233|0
2487|191854|0
2487|191708|0
2488|190458|0
2488|191695|0
2488|191534|0
2488|190566|0
2488|191091|0
2488|190554|0
2488|190809|0
2488|191306|0
2489|190924|0
2489|190429|0
2489|190942|0
2489|190395|0
2489|191695|0
2489|191253|0
2489|190982|0
2489|190502|0
2489|191537|0
2489|190743|0
2489|190985|0
2489|191524|0
2489|191408|0
2489|191205|0
2489|191855|0
2489|191590|0
2489|191471|0
2489|191858|0
2489|190661|0
2490|190395|0
2490|191695|0
2490|190502|0
2490|191590|0
2490|191471|0
2491|190942|0
2491|191253|0
2491|190982|0
2491|190743|0
2491|191408|0
2491|191855|0
2491|191590|0
2492|190924|0
2492|190429|0
2492|190743|0
2493|190429|0
2493|190942|0
2493|191537|0
2493|190743|0
2493|191590|0
2495|191067|0
2495|191484|0
2495|191331|0
2495|191002|0
2495|190569|0
2495|190435|0
2495|190917|0
2495|191409|0
2495|190993|0
2495|191529|0
2496|190564|0
2496|190885|0
2496|190985|0
2496|190702|0
2496|191306|0
2496|190936|0
2496|191471|0
2496|191549|0
2497|190885|0
2497|191306|0
2497|191549|0
2498|190564|0
2498|190985|0
2498|191306|0
2499|190564|0
2499|190885|0
2500|190564|0
2500|190885|0
2500|190985|0
2500|190702|0
2500|191306|0
2500|191471|0
2502|190564|0
2502|190885|0
2502|190985|0
2503|191306|0
2504|190985|0
2504|190702|0
2504|191306|0
2505|190564|0
