Person_id1|Person_id2|creationDate
190764|191573|0
190764|190441|0
190764|191590|0
190764|191362|0
190764|190812|0
190764|191544|0
190764|190993|0
190764|190813|0
190764|191760|0
190764|191860|0
190764|191165|0
190764|191787|0
190766|190437|0
190766|191349|0
190766|191814|0
190766|191160|0
190766|190731|0
190766|191585|0
190766|191306|0
190766|190824|0
190766|191203|0
190766|190707|0
190766|191574|0
190766|191409|0
190766|191741|0
190766|191362|0
190766|191007|0
190766|190812|0
190766|191096|0
190766|191529|0
190766|191326|0
190766|191860|0
190766|191787|0
190766|191436|0
190767|190686|0
190767|190703|0
190767|191634|0
190767|191218|0
190767|190575|0
190767|191273|0
190767|191324|0
190768|191468|0
190768|191064|0
190768|190523|0
190768|191851|0
190768|191263|0
190768|191494|0
190768|190969|0
190768|191205|0
190768|191022|0
190768|190379|0
190768|191609|0
190768|190371|0
190768|191279|0
190768|191593|0
190768|191419|0
190768|191472|0
190768|191886|0
190768|190894|0
190768|191098|0
190768|191549|0
190769|190492|0
190769|191549|0
190769|190662|0
190770|190399|0
190770|190805|0
190770|191292|0
190771|191030|0
190771|190885|0
190771|190768|0
190771|191306|0
190771|190575|0
190771|191860|0
190772|190961|0
190772|191002|0
190772|190948|0
190772|190988|0
190773|191721|0
190773|191537|0
190773|190556|0
190773|191272|0
190773|191290|0
190773|191513|0
190773|190993|0
190773|191009|0
190773|191529|0
190773|191858|0
190773|191860|0
190773|191549|0
190774|191205|0
190774|191860|0
190775|191319|0
190775|190713|0
190775|190887|0
190775|191093|0
190775|191429|0
190775|190702|0
190775|190767|0
190775|191272|0
190775|190825|0
190775|191024|0
190775|190784|0
190776|190657|0
190776|191144|0
190776|191126|0
190776|191622|0
190776|190419|0
190776|190825|0
190776|191679|0
190776|190973|0
190776|191417|0
190776|191529|0
190776|190612|0
190776|190492|0
190776|191182|0
190777|191653|0
190777|190967|0
190777|191815|0
190777|191175|0
190777|191634|0
190777|191306|0
190777|191407|0
190777|190521|0
190777|191263|0
190777|191205|0
190777|190600|0
190777|190379|0
190777|190421|0
190777|190491|0
190777|190783|0
190778|190542|0
190778|190813|0
190778|190601|0
190778|190769|0
190778|190644|0
190778|191860|0
190779|190577|0
190779|191529|0
190780|191167|0
190781|190782|0
190783|191166|0
190784|191167|0
190785|191711|0
190785|190954|0
190785|191081|0
190785|191515|0
190785|190787|0
190785|191486|0
190785|191083|0
190785|190635|0
190785|190817|0
190785|191807|0
190785|191028|0
190785|190564|0
190785|190485|0
190785|190899|0
190785|190472|0
190785|191809|0
190785|191616|0
190785|190806|0
190785|191651|0
190785|190913|0
190785|191320|0
190785|191539|0
190785|190535|0
190785|191162|0
190785|191801|0
190785|190969|0
190785|191415|0
190785|190379|0
190785|190991|0
190785|190577|0
190785|191873|0
190785|190508|0
190785|191295|0
190786|190709|0
190786|191484|0
190786|191765|0
190786|190651|0
190786|190737|0
190786|190680|0
190786|190726|0
190786|191842|0
190786|190983|0
190786|191868|0
190786|191260|0
190786|191566|0
190786|190436|0
190786|190702|0
190786|191022|0
190786|191050|0
190786|190542|0
190786|191236|0
190786|191416|0
190786|191529|0
190787|190802|0
190787|190750|0
190787|190561|0
190787|190720|0
190787|190363|0
190787|190803|0
190787|191414|0
190787|190580|0
190787|190447|0
190787|190636|0
190787|190961|0
190787|190530|0
190787|190564|0
190787|190899|0
190787|190472|0
190787|191015|0
190787|191616|0
190787|190698|0
190787|191489|0
190787|190566|0
190787|190460|0
190787|190551|0
190787|191106|0
190787|191520|0
190787|191404|0
190787|190911|0
190787|191193|0
190787|191629|0
190787|191866|0
190787|190699|0
190787|191583|0
190787|191668|0
190787|191405|0
190787|190885|0
190787|190388|0
190787|191844|0
190787|191359|0
190787|191348|0
190787|190713|0
190787|190985|0
190787|190436|0
190787|190886|0
190787|190948|0
190787|191174|0
190787|190930|0
190787|191144|0
190787|190367|0
190787|190535|0
190787|190418|0
190787|191064|0
190787|191049|0
190787|191494|0
190787|191205|0
190787|191415|0
190787|191163|0
190787|190577|0
190787|191590|0
190787|190443|0
190787|190903|0
190787|191543|0
190787|191873|0
190787|190508|0
190787|191609|0
190787|190905|0
190787|191529|0
190787|190940|0
190787|190612|0
190787|191547|0
190787|191593|0
190787|190493|0
190787|191280|0
190787|191549|0
190787|191166|0
190787|191729|0
190788|190817|0
190788|191840|0
190788|191028|0
190788|191539|0
190788|191773|0
190788|191205|0
190788|190541|0
190788|191380|0
190788|191883|0
190788|191529|0
190788|190783|0
190789|190958|0
190789|190848|0
190789|191807|0
190789|191028|0
190789|190399|0
190789|191795|0
190789|190829|0
190789|191371|0
190789|190805|0
190789|191157|0
190789|191842|0
190789|191702|0
190789|191045|0
190789|190831|0
190789|191783|0
190789|191704|0
190789|190758|0
190789|190674|0
190789|190931|0
190789|191337|0
190789|190404|0
190789|190702|0
190789|190584|0
190789|190917|0
190789|190704|0
190789|190573|0
190789|190455|0
190789|191390|0
190789|191622|0
190789|190536|0
190789|191321|0
190789|190507|0
190789|191065|0
190789|190456|0
190789|190935|0
190789|190609|0
190789|190466|0
190789|190747|0
190789|190798|0
190789|190973|0
190789|191416|0
190789|191250|0
190789|191294|0
190789|191885|0
190790|190981|0
190790|191141|0
190790|191001|0
190790|190805|0
190790|190830|0
190790|190433|0
190790|191783|0
190790|190625|0
190790|190931|0
190790|191389|0
190790|191406|0
190790|190917|0
190790|191322|0
190790|190600|0
190790|190406|0
190790|191132|0
190790|191292|0
190790|191098|0
190790|191167|0
190791|190773|0
190791|191003|0
190791|190569|0
190791|191112|0
190791|191144|0
190791|190556|0
190791|191272|0
190791|190539|0
190791|190612|0
190792|190432|0
190792|190623|0
190792|191319|0
190792|190702|0
190792|191362|0
190792|191860|0
190793|191372|0
190793|190775|0
190793|191319|0
190793|190713|0
190793|190477|0
190793|191306|0
190793|191622|0
190793|190575|0
190793|191291|0
190793|191362|0
190793|190812|0
190793|190784|0
190794|191205|0
190794|190973|0
190794|191529|0
190794|191549|0
190795|191306|0
190795|191529|0
190795|191860|0
190797|190935|0
190797|191050|0
190797|191023|0
190797|190690|0
190797|190875|0
190797|190812|0
190797|190420|0
190797|190973|0
190797|191394|0
190797|191578|0
190797|191471|0
190797|190733|0
190797|191097|0
190797|190862|0
190797|190663|0
190798|191529|0
190798|190922|0
190798|191151|0
190801|191744|0
190801|191169|0
190801|190945|0
190801|191405|0
190801|190713|0
190801|190988|0
190801|191622|0
190801|190797|0
190801|191858|0
190802|190695|0
190802|191695|0
190802|190883|0
190802|190899|0
190802|190726|0
190802|190566|0
190802|190516|0
190802|190756|0
190802|191348|0
190802|190713|0
190802|190436|0
190802|191071|0
190802|191870|0
190802|190988|0
190802|190556|0
190802|190367|0
190802|190522|0
190802|191341|0
190802|191589|0
190802|191409|0
190802|190747|0
190802|190798|0
190802|190748|0
190802|190940|0
190803|190580|0
190803|190883|0
190803|191317|0
190803|190566|0
190803|190713|0
190803|190436|0
190803|191074|0
190803|191622|0
190803|190778|0
190803|191415|0
190803|190600|0
190803|190690|0
190803|191726|0
190803|190922|0
190804|190606|0
190804|191604|0
190804|191669|0
190804|190856|0
190804|190477|0
190804|190836|0
190804|190555|0
190804|191127|0
190804|190701|0
190804|191674|0
190804|191076|0
190804|191622|0
190804|190575|0
190804|190540|0
190804|191854|0
190804|191409|0
190804|191560|0
190804|191097|0
190805|190670|0
190805|190433|0
190805|191842|0
190805|190591|0
190805|191045|0
190805|190656|0
190805|191259|0
190805|191868|0
190805|191704|0
190805|191070|0
190805|190833|0
190805|190436|0
190805|190476|0
190805|191143|0
190805|191539|0
190805|191850|0
190805|190366|0
190805|190917|0
190805|191773|0
190805|190573|0
190805|190405|0
190805|191622|0
190805|190687|0
190805|191162|0
190805|191145|0
190805|191350|0
190805|190368|0
190805|191690|0
190805|191263|0
190805|190825|0
190805|190891|0
190805|191511|0
190805|190677|0
190805|191205|0
190805|190935|0
190805|190466|0
190805|191883|0
190805|191276|0
190805|191292|0
190805|191181|0
190805|191514|0
190805|191529|0
190805|191295|0
190805|191593|0
190805|190661|0
190805|191365|0
190805|190783|0
190805|191167|0
190805|190844|0
190806|190729|0
190806|191843|0
190806|190983|0
190806|191061|0
190806|191845|0
190806|191770|0
190806|190506|0
190806|190701|0
190806|190702|0
190806|190658|0
190806|191306|0
190806|191690|0
190806|190935|0
190806|191077|0
190806|191679|0
190806|190993|0
190806|190973|0
190806|191529|0
190806|191250|0
190806|191471|0
190806|191656|0
190806|190733|0
190806|190769|0
190806|190492|0
190806|191182|0
190806|191860|0
190807|191196|0
190807|191321|0
190807|190575|0
190809|190628|0
190809|191689|0
190809|191076|0
190809|190658|0
190809|191871|0
190809|191306|0
190809|191690|0
190809|191786|0
190809|191380|0
190809|190421|0
190809|190467|0
190809|190602|0
190809|190769|0
190809|190663|0
190810|190521|0
190810|191431|0
190810|191590|0
190810|191575|0
190810|191132|0
190810|190509|0
190810|191236|0
190810|191860|0
190811|190936|0
190811|190973|0
190811|190733|0
190811|190769|0
190811|191549|0
190811|190662|0
190812|190644|0
190812|190493|0
190812|191860|0
190814|191500|0
190814|190372|0
190814|191595|0
190814|191836|0
190814|191169|0
190814|190586|0
190814|191227|0
190814|191369|0
190814|191317|0
190814|190435|0
190814|191306|0
190814|191350|0
190814|191007|0
190814|191529|0
190815|191299|0
190815|190398|0
190815|190698|0
190815|191032|0
190815|190836|0
190815|191019|0
190815|191074|0
190815|191218|0
190815|191272|0
190815|191291|0
190815|191022|0
190815|191409|0
190815|191235|0
190815|191860|0
190816|191646|0
190816|190817|0
190816|191252|0
190816|191598|0
190816|190413|0
190816|191330|0
190816|190459|0
190816|191189|0
190816|190605|0
190816|190637|0
190816|190806|0
190816|191229|0
190816|190487|0
190816|190831|0
190816|191843|0
190816|190948|0
190816|190916|0
190816|191019|0
190816|190403|0
190816|190730|0
190816|190795|0
190816|191689|0
190816|191872|0
190816|191290|0
190816|191077|0
190816|191854|0
190816|190599|0
190816|191855|0
190816|190441|0
190816|191409|0
190816|190612|0
190816|191547|0
190816|190733|0
190816|190769|0
190817|191414|0
190817|190496|0
190817|190636|0
190817|191793|0
190817|191400|0
190817|190472|0
190817|191698|0
190817|191809|0
190817|191057|0
190817|191616|0
190817|191489|0
190817|190853|0
190817|190385|0
190817|190461|0
190817|190756|0
190817|190376|0
190817|191734|0
190817|190805|0
190817|190401|0
190817|191172|0
190817|191781|0
190817|191110|0
190817|190592|0
190817|191583|0
190817|191158|0
190817|190450|0
190817|190766|0
190817|191844|0
190817|190985|0
190817|191753|0
190817|191269|0
190817|191005|0
190817|190488|0
190817|191144|0
190817|191126|0
190817|190403|0
190817|190917|0
190817|191430|0
190817|191773|0
190817|190731|0
190817|191162|0
190817|191307|0
190817|191205|0
190817|191852|0
190817|190778|0
190817|190608|0
190817|191818|0
190817|190811|0
190817|190577|0
190817|190678|0
190817|191409|0
190817|190874|0
190817|191543|0
190817|191575|0
190817|191513|0
190817|190875|0
190817|191873|0
190817|190842|0
190817|190508|0
190817|190812|0
190817|190421|0
190817|190524|0
190817|191529|0
190817|191354|0
190817|190906|0
190817|191547|0
190817|191729|0
190817|191344|0
190817|191436|0
190820|190935|0
190820|191276|0
190823|191408|0
190823|191573|0
190823|191590|0
190823|190406|0
190823|191726|0
190823|191007|0
190824|191529|0
190825|190456|0
190825|191495|0
190825|191291|0
190825|190379|0
190825|191234|0
190825|191362|0
190825|190893|0
190825|191324|0
190825|191292|0
190825|191009|0
190825|190973|0
190825|191452|0
190825|190769|0
190825|191860|0
190826|191840|0
190826|191065|0
190826|190973|0
190827|190829|0
190827|191529|0
190827|191471|0
190828|190961|0
190828|191029|0
190828|191191|0
190828|190804|0
190829|191002|0
190829|191192|0
190829|191604|0
190829|191866|0
190829|190449|0
190829|190831|0
190829|191669|0
190829|191405|0
190829|191244|0
190829|190434|0
190829|191605|0
190829|190435|0
190829|190948|0
190829|191127|0
190829|191073|0
190829|191196|0
190829|190809|0
190829|190730|0
190829|190777|0
190829|190702|0
190829|191689|0
190829|191076|0
190829|191467|0
190829|191162|0
190829|190824|0
190829|191065|0
190829|191786|0
190829|191274|0
190829|191409|0
190829|191636|0
190829|190690|0
190829|190542|0
190829|191884|0
190829|190993|0
190829|191009|0
190829|190467|0
190829|190601|0
190829|191560|0
190829|190922|0
190829|191097|0
190829|190663|0
190829|190749|0
190830|191702|0
190830|191844|0
190830|191537|0
190830|191173|0
190830|190948|0
190830|191585|0
190830|191468|0
190830|190968|0
190830|191340|0
190830|191829|0
190830|191542|0
190830|191409|0
190830|190892|0
190830|191181|0
190830|190509|0
190830|190940|0
190830|190783|0
190831|191783|0
190831|191260|0
190831|191537|0
190831|190807|0
190831|190700|0
190831|191476|0
190831|191144|0
190831|191850|0
190831|191390|0
190831|191306|0
190831|191321|0
190831|190480|0
190831|191691|0
190831|191573|0
190831|191409|0
190831|191235|0
190831|191547|0
190831|191761|0
190832|191205|0
190832|190733|0
190832|191860|0
190833|191573|0
190833|190783|0
190834|191539|0
190834|191407|0
190834|191408|0
190834|191263|0
190834|191023|0
190834|190421|0
190834|190940|0
190834|191761|0
190836|190871|0
190836|190951|0
190836|190933|0
190836|190455|0
190836|191306|0
190836|191407|0
190836|191273|0
190836|191322|0
190836|191021|0
190836|191205|0
190836|190873|0
190836|190660|0
190836|191078|0
190836|191409|0
190836|191323|0
190836|190509|0
190836|191009|0
190836|191024|0
190836|190644|0
190836|190922|0
190836|191343|0
190836|191860|0
190837|191409|0
190837|191858|0
190837|191860|0
190837|190784|0
190837|191167|0
190838|191236|0
190838|191729|0
190840|190406|0
190840|191380|0
190840|190936|0
190840|191276|0
190840|191860|0
190842|191529|0
190842|191295|0
190845|190560|0
190845|191011|0
190845|191056|0
190845|191153|0
190845|191368|0
190845|191516|0
190845|191531|0
190845|191532|0
190845|190957|0
190845|190789|0
190845|190528|0
190845|190848|0
190845|191440|0
190845|191488|0
190845|191266|0
190845|191441|0
190845|191028|0
190845|191475|0
190845|191663|0
190845|190791|0
190845|191716|0
190845|190740|0
190845|191140|0
190845|191287|0
190845|191795|0
190845|191002|0
190845|191003|0
190845|190805|0
190845|190503|0
190845|191842|0
190845|191031|0
190845|191110|0
190845|190831|0
190845|191173|0
190845|191753|0
190845|191112|0
190845|191093|0
190845|191652|0
190845|190657|0
190845|190488|0
190845|191477|0
190845|190402|0
190845|190871|0
190845|191850|0
190845|191465|0
190845|191674|0
190845|190872|0
190845|190523|0
190845|190456|0
190845|191587|0
190845|191205|0
190845|190541|0
190845|190840|0
190845|191740|0
190845|191470|0
190845|191883|0
190845|191276|0
190845|190812|0
190845|191051|0
190845|191857|0
190845|191394|0
190845|191471|0
190845|190679|0
190845|190783|0
190845|190425|0
190845|190426|0
190845|191788|0
190845|190844|0
190846|191169|0
190846|191317|0
190846|191002|0
190846|190922|0
190846|191860|0
190847|191306|0
190847|191860|0
190848|191695|0
190848|191807|0
190848|190399|0
190848|190740|0
190848|190726|0
190848|191865|0
190848|190415|0
190848|191520|0
190848|191045|0
190848|191704|0
190848|191035|0
190848|190743|0
190848|191869|0
190848|191071|0
190848|191320|0
190848|190488|0
190848|191019|0
190848|190404|0
190848|190702|0
190848|190556|0
190848|190573|0
190848|191622|0
190848|190507|0
190848|191146|0
190848|190707|0
190848|191205|0
190848|191635|0
190848|191589|0
190848|191409|0
190848|190798|0
190848|191529|0
190848|191250|0
190848|191471|0
190848|191419|0
190849|191423|0
190849|191840|0
190849|191141|0
190849|190556|0
190849|191306|0
190849|191590|0
190850|190555|0
190850|190871|0
190850|190702|0
190850|190542|0
190850|190973|0
190850|190782|0
190850|191860|0
190850|190662|0
190850|191436|0
190850|191167|0
190851|191860|0
190852|190853|0
190852|191622|0
190852|191593|0
190852|191860|0
190853|190385|0
190853|190756|0
190853|190501|0
190853|191059|0
190853|190569|0
190853|191688|0
190853|190945|0
190853|191108|0
190853|190670|0
190853|190806|0
190853|190983|0
190853|191669|0
190853|191259|0
190853|191260|0
190853|190554|0
190853|190476|0
190853|191476|0
190853|191143|0
190853|191584|0
190853|191174|0
190853|191735|0
190853|190836|0
190853|191849|0
190853|191814|0
190853|191539|0
190853|191304|0
190853|191621|0
190853|190573|0
190853|190597|0
190853|191145|0
190853|191307|0
190853|191205|0
190853|191291|0
190853|190379|0
190853|190577|0
190853|191409|0
190853|191726|0
190853|191470|0
190853|191513|0
190853|191873|0
190853|191819|0
190853|191292|0
190853|191181|0
190853|190509|0
190853|191293|0
190853|191497|0
190853|191451|0
190853|191417|0
190853|191394|0
190853|190940|0
190853|190407|0
190853|191452|0
190853|191294|0
190853|191134|0
190853|191279|0
190853|190492|0
190853|191885|0
190853|191761|0
190853|190661|0
190853|191382|0
190853|191860|0
190853|191480|0
190854|191205|0
190854|191291|0
190854|190379|0
190855|191195|0
190855|190540|0
190855|191205|0
190855|191547|0
190855|191549|0
190855|191167|0
190856|191827|0
190856|191605|0
190856|190435|0
190856|190505|0
190856|190950|0
190856|190701|0
190856|191689|0
190856|191306|0
190856|190575|0
190856|191049|0
190856|190797|0
190856|190600|0
190856|191147|0
190856|191380|0
190856|190813|0
190857|191050|0
190858|191860|0
190859|191236|0
190861|191729|0
190863|190709|0
190863|190787|0
190863|190996|0
190863|190635|0
190863|190957|0
190863|191489|0
190863|191320|0
190863|190797|0
190863|191883|0
190864|190961|0
190864|191029|0
190864|190435|0
190864|190505|0
190864|190702|0
190864|191494|0
190864|191708|0
190864|191593|0
190865|191002|0
190865|191860|0
190866|191331|0
190866|190738|0
190866|190725|0
190866|191860|0
190867|191864|0
190867|191059|0
190867|190488|0
190867|190836|0
190867|191539|0
190867|191306|0
190867|191622|0
190867|191205|0
190867|191409|0
190868|190549|0
190868|190473|0
190868|191191|0
190868|190414|0
190868|190671|0
190868|191869|0
190868|191301|0
190868|191303|0
190868|190404|0
190868|190767|0
190868|190556|0
190868|191621|0
190868|191738|0
190868|191622|0
190868|191272|0
190868|191572|0
190868|190837|0
190868|191290|0
190868|190577|0
190868|190690|0
190868|191324|0
190868|190905|0
190868|191052|0
190868|191623|0
190868|190769|0
190868|191858|0
190868|190784|0
190871|190596|0
190871|191674|0
190871|190686|0
190871|191773|0
190871|191306|0
190871|191307|0
190871|190837|0
190871|190523|0
190871|190825|0
190871|190873|0
190871|191291|0
190871|190379|0
190871|191050|0
190871|191883|0
190871|191324|0
190871|190905|0
190871|190644|0
190871|190661|0
190871|190783|0
190871|191860|0
190871|191530|0
190872|191205|0
190872|191409|0
190872|190905|0
190872|190426|0
190872|190844|0
190873|191291|0
190873|191022|0
190873|191130|0
190873|190443|0
190873|190812|0
190874|191543|0
190874|190973|0
190874|191860|0
190875|190812|0
190875|191529|0
190875|191860|0
190875|191549|0
190877|190648|0
190877|191642|0
190877|191595|0
190877|191534|0
190877|191877|0
190877|191029|0
190877|190963|0
190877|190740|0
190877|191604|0
190877|190806|0
190877|191405|0
190877|191205|0
190877|190973|0
190877|190769|0
190878|191169|0
190878|191331|0
190878|190474|0
190880|191622|0
190880|191409|0
190880|191860|0
190881|190373|0
190881|191457|0
190881|190619|0
190881|191299|0
190881|191300|0
190881|190961|0
190881|191254|0
190881|191602|0
190881|191863|0
190881|190764|0
190881|190566|0
190881|191520|0
190881|190638|0
190881|191003|0
190881|191060|0
190881|190983|0
190881|190775|0
190881|190766|0
190881|190900|0
190881|190365|0
190881|190685|0
190881|190836|0
190881|191196|0
190881|190988|0
190881|190596|0
190881|190686|0
190881|191871|0
190881|191063|0
190881|191634|0
190881|190573|0
190881|191218|0
190881|191690|0
190881|191851|0
190881|190689|0
190881|190378|0
190881|191291|0
190881|191178|0
190881|191132|0
190881|191024|0
190881|191419|0
190881|190781|0
190881|191860|0
190882|190725|0
190882|191306|0
190883|190961|0
190883|190727|0
190883|190793|0
190883|190885|0
190883|190775|0
190883|191537|0
190883|190713|0
190883|191092|0
190883|190948|0
190883|190836|0
190883|191291|0
190883|191860|0
190883|191549|0
190883|191167|0
190884|191306|0
190884|191290|0
190884|191573|0
190884|190379|0
190884|191860|0
190885|191348|0
190885|191144|0
190885|191127|0
190885|190730|0
190885|191198|0
190885|190367|0
190885|190768|0
190885|191585|0
190885|191305|0
190885|190888|0
190885|190418|0
190885|191047|0
190885|190575|0
190885|191572|0
190885|191129|0
190885|191290|0
190885|191415|0
190885|191022|0
190885|191077|0
190885|190599|0
190885|190811|0
190885|191590|0
190885|191543|0
190885|190875|0
190885|190610|0
190885|190769|0
190885|190661|0
190885|191280|0
190885|191860|0
190885|191549|0
190885|191473|0
190886|190836|0
190886|190455|0
190886|191205|0
190886|191415|0
190886|190905|0
190886|191860|0
190887|191196|0
190887|191622|0
190887|190492|0
190888|191146|0
190888|191129|0
190888|191587|0
190888|190678|0
190888|191096|0
190888|190769|0
190888|191549|0
190888|190662|0
190888|191436|0
190889|190509|0
190889|191860|0
190891|191590|0
190891|190875|0
190891|190936|0
190891|191679|0
190891|191529|0
190891|191250|0
190891|190769|0
190891|191549|0
190891|190645|0
190891|190662|0
190892|191470|0
190892|190798|0
190892|190509|0
190893|190492|0
190895|190942|0
190895|190399|0
190895|191793|0
190895|191191|0
190895|190727|0
190895|190806|0
190895|191704|0
190895|191844|0
190895|190913|0
190895|191543|0
190895|190973|0
190895|191860|0
190896|190961|0
190896|190868|0
190896|191144|0
190896|191291|0
190896|191409|0
190897|190961|0
190897|190549|0
190897|191256|0
190897|191520|0
190897|191702|0
190897|191617|0
190897|191372|0
190897|191320|0
190897|190744|0
190897|190767|0
190897|191218|0
190897|191306|0
190897|190575|0
190897|191690|0
190897|190873|0
190897|191130|0
190897|191409|0
190897|190973|0
190898|191205|0
190898|190783|0
190898|191860|0
190899|190472|0
190899|191616|0
190899|191489|0
190899|190566|0
190899|190551|0
190899|191193|0
190899|191629|0
190899|191257|0
190899|191583|0
190899|190985|0
190899|190436|0
190899|190886|0
190899|191269|0
190899|191320|0
190899|191005|0
190899|191539|0
190899|191799|0
190899|191556|0
190899|190917|0
190899|190731|0
190899|190535|0
190899|191306|0
190899|191272|0
190899|191145|0
190899|191049|0
190899|190797|0
190899|190934|0
190899|190952|0
190899|191415|0
190899|190608|0
190899|191873|0
190899|190748|0
190899|191280|0
190900|190713|0
190900|190596|0
190900|191205|0
190900|190935|0
190900|191409|0
190901|190556|0
190901|191871|0
190901|191549|0
190903|191471|0
190903|191860|0
190904|191024|0
190904|191760|0
190905|191529|0
190905|190861|0
190905|190733|0
190905|191858|0
190905|191761|0
190905|191804|0
190905|190894|0
190905|190923|0
190905|191410|0
190907|190666|0
190907|191357|0
190907|190543|0
190907|191515|0
190907|190394|0
190907|191082|0
190907|190881|0
190907|190619|0
190907|190718|0
190907|190719|0
190907|190721|0
190907|190562|0
190907|191252|0
190907|191695|0
190907|191458|0
190907|191399|0
190907|190654|0
190907|190896|0
190907|191475|0
190907|190897|0
190907|190961|0
190907|191332|0
190907|191750|0
190907|191255|0
190907|191863|0
190907|190432|0
190907|191287|0
190907|190566|0
190907|190804|0
190907|191030|0
190907|190756|0
190907|191520|0
190907|190638|0
190907|191060|0
190907|190757|0
190907|191617|0
190907|191670|0
190907|190775|0
190907|191319|0
190907|191704|0
190907|190900|0
190907|190807|0
190907|191301|0
190907|191770|0
190907|191524|0
190907|191144|0
190907|190477|0
190907|191196|0
190907|190871|0
190907|190596|0
190907|190686|0
190907|190573|0
190907|190768|0
190907|191585|0
190907|190675|0
190907|191622|0
190907|191048|0
190907|191690|0
190907|191064|0
190907|190689|0
190907|191341|0
190907|190541|0
190907|191409|0
190907|190443|0
190907|191470|0
190907|191132|0
190907|190842|0
190907|191324|0
190907|190610|0
190907|191037|0
190907|191325|0
190907|190940|0
190907|191452|0
190907|191419|0
190907|190781|0
190907|191280|0
190907|191787|0
190908|190961|0
190908|191144|0
190908|191872|0
190908|191573|0
190908|190783|0
190909|191187|0
190909|191252|0
190909|190620|0
190909|191746|0
190909|191768|0
190909|191459|0
190909|190790|0
190909|190791|0
190909|190459|0
190909|191400|0
190909|190473|0
190909|190853|0
190909|191001|0
190909|191628|0
190909|190551|0
190909|190569|0
190909|190533|0
190909|190945|0
190909|190830|0
190909|190699|0
190909|190433|0
190909|191215|0
190909|191195|0
190909|190947|0
190909|190949|0
190909|191302|0
190909|191231|0
190909|191389|0
190909|191539|0
190909|190810|0
190909|191161|0
190909|190872|0
190909|191272|0
190909|190968|0
190909|190837|0
190909|191322|0
190909|191205|0
190909|190379|0
190909|191235|0
190909|191292|0
190909|191514|0
190909|190612|0
190909|191547|0
190909|191295|0
190909|190783|0
190909|191860|0
190909|190662|0
190910|190804|0
190910|191306|0
190910|191622|0
190910|191690|0
190911|191205|0
190912|190625|0
190912|191093|0
190912|191174|0
190912|190836|0
190912|191306|0
190912|191408|0
190912|191290|0
190912|191590|0
190912|191529|0
190912|191729|0
190913|190743|0
190913|190886|0
190913|191269|0
190913|191005|0
190913|190776|0
190913|190453|0
190913|191246|0
190913|191126|0
190913|190836|0
190913|190555|0
190913|191814|0
190913|191539|0
190913|191850|0
190913|191465|0
190913|190597|0
190913|190706|0
190913|191306|0
190913|191493|0
190913|191350|0
190913|190368|0
190913|191006|0
190913|190825|0
190913|190456|0
190913|190969|0
190913|191478|0
190913|190952|0
190913|191077|0
190913|190779|0
190913|190379|0
190913|190678|0
190913|190609|0
190913|190892|0
190913|191131|0
190913|190936|0
190913|190842|0
190913|190508|0
190913|191292|0
190913|190421|0
190913|191830|0
190913|190905|0
190913|191417|0
190913|190769|0
190913|191860|0
190914|191513|0
190914|190993|0
190916|191622|0
190916|190523|0
190916|191573|0
190916|190577|0
190916|190612|0
190917|190455|0
190917|190888|0
190917|191162|0
190917|191248|0
190917|191351|0
190917|190522|0
190917|191586|0
190917|190480|0
190917|191065|0
190917|191322|0
190917|190921|0
190917|191205|0
190917|191852|0
190917|191829|0
190917|190935|0
190917|190660|0
190917|191178|0
190917|190599|0
190917|190779|0
190917|190609|0
190917|191409|0
190917|191636|0
190917|191380|0
190917|191381|0
190917|190875|0
190917|191235|0
190917|190524|0
190917|191497|0
190917|190748|0
190917|191326|0
190917|190611|0
190917|191223|0
190917|190613|0
190917|191860|0
190918|191205|0
190918|191590|0
190920|191205|0
190920|191007|0
190921|190993|0
190921|190769|0
190921|191860|0
190923|191729|0
190924|190975|0
190924|190815|0
190924|191744|0
190924|191169|0
190924|191118|0
190924|191457|0
190924|191534|0
190924|191138|0
190924|190496|0
190924|190752|0
190924|191442|0
190924|190547|0
190924|190413|0
190924|190828|0
190924|191793|0
190924|190383|0
190924|191613|0
190924|191685|0
190924|191552|0
190924|190753|0
190924|190497|0
190924|190587|0
190924|190623|0
190924|190981|0
190924|190655|0
190924|190433|0
190924|191508|0
190924|190806|0
190924|190656|0
190924|191843|0
190924|191583|0
190924|190900|0
190924|190365|0
190924|191427|0
190924|191092|0
190924|191374|0
190924|190390|0
190924|191631|0
190924|190438|0
190924|190488|0
190924|191349|0
190924|190836|0
190924|191429|0
190924|191196|0
190924|191539|0
190924|190596|0
190924|190702|0
190924|190703|0
190924|191621|0
190924|191218|0
190924|191306|0
190924|191350|0
190924|190540|0
190924|191205|0
190924|190797|0
190924|190778|0
190924|191872|0
190924|191022|0
190924|191221|0
190924|191130|0
190924|190642|0
190924|191573|0
190924|191590|0
190924|191007|0
190924|191324|0
190924|191874|0
190924|191544|0
190924|191236|0
190924|190993|0
190924|190939|0
190924|191009|0
190924|191610|0
190924|191024|0
190924|190468|0
190924|190769|0
190924|190492|0
190924|191860|0
190925|191169|0
190925|191306|0
190926|190805|0
190926|191529|0
190928|191864|0
190928|190804|0
190928|191374|0
190928|191689|0
190928|191871|0
190928|191872|0
190928|190660|0
190928|190812|0
190929|190945|0
190929|190671|0
190929|191065|0
190929|191276|0
190929|190612|0
190929|191167|0
