Person_id|Comment_id|creationDate
191141|72557|0
191317|72557|0
190755|72557|0
191090|72557|0
190829|72557|0
191002|72557|0
191520|72557|0
191003|72557|0
190449|72557|0
191583|72557|0
191669|72557|0
191244|72557|0
190450|72557|0
190856|72557|0
191374|72557|0
190914|72557|0
190948|72557|0
190950|72557|0
191232|72557|0
191073|72557|0
190701|72557|0
190702|72557|0
191162|72557|0
191350|72557|0
191048|72557|0
191690|72557|0
191049|72557|0
191607|72557|0
190797|72557|0
191233|72557|0
191636|72557|0
191362|72557|0
191007|72557|0
191884|72557|0
191708|72557|0
191578|72557|0
191471|72557|0
191682|72557|0
191549|72557|0
191708|72610|0
190948|72618|0
191240|72666|0
191105|72666|0
191255|72666|0
191189|72666|0
190623|72666|0
190682|72666|0
191141|72666|0
191317|72678|0
190755|72678|0
191090|72678|0
191369|72702|0
190882|72702|0
191331|72702|0
190738|72702|0
191029|72702|0
191240|72702|0
191105|72702|0
191255|72702|0
191189|72702|0
190623|72702|0
190682|72702|0
191141|72702|0
191317|72702|0
190755|72702|0
191090|72702|0
190829|72702|0
191002|72702|0
191520|72702|0
191003|72702|0
190449|72702|0
191583|72702|0
191669|72702|0
191244|72702|0
190450|72702|0
190856|72702|0
191374|72702|0
190914|72702|0
190948|72702|0
190950|72702|0
190953|72719|0
190372|72719|0
191135|72719|0
191595|72719|0
191744|72719|0
191169|72719|0
190494|72719|0
190866|72719|0
191695|72719|0
191369|72719|0
190882|72719|0
191331|72719|0
190738|72719|0
191029|72719|0
191240|72719|0
191105|72719|0
191255|72719|0
191189|72719|0
190623|72719|0
190682|72719|0
191141|72719|0
191317|72719|0
190755|72719|0
191090|72719|0
190829|72719|0
191002|72719|0
191520|72719|0
191003|72719|0
190449|72719|0
191583|72719|0
191669|72719|0
191244|72719|0
190450|72719|0
190856|72719|0
191374|72719|0
190914|72719|0
190948|72719|0
190950|72719|0
191232|72719|0
191073|72719|0
190701|72719|0
190702|72719|0
191162|72719|0
191350|72719|0
191048|72719|0
191690|72719|0
191049|72719|0
191607|72719|0
190797|72719|0
191233|72719|0
191636|72719|0
191362|72719|0
191007|72719|0
191884|72719|0
191708|72719|0
191578|72719|0
191471|72719|0
191682|72719|0
191549|72719|0
190372|72739|0
190702|72761|0
190797|72840|0
191362|72898|0
190914|72925|0
191369|72934|0
190882|72934|0
191331|72934|0
190738|72934|0
191029|72934|0
191240|72934|0
191105|72934|0
191255|72934|0
191636|72943|0
191539|72959|0
190848|73024|0
191580|73024|0
191028|73024|0
190963|73024|0
191865|73024|0
191704|73024|0
190913|73024|0
191566|73024|0
190848|73043|0
191423|73101|0
190883|73101|0
190961|73126|0
190698|73126|0
191784|73126|0
190713|73126|0
191019|73126|0
191492|73126|0
190768|73126|0
190806|73252|0
191704|73252|0
191205|73252|0
191689|73272|0
191658|73294|0
190709|73294|0
191251|73294|0
191298|73294|0
191083|73294|0
191169|73294|0
190816|73294|0
191331|73294|0
191189|73294|0
191241|73294|0
191317|73294|0
190829|73294|0
191669|73294|0
190885|73294|0
191244|73294|0
190435|73294|0
190595|73294|0
191689|73294|0
191817|73294|0
191408|73294|0
191786|73294|0
190660|73294|0
191077|73294|0
191854|73294|0
191147|73294|0
191007|73294|0
191591|73294|0
191679|73294|0
190602|73294|0
191658|73330|0
190709|73330|0
191251|73330|0
191298|73330|0
191083|73330|0
191169|73330|0
190816|73330|0
191331|73330|0
191189|73330|0
191241|73330|0
191317|73330|0
190829|73330|0
191669|73330|0
190885|73330|0
191244|73330|0
190435|73330|0
190595|73330|0
191689|73330|0
191817|73330|0
191408|73330|0
191786|73330|0
190660|73330|0
191077|73330|0
191854|73330|0
191147|73330|0
191007|73330|0
191591|73330|0
191679|73330|0
190602|73330|0
191083|73339|0
191251|73345|0
191298|73345|0
191083|73345|0
191007|73371|0
190942|73394|0
191067|73426|0
190942|73426|0
190817|73426|0
190496|73426|0
191840|73426|0
191400|73426|0
190899|73426|0
191405|73426|0
190766|73426|0
191537|73426|0
191306|73426|0
191833|73494|0
190651|73494|0
190612|73498|0
190702|73502|0
191804|73528|0
190616|73544|0
191638|73552|0
190786|73552|0
190616|73552|0
191693|73552|0
191225|73552|0
191311|73552|0
191563|73552|0
191660|73552|0
190942|73552|0
191421|73552|0
190362|73552|0
190718|73552|0
190395|73552|0
190374|73552|0
191695|73552|0
191807|73552|0
190413|73552|0
190398|73552|0
190680|73552|0
190753|73552|0
190963|73552|0
191825|73552|0
191698|73552|0
190473|73552|0
191649|73552|0
191155|73552|0
190550|73552|0
191666|73552|0
191650|73552|0
190804|73552|0
191192|73552|0
191604|73552|0
190806|73552|0
191194|73552|0
191045|73552|0
190983|73552|0
191521|73552|0
191827|73552|0
190570|73552|0
190436|73552|0
190390|73552|0
191631|73552|0
190987|73552|0
190680|73581|0
191622|73606|0
190692|73609|0
190615|73609|0
191638|73609|0
190786|73609|0
190616|73609|0
191693|73609|0
191225|73609|0
191311|73609|0
191563|73609|0
191660|73609|0
190942|73609|0
191421|73609|0
190362|73609|0
190718|73609|0
190395|73609|0
190374|73609|0
191695|73609|0
191807|73609|0
190413|73609|0
190398|73609|0
190680|73609|0
190753|73609|0
190963|73609|0
191825|73609|0
191698|73609|0
190473|73609|0
191649|73609|0
191155|73609|0
190550|73609|0
191666|73609|0
191650|73609|0
190804|73609|0
191192|73609|0
191604|73609|0
190806|73609|0
191194|73609|0
191045|73609|0
190983|73609|0
191521|73609|0
191827|73609|0
190570|73609|0
190436|73609|0
190390|73609|0
191631|73609|0
190987|73609|0
190555|73609|0
190857|73609|0
190596|73609|0
190777|73609|0
191653|73609|0
191622|73609|0
190858|73609|0
191851|73609|0
191495|73609|0
190778|73609|0
191050|73609|0
191131|73609|0
191007|73609|0
191576|73609|0
191292|73609|0
190973|73609|0
191416|73609|0
191546|73609|0
190492|73609|0
191804|73609|0
190778|73612|0
190616|73629|0
191292|73633|0
190942|73678|0
191421|73678|0
191225|73722|0
191804|73731|0
190692|73751|0
190615|73751|0
191638|73751|0
190786|73751|0
190616|73751|0
191693|73751|0
191225|73751|0
191311|73751|0
191563|73751|0
191660|73751|0
190942|73751|0
191421|73751|0
190362|73751|0
190718|73751|0
190395|73751|0
190374|73751|0
191695|73751|0
191807|73751|0
190413|73751|0
190398|73751|0
190680|73751|0
190753|73751|0
190963|73751|0
191825|73751|0
191698|73751|0
190473|73751|0
191649|73751|0
191155|73751|0
190550|73751|0
191666|73751|0
191650|73751|0
190804|73751|0
191192|73751|0
191604|73751|0
190806|73751|0
191194|73751|0
191045|73751|0
190983|73751|0
191521|73751|0
191827|73751|0
190570|73751|0
190436|73751|0
190390|73751|0
191631|73751|0
190987|73751|0
190555|73751|0
190857|73751|0
190596|73751|0
190777|73751|0
191653|73751|0
191622|73751|0
190858|73751|0
191851|73751|0
191495|73751|0
190778|73751|0
191050|73751|0
191131|73751|0
191007|73751|0
191576|73751|0
191292|73751|0
190973|73751|0
191416|73751|0
190596|73766|0
190570|73818|0
190692|73837|0
190615|73837|0
191638|73837|0
190786|73837|0
190616|73837|0
191693|73837|0
191225|73837|0
191311|73837|0
191563|73837|0
191660|73837|0
190942|73837|0
191421|73837|0
190362|73837|0
190718|73837|0
190395|73837|0
190374|73837|0
191695|73837|0
191807|73837|0
190413|73837|0
190398|73837|0
190680|73837|0
190753|73837|0
190963|73837|0
191825|73837|0
191698|73837|0
190473|73837|0
191649|73837|0
191155|73837|0
190550|73837|0
191666|73837|0
191650|73837|0
190804|73837|0
191192|73837|0
191604|73837|0
190806|73837|0
191194|73837|0
191045|73837|0
190983|73837|0
191521|73837|0
191827|73837|0
190570|73837|0
190436|73837|0
190390|73837|0
191631|73837|0
190987|73837|0
190555|73837|0
190857|73837|0
190596|73837|0
190777|73837|0
191653|73837|0
191622|73837|0
190858|73837|0
191851|73837|0
191495|73837|0
190778|73837|0
191050|73837|0
191131|73837|0
191007|73837|0
191576|73837|0
191292|73837|0
190973|73837|0
191416|73837|0
191546|73837|0
190492|73837|0
191804|73837|0
191693|73851|0
191045|73872|0
190987|73902|0
191638|73943|0
190786|73943|0
190616|73943|0
191693|73943|0
191225|73943|0
191311|73943|0
191563|73943|0
191660|73943|0
190942|73943|0
191421|73943|0
190362|73943|0
190718|73943|0
190395|73943|0
190374|73943|0
191695|73943|0
191807|73943|0
190413|73943|0
190398|73943|0
190680|73943|0
190753|73943|0
190963|73943|0
191825|73943|0
191698|73943|0
190473|73943|0
191649|73943|0
191155|73943|0
190550|73943|0
191666|73943|0
191650|73943|0
190804|73943|0
191192|73943|0
191604|73943|0
190806|73943|0
191194|73943|0
191045|73943|0
190983|73943|0
191521|73943|0
191827|73943|0
190570|73943|0
190436|73943|0
190390|73943|0
191631|73943|0
190987|73943|0
190555|73943|0
190857|73943|0
190596|73943|0
190777|73943|0
191653|73943|0
191622|73943|0
190858|73943|0
191851|73943|0
191495|73943|0
190778|73943|0
191050|73943|0
191131|73943|0
191007|73943|0
191576|73943|0
191292|73943|0
190973|73943|0
191421|73949|0
190362|73949|0
191604|73960|0
190596|74032|0
191604|74072|0
190692|74090|0
190615|74090|0
191638|74090|0
190786|74090|0
190616|74090|0
191693|74090|0
191225|74090|0
191311|74090|0
191563|74090|0
191660|74090|0
190942|74090|0
191421|74090|0
190362|74090|0
190718|74090|0
190395|74090|0
190374|74090|0
191695|74090|0
191807|74090|0
190413|74090|0
190398|74090|0
190680|74090|0
190753|74090|0
190963|74090|0
191825|74090|0
191698|74090|0
190473|74090|0
191649|74090|0
191155|74090|0
190550|74090|0
191666|74090|0
191650|74090|0
190804|74090|0
191192|74090|0
191604|74090|0
190806|74090|0
191194|74090|0
191045|74090|0
190983|74090|0
191521|74090|0
191827|74090|0
190570|74090|0
190436|74090|0
190390|74090|0
191631|74090|0
190987|74090|0
190555|74090|0
190857|74090|0
190596|74090|0
190777|74090|0
191653|74090|0
191622|74090|0
190858|74090|0
191851|74090|0
191495|74090|0
190778|74090|0
191050|74090|0
191131|74090|0
191007|74090|0
191576|74090|0
191292|74090|0
190973|74090|0
191416|74090|0
191546|74090|0
190492|74090|0
191804|74090|0
191622|74156|0
190692|74171|0
190615|74171|0
191638|74171|0
190786|74171|0
190616|74171|0
191693|74171|0
191225|74171|0
191311|74171|0
191563|74171|0
191660|74171|0
190942|74171|0
191421|74171|0
190362|74171|0
190718|74171|0
190395|74171|0
190374|74171|0
191695|74171|0
191807|74171|0
190413|74171|0
190398|74171|0
190680|74171|0
190753|74171|0
190963|74171|0
191825|74171|0
191698|74171|0
190473|74171|0
191649|74171|0
191155|74171|0
190550|74171|0
191666|74171|0
191650|74171|0
190804|74171|0
191192|74171|0
191604|74171|0
190806|74171|0
191194|74171|0
191045|74171|0
190983|74171|0
191521|74171|0
191827|74171|0
190570|74171|0
190436|74171|0
190390|74171|0
191631|74171|0
190987|74171|0
190555|74171|0
190857|74171|0
190596|74171|0
190777|74171|0
191653|74171|0
191622|74171|0
190858|74171|0
191851|74171|0
191495|74171|0
190778|74171|0
191050|74171|0
191131|74171|0
191007|74171|0
191576|74171|0
191292|74171|0
190973|74171|0
191416|74171|0
191546|74171|0
190492|74171|0
191804|74171|0
190692|74184|0
190615|74184|0
191638|74184|0
190786|74184|0
190616|74184|0
191693|74184|0
191225|74184|0
191311|74184|0
191563|74184|0
191660|74184|0
190942|74184|0
191421|74184|0
190362|74184|0
190718|74184|0
190395|74184|0
190374|74184|0
191695|74184|0
191807|74184|0
190413|74184|0
190398|74184|0
190680|74184|0
190753|74184|0
190963|74184|0
191825|74184|0
191698|74184|0
190473|74184|0
191649|74184|0
191155|74184|0
190550|74184|0
191666|74184|0
191650|74184|0
190804|74184|0
191192|74184|0
191604|74184|0
190806|74184|0
191194|74184|0
191045|74184|0
190983|74184|0
191521|74184|0
191827|74184|0
190570|74184|0
190436|74184|0
190390|74184|0
191631|74184|0
190987|74184|0
190555|74184|0
190857|74184|0
190596|74184|0
190777|74184|0
191653|74184|0
191622|74184|0
190858|74184|0
191851|74184|0
191495|74184|0
190778|74184|0
191050|74184|0
191131|74184|0
191007|74184|0
191576|74184|0
191292|74184|0
190973|74184|0
191416|74184|0
191546|74184|0
190492|74184|0
191804|74184|0
190550|74200|0
191660|74210|0
190692|74219|0
190615|74219|0
191638|74219|0
190786|74219|0
190616|74219|0
191693|74219|0
191225|74219|0
191311|74219|0
191563|74219|0
191660|74219|0
190942|74219|0
191421|74219|0
190362|74219|0
190718|74219|0
190395|74219|0
190374|74219|0
191695|74219|0
191807|74219|0
190413|74219|0
190398|74219|0
190680|74219|0
190753|74219|0
190963|74219|0
191825|74219|0
191698|74219|0
190473|74219|0
191649|74219|0
191155|74219|0
190550|74219|0
191666|74219|0
191650|74219|0
190804|74219|0
191192|74219|0
191604|74219|0
190806|74219|0
191194|74219|0
191045|74219|0
190983|74219|0
191521|74219|0
191827|74219|0
190570|74219|0
190436|74219|0
190390|74219|0
191631|74219|0
190987|74219|0
190555|74219|0
190857|74219|0
190596|74219|0
190777|74219|0
191653|74219|0
191622|74219|0
190858|74219|0
191851|74219|0
191495|74219|0
190778|74219|0
191050|74219|0
191131|74219|0
191007|74219|0
191576|74219|0
191292|74219|0
190973|74219|0
191416|74219|0
191546|74219|0
190492|74219|0
191804|74219|0
191804|74291|0
191649|74353|0
190692|74358|0
190615|74358|0
191638|74358|0
190786|74358|0
190616|74358|0
191693|74358|0
191225|74358|0
191311|74358|0
191563|74358|0
191660|74358|0
190942|74358|0
191421|74358|0
190362|74358|0
190718|74358|0
190395|74358|0
190374|74358|0
191695|74358|0
191807|74358|0
190413|74358|0
190398|74358|0
190680|74358|0
190753|74358|0
190963|74358|0
191825|74358|0
191698|74358|0
190473|74358|0
191649|74358|0
191155|74358|0
190550|74358|0
191666|74358|0
191650|74358|0
190804|74358|0
191192|74358|0
191604|74358|0
190806|74358|0
191194|74358|0
191045|74358|0
190983|74358|0
191521|74358|0
191827|74358|0
190570|74358|0
190436|74358|0
190390|74358|0
191631|74358|0
190987|74358|0
190555|74358|0
190857|74358|0
190596|74358|0
190777|74358|0
191653|74358|0
191622|74358|0
190858|74358|0
191851|74358|0
191495|74358|0
190778|74358|0
191050|74358|0
191131|74358|0
191007|74358|0
191576|74358|0
191292|74358|0
190973|74358|0
191416|74358|0
191546|74358|0
190492|74358|0
191804|74358|0
190413|74367|0
191622|74414|0
190692|74457|0
190615|74457|0
191638|74457|0
190786|74457|0
190616|74457|0
191693|74457|0
191225|74457|0
191311|74457|0
191563|74457|0
191660|74457|0
190942|74457|0
191421|74457|0
190362|74457|0
190718|74457|0
190395|74457|0
190374|74457|0
191695|74457|0
191807|74457|0
190413|74457|0
190398|74457|0
190680|74457|0
190753|74457|0
190963|74457|0
191825|74457|0
191698|74457|0
190473|74457|0
191649|74457|0
191155|74457|0
190550|74457|0
191666|74457|0
191650|74457|0
190804|74457|0
191192|74457|0
191604|74457|0
190806|74457|0
191194|74457|0
191045|74457|0
190983|74457|0
191521|74457|0
191827|74457|0
190570|74457|0
190436|74457|0
190390|74457|0
191631|74457|0
190987|74457|0
190555|74457|0
190857|74457|0
190596|74457|0
190777|74457|0
191653|74457|0
191622|74457|0
190858|74457|0
191851|74457|0
191495|74457|0
190778|74457|0
191050|74457|0
191131|74457|0
191007|74457|0
191576|74457|0
191292|74457|0
190973|74457|0
191416|74457|0
191546|74457|0
190492|74457|0
191804|74457|0
191576|74481|0
190692|74491|0
190615|74491|0
191638|74491|0
190786|74491|0
190616|74491|0
191693|74491|0
191225|74491|0
191311|74491|0
191563|74491|0
191660|74491|0
190942|74491|0
191421|74491|0
190362|74491|0
190718|74491|0
190395|74491|0
190374|74491|0
191695|74491|0
191807|74491|0
190413|74491|0
190398|74491|0
190680|74491|0
190753|74491|0
190963|74491|0
191825|74491|0
191698|74491|0
190473|74491|0
191649|74491|0
191155|74491|0
190550|74491|0
191666|74491|0
191650|74491|0
190804|74491|0
191192|74491|0
191604|74491|0
190806|74491|0
191194|74491|0
191045|74491|0
190983|74491|0
191521|74491|0
191827|74491|0
190570|74491|0
190436|74491|0
190390|74491|0
191631|74491|0
190987|74491|0
190555|74491|0
190857|74491|0
190596|74491|0
190777|74491|0
191653|74491|0
191622|74491|0
190858|74491|0
191851|74491|0
191495|74491|0
190778|74491|0
191050|74491|0
191131|74491|0
191007|74491|0
191576|74491|0
191292|74491|0
190973|74491|0
191416|74491|0
191546|74491|0
190492|74491|0
191804|74491|0
191695|74532|0
190692|74536|0
190615|74536|0
191638|74536|0
190786|74536|0
190616|74536|0
191693|74536|0
191225|74536|0
191311|74536|0
191563|74536|0
191660|74536|0
190942|74536|0
191421|74536|0
190362|74536|0
190718|74536|0
190395|74536|0
190374|74536|0
191695|74536|0
191807|74536|0
190413|74536|0
190398|74536|0
190680|74536|0
190753|74536|0
190963|74536|0
191825|74536|0
191698|74536|0
190473|74536|0
191649|74536|0
191155|74536|0
190550|74536|0
191666|74536|0
191650|74536|0
190804|74536|0
191192|74536|0
191604|74536|0
190806|74536|0
191194|74536|0
191045|74536|0
190983|74536|0
191521|74536|0
191827|74536|0
190570|74536|0
190436|74536|0
190390|74536|0
191631|74536|0
190987|74536|0
190555|74536|0
190857|74536|0
190596|74536|0
190777|74536|0
191653|74536|0
191622|74536|0
190858|74536|0
191851|74536|0
191495|74536|0
190778|74536|0
191050|74536|0
191131|74536|0
191007|74536|0
191576|74536|0
191292|74536|0
190973|74536|0
191416|74536|0
191546|74536|0
190492|74536|0
191804|74536|0
190777|74563|0
190993|74750|0
191877|74756|0
191529|74768|0
191711|74793|0
191459|74826|0
190877|74870|0
190975|74870|0
191712|74870|0
190845|74870|0
191595|74870|0
191744|74870|0
191186|74870|0
190942|74870|0
191596|74870|0
190957|74870|0
190494|74870|0
190848|74870|0
191534|74870|0
191877|74870|0
191613|74870|0
190753|74870|0
191701|74870|0
191864|74870|0
190415|74870|0
190804|74870|0
190829|74870|0
191158|74870|0
191704|74870|0
191509|74870|0
191537|74870|0
190390|74870|0
190948|74870|0
190776|74870|0
191246|74870|0
191126|74870|0
191850|74870|0
190404|74870|0
191020|74870|0
190584|74870|0
190573|74870|0
191306|74870|0
191622|74870|0
190824|74870|0
190507|74870|0
190660|74870|0
191470|74870|0
190798|74870|0
191496|74870|0
191276|74870|0
191416|74870|0
191529|74870|0
190922|74870|0
191300|75022|0
190432|75043|0
191695|75062|0
191658|75097|0
191356|75097|0
191499|75097|0
191383|75097|0
190975|75097|0
190560|75097|0
191368|75097|0
191186|75097|0
190942|75097|0
191485|75097|0
191596|75097|0
190635|75097|0
191103|75097|0
190848|75097|0
190722|75097|0
191695|75097|0
191488|75097|0
190998|75097|0
190375|75097|0
190383|75097|0
190530|75097|0
191285|75097|0
190726|75097|0
190502|75097|0
191702|75097|0
191651|75097|0
190450|75097|0
191671|75097|0
190913|75097|0
191537|75097|0
191566|75097|0
191174|75097|0
190505|75097|0
190555|75097|0
191814|75097|0
190404|75097|0
190794|75097|0
190367|75097|0
190597|75097|0
190888|75097|0
190405|75097|0
191340|75097|0
190797|75097|0
191290|75097|0
191635|75097|0
190508|75097|0
190973|75097|0
191417|75097|0
190468|75097|0
190769|75097|0
190942|75105|0
191485|75105|0
191596|75105|0
190635|75105|0
191103|75105|0
190848|75105|0
190722|75105|0
191695|75105|0
191488|75105|0
190998|75105|0
190375|75105|0
190383|75105|0
190530|75105|0
191285|75105|0
190726|75105|0
190502|75105|0
191702|75105|0
191651|75105|0
190450|75105|0
191671|75105|0
190913|75105|0
191537|75105|0
191566|75105|0
191174|75105|0
190505|75105|0
190555|75105|0
191814|75105|0
190404|75105|0
190794|75105|0
190367|75105|0
190597|75105|0
190888|75105|0
190405|75105|0
191340|75105|0
190797|75105|0
191290|75105|0
191635|75105|0
190508|75105|0
190973|75105|0
191417|75105|0
190468|75105|0
191656|75105|0
190769|75105|0
191356|75107|0
191499|75107|0
191383|75107|0
190975|75107|0
190560|75107|0
191368|75107|0
191186|75107|0
190942|75107|0
191485|75107|0
191596|75107|0
190635|75107|0
191103|75107|0
190848|75107|0
190722|75107|0
191695|75107|0
191488|75107|0
190998|75107|0
190375|75107|0
190383|75107|0
190530|75107|0
191285|75107|0
190726|75107|0
190502|75107|0
191702|75107|0
191651|75107|0
190450|75107|0
191671|75107|0
190913|75107|0
191537|75107|0
191566|75107|0
191174|75107|0
190505|75107|0
190555|75107|0
191814|75107|0
190404|75107|0
190794|75107|0
190367|75107|0
190597|75107|0
190888|75107|0
190405|75107|0
191340|75107|0
190797|75107|0
191290|75107|0
191635|75107|0
190508|75107|0
190973|75107|0
191658|75131|0
191356|75131|0
191499|75131|0
191383|75131|0
190975|75131|0
190560|75131|0
191368|75131|0
191186|75131|0
190942|75131|0
191485|75131|0
191596|75131|0
190635|75131|0
191103|75131|0
190848|75131|0
190722|75131|0
191695|75131|0
191488|75131|0
190998|75131|0
190375|75131|0
190383|75131|0
190530|75131|0
191285|75131|0
190726|75131|0
190502|75131|0
191702|75131|0
191651|75131|0
190450|75131|0
191671|75131|0
190913|75131|0
191537|75131|0
191566|75131|0
191174|75131|0
190505|75131|0
190555|75131|0
191814|75131|0
190404|75131|0
190794|75131|0
190367|75131|0
190597|75131|0
190888|75131|0
190405|75131|0
191340|75131|0
190797|75131|0
191290|75131|0
191635|75131|0
190508|75131|0
190973|75131|0
191417|75131|0
190468|75131|0
191656|75131|0
190769|75131|0
191285|75143|0
191635|75178|0
191658|75233|0
191356|75233|0
191499|75233|0
191383|75233|0
190975|75233|0
190560|75233|0
191368|75233|0
191186|75233|0
190942|75233|0
191485|75233|0
191596|75233|0
190635|75233|0
191103|75233|0
190848|75233|0
190722|75233|0
191695|75233|0
191488|75233|0
190998|75233|0
190375|75233|0
190383|75233|0
190530|75233|0
191285|75233|0
190726|75233|0
190502|75233|0
191702|75233|0
191651|75233|0
190450|75233|0
191671|75233|0
190913|75233|0
191537|75233|0
191566|75233|0
191174|75233|0
190505|75233|0
190555|75233|0
191814|75233|0
190404|75233|0
190794|75233|0
190367|75233|0
190597|75233|0
190888|75233|0
190405|75233|0
191340|75233|0
190797|75233|0
191290|75233|0
191635|75233|0
190508|75233|0
190973|75233|0
191417|75233|0
190468|75233|0
190769|75233|0
191417|75235|0
191285|75291|0
190530|75315|0
191614|75419|0
190787|75433|0
190580|75433|0
191537|75433|0
191074|75433|0
191415|75433|0
190509|75433|0
191167|75433|0
191793|75465|0
191251|75468|0
191141|75477|0
190555|75488|0
191305|75488|0
191495|75488|0
190778|75488|0
191855|75488|0
191544|75488|0
191610|75488|0
191471|75488|0
190769|75488|0
191295|75488|0
190661|75488|0
191141|75513|0
191396|75528|0
190924|75528|0
191297|75528|0
191483|75528|0
191642|75528|0
191251|75528|0
191085|75528|0
190722|75528|0
190484|75528|0
191823|75528|0
190413|75528|0
191793|75528|0
191141|75528|0
190806|75528|0
190885|75528|0
190555|75528|0
191305|75528|0
191495|75528|0
190778|75528|0
191855|75528|0
191544|75528|0
191610|75528|0
191471|75528|0
190769|75528|0
191396|75531|0
190924|75531|0
191297|75531|0
191483|75531|0
191642|75531|0
191251|75531|0
191085|75531|0
190722|75531|0
190484|75531|0
191823|75531|0
190413|75531|0
191793|75531|0
191141|75531|0
190806|75531|0
190885|75531|0
190555|75531|0
191305|75531|0
191495|75531|0
190778|75531|0
191855|75531|0
191544|75531|0
191610|75531|0
191471|75531|0
190769|75531|0
191295|75531|0
190661|75531|0
191886|75531|0
191860|75531|0
190924|75551|0
191396|75601|0
190924|75601|0
191297|75601|0
191483|75601|0
191642|75601|0
191251|75601|0
191085|75601|0
190722|75601|0
190484|75601|0
191823|75601|0
190413|75601|0
191793|75601|0
191141|75601|0
190806|75601|0
190885|75601|0
190555|75601|0
191305|75601|0
191495|75601|0
190778|75601|0
191855|75601|0
191544|75601|0
191610|75601|0
191471|75601|0
190769|75601|0
191295|75601|0
190661|75601|0
191886|75601|0
191860|75601|0
191396|75606|0
190924|75606|0
191297|75606|0
191483|75606|0
191642|75606|0
191251|75606|0
191085|75606|0
190722|75606|0
190484|75606|0
191823|75606|0
190413|75606|0
191793|75606|0
191141|75606|0
190806|75606|0
190885|75606|0
190555|75606|0
191305|75606|0
191495|75606|0
190778|75606|0
191855|75606|0
191544|75606|0
191610|75606|0
191471|75606|0
190769|75606|0
191295|75606|0
190661|75606|0
191886|75606|0
191860|75606|0
191471|75612|0
191396|75624|0
190924|75624|0
191297|75624|0
191483|75624|0
191642|75624|0
191251|75624|0
191085|75624|0
190722|75624|0
190484|75624|0
191823|75624|0
190413|75624|0
191793|75624|0
191141|75624|0
190806|75624|0
190885|75624|0
190555|75624|0
191305|75624|0
191495|75624|0
190778|75624|0
191855|75624|0
191544|75624|0
191610|75624|0
191471|75624|0
190769|75624|0
191295|75624|0
190661|75624|0
191886|75624|0
191860|75624|0
191251|75676|0
191135|75676|0
191658|75691|0
190924|75691|0
191499|75691|0
190648|75691|0
191642|75691|0
190709|75691|0
190543|75691|0
191251|75691|0
191135|75691|0
190429|75691|0
191012|75691|0
191485|75691|0
190494|75691|0
190710|75691|0
190395|75691|0
191695|75691|0
191534|75691|0
191040|75691|0
190496|75691|0
190737|75691|0
190681|75691|0
191400|75691|0
190792|75691|0
191255|75691|0
190740|75691|0
190623|75691|0
190474|75691|0
191090|75691|0
190804|75691|0
190462|75691|0
190982|75691|0
191866|75691|0
191669|75691|0
191521|75691|0
191844|75691|0
191630|75691|0
190948|75691|0
191301|75691|0
190454|75691|0
191306|75691|0
191622|75691|0
190575|75691|0
191408|75691|0
190540|75691|0
190660|75691|0
191590|75691|0
191873|75691|0
191276|75691|0
190601|75691|0
191453|75691|0
190781|75691|0
191400|75721|0
191658|75727|0
190924|75727|0
191499|75727|0
190648|75727|0
191642|75727|0
190709|75727|0
190543|75727|0
191251|75727|0
191135|75727|0
190429|75727|0
191012|75727|0
191485|75727|0
190494|75727|0
190710|75727|0
190395|75727|0
191695|75727|0
191534|75727|0
191040|75727|0
190496|75727|0
190737|75727|0
190681|75727|0
191400|75727|0
190792|75727|0
191255|75727|0
190740|75727|0
190623|75727|0
190474|75727|0
191090|75727|0
190804|75727|0
190462|75727|0
190982|75727|0
191866|75727|0
191669|75727|0
191521|75727|0
191844|75727|0
191630|75727|0
190948|75727|0
191301|75727|0
190454|75727|0
191306|75727|0
191622|75727|0
190575|75727|0
191408|75727|0
190540|75727|0
190660|75727|0
191590|75727|0
191873|75727|0
191276|75727|0
190601|75727|0
191453|75727|0
190781|75727|0
191658|75743|0
190924|75743|0
191499|75743|0
190648|75743|0
191642|75743|0
190709|75743|0
190543|75743|0
191251|75743|0
191135|75743|0
190429|75743|0
191012|75743|0
191485|75743|0
190494|75743|0
190710|75743|0
190395|75743|0
191695|75743|0
191534|75743|0
191040|75743|0
190496|75743|0
190737|75743|0
190681|75743|0
191400|75743|0
190792|75743|0
191255|75743|0
190740|75743|0
190623|75743|0
190474|75743|0
191090|75743|0
190804|75743|0
190462|75743|0
190982|75743|0
191866|75743|0
191669|75743|0
191521|75743|0
191844|75743|0
191630|75743|0
190948|75743|0
191301|75743|0
190454|75743|0
191306|75743|0
191622|75743|0
190575|75743|0
191408|75743|0
190540|75743|0
190660|75743|0
191590|75743|0
191873|75743|0
191276|75743|0
190601|75743|0
191453|75743|0
190781|75743|0
191658|75755|0
190924|75755|0
191499|75755|0
190648|75755|0
191642|75755|0
190709|75755|0
190543|75755|0
191251|75755|0
191135|75755|0
190429|75755|0
191012|75755|0
191485|75755|0
190494|75755|0
190710|75755|0
190395|75755|0
191695|75755|0
191534|75755|0
191040|75755|0
190496|75755|0
190737|75755|0
190681|75755|0
191400|75755|0
190792|75755|0
191255|75755|0
190740|75755|0
190623|75755|0
190474|75755|0
191090|75755|0
190804|75755|0
190462|75755|0
190982|75755|0
