Person_id|Post_id|creationDate
190459|224525|0
191697|224525|0
190964|224525|0
190549|224525|0
190500|224525|0
190698|224525|0
190727|224525|0
190517|224525|0
190637|224525|0
191520|224525|0
190638|224525|0
191796|224525|0
191060|224525|0
191257|224525|0
191229|224525|0
190793|224525|0
191215|224525|0
190775|224525|0
190900|224525|0
191537|224525|0
191846|224525|0
191071|224525|0
191785|224525|0
190930|224525|0
191270|224525|0
190836|224525|0
191019|224525|0
191196|224525|0
190871|224525|0
191074|224525|0
191799|224525|0
190988|224525|0
191556|224525|0
191161|224525|0
191306|224525|0
191273|224525|0
190825|224525|0
190689|224525|0
191205|224525|0
190873|224525|0
191449|224525|0
190599|224525|0
191234|224525|0
191409|224525|0
191726|224525|0
191323|224525|0
190813|224525|0
191453|224525|0
191164|224525|0
191165|224525|0
191355|224525|0
191776|224531|0
191799|224559|0
190793|224562|0
190651|224580|0
191471|224580|0
190907|224859|0
190737|224859|0
191793|224859|0
191019|224859|0
191205|224859|0
190907|224861|0
190737|224861|0
191793|224861|0
191019|224861|0
191205|224861|0
190737|224871|0
191019|224871|0
191019|224876|0
190737|224892|0
191793|224892|0
191030|224892|0
191019|224892|0
190737|224895|0
190907|224919|0
191695|224919|0
190737|224919|0
191019|224919|0
191205|224919|0
191030|224936|0
191030|224957|0
191019|224957|0
191205|224957|0
191695|224965|0
190737|224965|0
191793|224965|0
191030|224965|0
191019|224965|0
191205|224965|0
190737|224967|0
191695|224993|0
190737|224993|0
191030|224993|0
191019|224993|0
191205|224993|0
191695|225011|0
191793|225011|0
191695|225016|0
190907|225038|0
191695|225038|0
190737|225038|0
191019|225038|0
191030|225069|0
191695|225071|0
190907|225086|0
191695|225086|0
190907|225109|0
191695|225109|0
190737|225109|0
191030|225109|0
191019|225109|0
191205|225117|0
191793|225122|0
191695|225123|0
191793|225123|0
191030|225123|0
191019|225123|0
191205|225123|0
191030|225125|0
191019|225134|0
190907|225145|0
191019|225145|0
190907|225173|0
191019|225173|0
190907|225174|0
190994|225201|0
191297|225201|0
190634|225201|0
191067|225201|0
191562|225201|0
191693|225201|0
191744|225201|0
191660|225201|0
190942|225201|0
191084|225201|0
191745|225201|0
191085|225201|0
191253|225201|0
191599|225201|0
190752|225201|0
191028|225201|0
191823|225201|0
190397|225201|0
190413|225201|0
190998|225201|0
190375|225201|0
191864|225201|0
191519|225201|0
190669|225201|0
190756|225201|0
190502|225201|0
190670|225201|0
190855|225201|0
191260|225201|0
191784|225201|0
190743|225201|0
191463|225201|0
191539|225201|0
191465|225201|0
190573|225201|0
191448|225201|0
190536|225201|0
191340|225201|0
191786|225201|0
191205|225201|0
190466|225201|0
190936|225201|0
190812|225201|0
191610|225201|0
191451|225201|0
191471|225201|0
190661|225201|0
190922|225201|0
191860|225201|0
191530|225201|0
191297|225211|0
191864|225212|0
191340|225223|0
191297|225226|0
190634|225226|0
191067|225226|0
191562|225226|0
191693|225226|0
191744|225226|0
191660|225226|0
190942|225226|0
191084|225226|0
191745|225226|0
191085|225226|0
191253|225226|0
191599|225226|0
190752|225226|0
191028|225226|0
191823|225226|0
190397|225226|0
190413|225226|0
190998|225226|0
190375|225226|0
191864|225226|0
191519|225226|0
190669|225226|0
190756|225226|0
190502|225226|0
190670|225226|0
190855|225226|0
191260|225226|0
191784|225226|0
190743|225226|0
191463|225226|0
191539|225226|0
191465|225226|0
190573|225226|0
191448|225226|0
190536|225226|0
191340|225226|0
191786|225226|0
191205|225226|0
190466|225226|0
190936|225226|0
190812|225226|0
191610|225226|0
191451|225226|0
191471|225226|0
190661|225226|0
190922|225226|0
191860|225226|0
191530|225226|0
190994|225237|0
191297|225237|0
190634|225237|0
191067|225237|0
191562|225237|0
191693|225237|0
191744|225237|0
191660|225237|0
190942|225237|0
191084|225237|0
191745|225237|0
191085|225237|0
191253|225237|0
191599|225237|0
190752|225237|0
191028|225237|0
191823|225237|0
190397|225237|0
190413|225237|0
190998|225237|0
190375|225237|0
191864|225237|0
191519|225237|0
190669|225237|0
190756|225237|0
190502|225237|0
190670|225237|0
190855|225237|0
191260|225237|0
191784|225237|0
190743|225237|0
191463|225237|0
191539|225237|0
191465|225237|0
190573|225237|0
191448|225237|0
190536|225237|0
191340|225237|0
191786|225237|0
191205|225237|0
190466|225237|0
190936|225237|0
190812|225237|0
191610|225237|0
191451|225237|0
191471|225237|0
190661|225237|0
190922|225237|0
191860|225237|0
191530|225237|0
191860|225242|0
190433|225292|0
190569|225293|0
191029|225295|0
190853|225295|0
190569|225295|0
191029|225296|0
191225|225300|0
191029|225300|0
190853|225300|0
190569|225300|0
190433|225300|0
191029|225336|0
191029|225338|0
190569|225338|0
190433|225338|0
190569|225349|0
190569|225365|0
191320|225375|0
191225|225389|0
191029|225389|0
190569|225389|0
190433|225389|0
191225|225394|0
191029|225394|0
190569|225394|0
190433|225394|0
190569|225396|0
191029|225398|0
191029|225407|0
191029|225417|0
191029|225426|0
191029|225454|0
191141|225476|0
191244|225499|0
190450|225499|0
190856|225499|0
191374|225499|0
190914|225499|0
190948|225499|0
190950|225499|0
191232|225499|0
191073|225499|0
190701|225499|0
190702|225499|0
191162|225499|0
191350|225499|0
191048|225499|0
191690|225499|0
191049|225499|0
191607|225499|0
190797|225499|0
190449|225504|0
191331|225518|0
191331|225519|0
190738|225519|0
191029|225519|0
191240|225519|0
191105|225519|0
191255|225519|0
191189|225519|0
190623|225519|0
190682|225519|0
191141|225519|0
191317|225519|0
190755|225519|0
191090|225519|0
190829|225519|0
191002|225519|0
191520|225519|0
191003|225519|0
190449|225519|0
191583|225519|0
191669|225519|0
191244|225519|0
190450|225519|0
190856|225519|0
190953|225533|0
191744|225533|0
190494|225533|0
190866|225533|0
191695|225533|0
191331|225533|0
190738|225533|0
191105|225533|0
190623|225533|0
190755|225533|0
191090|225533|0
190829|225533|0
191003|225533|0
190449|225533|0
191669|225533|0
191244|225533|0
190450|225533|0
190856|225533|0
190914|225533|0
190948|225533|0
191073|225533|0
190701|225533|0
191162|225533|0
191350|225533|0
191690|225533|0
191607|225533|0
191233|225533|0
191884|225533|0
190623|225539|0
190701|225547|0
190372|225551|0
191135|225551|0
191595|225551|0
191744|225551|0
191169|225551|0
190866|225551|0
191369|225551|0
190882|225551|0
191331|225551|0
190738|225551|0
191029|225551|0
191240|225551|0
191255|225551|0
190623|225551|0
190755|225551|0
191002|225551|0
191583|225551|0
191244|225551|0
190856|225551|0
190948|225551|0
190950|225551|0
191232|225551|0
190701|225551|0
191162|225551|0
191690|225551|0
191049|225551|0
191607|225551|0
190797|225551|0
191636|225551|0
191884|225551|0
191708|225551|0
191471|225551|0
191549|225551|0
190948|225553|0
190950|225553|0
191232|225553|0
190701|225553|0
191162|225553|0
191690|225553|0
191049|225553|0
191607|225553|0
190797|225553|0
191636|225553|0
191549|225556|0
190797|225561|0
191607|225577|0
190953|225593|0
191135|225593|0
191169|225593|0
190494|225593|0
191369|225593|0
190882|225593|0
191029|225593|0
191189|225593|0
191317|225593|0
190755|225593|0
191002|225593|0
190449|225593|0
191583|225593|0
191669|225593|0
190914|225593|0
190950|225593|0
191232|225593|0
191636|225593|0
191708|225593|0
191578|225593|0
191549|225593|0
191369|225594|0
190953|225605|0
191595|225605|0
191744|225605|0
190494|225605|0
190866|225605|0
191695|225605|0
190882|225605|0
191029|225605|0
191240|225605|0
191105|225605|0
191255|225605|0
191141|225605|0
190755|225605|0
191090|225605|0
191002|225605|0
191520|225605|0
191003|225605|0
190449|225605|0
191583|225605|0
191669|225605|0
191374|225605|0
190914|225605|0
190948|225605|0
190702|225605|0
191162|225605|0
191350|225605|0
191048|225605|0
191049|225605|0
190797|225605|0
191233|225605|0
191636|225605|0
191362|225605|0
191884|225605|0
191549|225605|0
191049|225614|0
191636|225614|0
191362|225614|0
190372|225650|0
190494|225650|0
191695|225650|0
191369|225650|0
190882|225650|0
191029|225650|0
191105|225650|0
191255|225650|0
190623|225650|0
190682|225650|0
191141|225650|0
191090|225650|0
190829|225650|0
191002|225650|0
191583|225650|0
191669|225650|0
191244|225650|0
190856|225650|0
191374|225650|0
190914|225650|0
190948|225650|0
191073|225650|0
190701|225650|0
190702|225650|0
191350|225650|0
191690|225650|0
191362|225650|0
191884|225650|0
191708|225650|0
191048|225673|0
191049|225673|0
191566|225711|0
191531|225715|0
190786|225718|0
190666|225718|0
191596|225718|0
191531|225718|0
190802|225718|0
190848|225718|0
191580|225718|0
191028|225718|0
190963|225718|0
191865|225718|0
191704|225718|0
190913|225718|0
191566|225718|0
190743|225718|0
191476|225718|0
191071|225718|0
191539|225718|0
190988|225718|0
190706|225718|0
191306|225718|0
191272|225718|0
191341|225718|0
190797|225718|0
191077|225718|0
191513|225718|0
191784|225720|0
190883|225728|0
191191|225729|0
191030|225729|0
190806|225826|0
191704|225826|0
191205|225826|0
190806|225827|0
191704|225827|0
191205|225827|0
190806|225864|0
191205|225892|0
191251|225901|0
191298|225901|0
191083|225901|0
191169|225901|0
190816|225901|0
191331|225901|0
191189|225901|0
191241|225901|0
191317|225901|0
191189|225905|0
191241|225905|0
191317|225905|0
190829|225905|0
191669|225905|0
190885|225905|0
191244|225905|0
190435|225905|0
190595|225905|0
191689|225905|0
191817|225905|0
191408|225905|0
191786|225905|0
190660|225905|0
191077|225905|0
191854|225905|0
191067|225908|0
190942|225908|0
190817|225908|0
190496|225908|0
191840|225908|0
191400|225908|0
190899|225908|0
191405|225908|0
190766|225908|0
191537|225908|0
191306|225908|0
190817|225931|0
190496|225931|0
190899|225931|0
191405|225931|0
191537|225931|0
190899|225949|0
191067|225955|0
190942|225955|0
190496|225955|0
191400|225955|0
190496|225957|0
191400|225957|0
191840|225981|0
191400|226001|0
191537|226001|0
191306|226001|0
190899|226004|0
190899|226005|0
190994|226011|0
191833|226012|0
190651|226012|0
191028|226012|0
190702|226012|0
191622|226012|0
190612|226012|0
190570|226027|0
191495|226042|0
190778|226042|0
191050|226042|0
191131|226042|0
191666|226076|0
191421|226091|0
190413|226096|0
191653|226105|0
191192|226114|0
190692|226126|0
190615|226126|0
191638|226126|0
190786|226126|0
190616|226126|0
191693|226126|0
191225|226126|0
191311|226126|0
191563|226126|0
191660|226126|0
190942|226126|0
191421|226126|0
190362|226126|0
190718|226126|0
190395|226126|0
190374|226126|0
191695|226126|0
191807|226126|0
190413|226126|0
190398|226126|0
190680|226126|0
190753|226126|0
190963|226126|0
191825|226126|0
191698|226126|0
190473|226126|0
191649|226126|0
191155|226126|0
190550|226126|0
191666|226126|0
191650|226126|0
190804|226126|0
191192|226126|0
191604|226126|0
190806|226126|0
191194|226126|0
191045|226126|0
190983|226126|0
191521|226126|0
191827|226126|0
190570|226126|0
190436|226126|0
190390|226126|0
191631|226126|0
190987|226126|0
190555|226126|0
190857|226126|0
190596|226126|0
190777|226126|0
191653|226126|0
191622|226126|0
190858|226126|0
191851|226126|0
191495|226126|0
190778|226126|0
191050|226126|0
191131|226126|0
191007|226126|0
191576|226126|0
191292|226126|0
190973|226126|0
191416|226126|0
191546|226126|0
190492|226126|0
191804|226126|0
190983|226136|0
191521|226136|0
191827|226136|0
190550|226150|0
191007|226170|0
190413|226184|0
190616|226206|0
191698|226225|0
190555|226228|0
190596|226228|0
191653|226228|0
191622|226228|0
190374|226235|0
191807|226235|0
190413|226235|0
190963|226235|0
190473|226235|0
190692|226253|0
190615|226253|0
191638|226253|0
190616|226253|0
191693|226253|0
191563|226253|0
191660|226253|0
190942|226253|0
191421|226253|0
190362|226253|0
190718|226253|0
190395|226253|0
190374|226253|0
191695|226253|0
190398|226253|0
190680|226253|0
190753|226253|0
191825|226253|0
191698|226253|0
190473|226253|0
191649|226253|0
191155|226253|0
190550|226253|0
191666|226253|0
190804|226253|0
191604|226253|0
191045|226253|0
190983|226253|0
191521|226253|0
191827|226253|0
190777|226253|0
191292|226253|0
190973|226253|0
190692|226255|0
190615|226255|0
191638|226255|0
190616|226255|0
191693|226255|0
191563|226255|0
191660|226255|0
190942|226255|0
191421|226255|0
190362|226255|0
190718|226255|0
190395|226255|0
190374|226255|0
191695|226255|0
190398|226255|0
190680|226255|0
190753|226255|0
191825|226255|0
191698|226255|0
190473|226255|0
191649|226255|0
191155|226255|0
190550|226255|0
191666|226255|0
190804|226255|0
191604|226255|0
191045|226255|0
190983|226255|0
191521|226255|0
191827|226255|0
190777|226255|0
191292|226255|0
190973|226255|0
191825|226262|0
190362|226282|0
190692|226284|0
190615|226284|0
190786|226284|0
190616|226284|0
191693|226284|0
191311|226284|0
191563|226284|0
191421|226284|0
190718|226284|0
190395|226284|0
191695|226284|0
191807|226284|0
190413|226284|0
190398|226284|0
190680|226284|0
190753|226284|0
190473|226284|0
191666|226284|0
191192|226284|0
191045|226284|0
190983|226284|0
190436|226284|0
190390|226284|0
190987|226284|0
190555|226284|0
190857|226284|0
190596|226284|0
191622|226284|0
190858|226284|0
191851|226284|0
191292|226284|0
190492|226284|0
191693|226289|0
190615|226294|0
190786|226294|0
190616|226294|0
191693|226294|0
191311|226294|0
191563|226294|0
191421|226294|0
190718|226294|0
190395|226294|0
191695|226294|0
191807|226294|0
190413|226294|0
190398|226294|0
190680|226294|0
190753|226294|0
190473|226294|0
191666|226294|0
191192|226294|0
191045|226294|0
190983|226294|0
190436|226294|0
190390|226294|0
190987|226294|0
190555|226294|0
190857|226294|0
190596|226294|0
191622|226294|0
190858|226294|0
191851|226294|0
191292|226294|0
190692|226322|0
190615|226322|0
191638|226322|0
190786|226322|0
191693|226322|0
191225|226322|0
191660|226322|0
190395|226322|0
190374|226322|0
191807|226322|0
190680|226322|0
190753|226322|0
190963|226322|0
191825|226322|0
191698|226322|0
190473|226322|0
191649|226322|0
191155|226322|0
190550|226322|0
191666|226322|0
191650|226322|0
190804|226322|0
191192|226322|0
190806|226322|0
191194|226322|0
191045|226322|0
190570|226322|0
190390|226322|0
190987|226322|0
190555|226322|0
190857|226322|0
190596|226322|0
190777|226322|0
191653|226322|0
191851|226322|0
191495|226322|0
191050|226322|0
191131|226322|0
191007|226322|0
191576|226322|0
191292|226322|0
191660|226340|0
190692|226366|0
191693|226366|0
191311|226366|0
191421|226366|0
190753|226366|0
191825|226366|0
191649|226366|0
191192|226366|0
190570|226366|0
190390|226366|0
191622|226366|0
190492|226366|0
190692|226389|0
190786|226389|0
191693|226389|0
191225|226389|0
191311|226389|0
191563|226389|0
191660|226389|0
190942|226389|0
191695|226389|0
191807|226389|0
190413|226389|0
190680|226398|0
191596|226457|0
190957|226457|0
190584|226489|0
190877|226497|0
190975|226497|0
191712|226497|0
190845|226497|0
191744|226497|0
190957|226497|0
190494|226497|0
190848|226497|0
191877|226497|0
190415|226497|0
190804|226497|0
190829|226497|0
191158|226497|0
191509|226497|0
190390|226497|0
190948|226497|0
191850|226497|0
191020|226497|0
190584|226497|0
190573|226497|0
191306|226497|0
191622|226497|0
190824|226497|0
190660|226497|0
190798|226497|0
190753|226522|0
190877|226525|0
191595|226525|0
191744|226525|0
190942|226525|0
190494|226525|0
191534|226525|0
190753|226525|0
191864|226525|0
190829|226525|0
191158|226525|0
191704|226525|0
191537|226525|0
190776|226525|0
191246|226525|0
190573|226525|0
191622|226525|0
190824|226525|0
190660|226525|0
191470|226525|0
190877|226532|0
190845|226532|0
191595|226532|0
191744|226532|0
190942|226532|0
191534|226532|0
190753|226532|0
191701|226532|0
190415|226532|0
190804|226532|0
191704|226532|0
191509|226532|0
190573|226532|0
191306|226532|0
190824|226532|0
190660|226532|0
191496|226532|0
190877|226543|0
190975|226543|0
191712|226543|0
190845|226543|0
191744|226543|0
191186|226543|0
190942|226543|0
191596|226543|0
190494|226543|0
190848|226543|0
191534|226543|0
191877|226543|0
191613|226543|0
190829|226543|0
191158|226543|0
191537|226543|0
190948|226543|0
190776|226543|0
191850|226543|0
191020|226543|0
190584|226543|0
190824|226543|0
190660|226543|0
191470|226543|0
191496|226543|0
190753|226570|0
190877|226576|0
190975|226576|0
191712|226576|0
191595|226576|0
191613|226576|0
191701|226576|0
190415|226576|0
190804|226576|0
190829|226576|0
191704|226576|0
191537|226576|0
190390|226576|0
190776|226576|0
191126|226576|0
191850|226576|0
190404|226576|0
191020|226576|0
190584|226576|0
191306|226576|0
190507|226576|0
191704|226582|0
191537|226582|0
191712|226596|0
191744|226596|0
191596|226596|0
190957|226596|0
190848|226596|0
190753|226596|0
190415|226596|0
190829|226596|0
191158|226596|0
191704|226596|0
190390|226596|0
190948|226596|0
190776|226596|0
191246|226596|0
191850|226596|0
191020|226596|0
190573|226596|0
190507|226596|0
190798|226596|0
190922|226596|0
190957|226607|0
190848|226607|0
190753|226607|0
190415|226607|0
190829|226607|0
191158|226607|0
191704|226607|0
190390|226607|0
190948|226607|0
190776|226607|0
191246|226607|0
191850|226607|0
191020|226607|0
190573|226607|0
190507|226607|0
190798|226607|0
190975|226615|0
190845|226615|0
191744|226615|0
191186|226615|0
190957|226615|0
190848|226615|0
191534|226615|0
191877|226615|0
191613|226615|0
191864|226615|0
190804|226615|0
190829|226615|0
191158|226615|0
191704|226615|0
190390|226615|0
190948|226615|0
191126|226615|0
191850|226615|0
190584|226615|0
191306|226615|0
191622|226615|0
190798|226615|0
191276|226615|0
190975|226621|0
190845|226621|0
191744|226621|0
191186|226621|0
190957|226621|0
190848|226621|0
191534|226621|0
191877|226621|0
191613|226621|0
191864|226621|0
190804|226621|0
190829|226621|0
191158|226621|0
191704|226621|0
190390|226621|0
190948|226621|0
191126|226621|0
191850|226621|0
190584|226621|0
191306|226621|0
191622|226621|0
190798|226621|0
191276|226621|0
191431|226649|0
191692|226659|0
190709|226659|0
191136|226659|0
191695|226659|0
190805|226659|0
191144|226659|0
190917|226659|0
191431|226659|0
191872|226659|0
191529|226659|0
191237|226693|0
191136|226693|0
191257|226693|0
190917|226693|0
191431|226693|0
191237|226696|0
191136|226696|0
191257|226696|0
190917|226696|0
191431|226696|0
191237|226701|0
191136|226701|0
191257|226701|0
190917|226701|0
191431|226701|0
190709|226710|0
191237|226719|0
191237|226721|0
191692|226721|0
190709|226721|0
191748|226721|0
190885|226721|0
191529|226721|0
190885|226768|0
191237|226809|0
191692|226809|0
191695|226809|0
191257|226809|0
190917|226809|0
191529|226809|0
191237|226819|0
191692|226819|0
190709|226819|0
191695|226819|0
191748|226819|0
190945|226819|0
190805|226819|0
191257|226819|0
191144|226819|0
191431|226819|0
191529|226819|0
191237|226821|0
191692|226821|0
190709|226821|0
191695|226821|0
191748|226821|0
190945|226821|0
190805|226821|0
191257|226821|0
191144|226821|0
191431|226821|0
191529|226821|0
191067|226836|0
190945|226836|0
190805|226836|0
191237|226847|0
191692|226847|0
191067|226847|0
191136|226847|0
191695|226847|0
191748|226847|0
191257|226847|0
191144|226847|0
191431|226847|0
191529|226847|0
191237|226859|0
191692|226859|0
191067|226859|0
191136|226859|0
191695|226859|0
191748|226859|0
191257|226859|0
191144|226859|0
191431|226859|0
191529|226859|0
191002|226892|0
190494|226903|0
191695|226903|0
190432|226903|0
191291|226903|0
190566|226918|0
190549|226932|0
190549|226939|0
191520|226982|0
191520|226985|0
191695|227005|0
191002|227005|0
191520|227005|0
191300|227045|0
190549|227045|0
190432|227045|0
191002|227045|0
191520|227045|0
190488|227045|0
190488|227057|0
191656|227110|0
191340|227116|0
191285|227138|0
190404|227175|0
191186|227180|0
190942|227180|0
191103|227180|0
190597|227183|0
190888|227183|0
190405|227183|0
191340|227183|0
191103|227197|0
190597|227203|0
191205|227266|0
191205|227279|0
191598|227346|0
191598|227351|0
191598|227352|0
190995|227369|0
190995|227391|0
191598|227391|0
190709|227401|0
191860|227425|0
191860|227426|0
191860|227429|0
191860|227438|0
191537|227456|0
190580|227496|0
190787|227509|0
190787|227510|0
190509|227530|0
190787|227543|0
190580|227543|0
191074|227543|0
191415|227543|0
190509|227543|0
191415|227559|0
190580|227605|0
191167|227639|0
190787|227669|0
191537|227673|0
191537|227674|0
190787|227676|0
190787|227681|0
191537|227690|0
191074|227690|0
191415|227690|0
191537|227694|0
191074|227694|0
191415|227694|0
191537|227701|0
191074|227701|0
191415|227701|0
190580|227731|0
191074|227731|0
190509|227731|0
191074|227736|0
190787|227759|0
191537|227759|0
191415|227759|0
191167|227759|0
190580|227774|0
191537|227774|0
191415|227774|0
191067|227812|0
191067|227816|0
191067|227821|0
191744|227821|0
190494|227821|0
191695|227821|0
191067|227824|0
191744|227824|0
190494|227824|0
191695|227824|0
190494|227834|0
191067|227858|0
191744|227874|0
190494|227879|0
190494|227890|0
191067|227893|0
190494|227893|0
191695|227893|0
191067|227894|0
191067|227907|0
191695|227907|0
191067|227912|0
190494|227923|0
191695|227923|0
190494|227937|0
191067|227942|0
190494|227942|0
190494|227961|0
191695|227961|0
191067|227993|0
191067|228010|0
191744|228027|0
191744|228029|0
191067|228049|0
190494|228060|0
191297|228076|0
191642|228089|0
190484|228090|0
191823|228090|0
191658|228113|0
190924|228113|0
191499|228113|0
190648|228113|0
191642|228113|0
190709|228113|0
190543|228113|0
191251|228113|0
191135|228113|0
190429|228113|0
191012|228113|0
191485|228113|0
190494|228113|0
190710|228113|0
190395|228113|0
191695|228113|0
191534|228113|0
191040|228113|0
190496|228113|0
190737|228113|0
190681|228113|0
191400|228113|0
190792|228113|0
191255|228113|0
190740|228113|0
190623|228113|0
190474|228113|0
191090|228113|0
190804|228113|0
190462|228113|0
190982|228113|0
191866|228113|0
191669|228113|0
191521|228113|0
191844|228113|0
191630|228113|0
190948|228113|0
191301|228113|0
190454|228113|0
191306|228113|0
191622|228113|0
190575|228113|0
191408|228113|0
190540|228113|0
190660|228113|0
191590|228113|0
191873|228113|0
191276|228113|0
190601|228113|0
191453|228113|0
190781|228113|0
190948|228116|0
191866|228139|0
190648|228168|0
190429|228168|0
191012|228168|0
191695|228168|0
190737|228168|0
190623|228168|0
190474|228168|0
191866|228168|0
191630|228168|0
191453|228168|0
191866|228185|0
190429|228187|0
191012|228187|0
191485|228187|0
190710|228187|0
190395|228187|0
191695|228187|0
191040|228187|0
190496|228187|0
190681|228187|0
191400|228187|0
190792|228187|0
191255|228187|0
190623|228187|0
190462|228187|0
191400|228205|0
191658|228214|0
190709|228214|0
190543|228214|0
191251|228214|0
191135|228214|0
190429|228214|0
191012|228214|0
190710|228214|0
190395|228214|0
191695|228214|0
191534|228214|0
190681|228214|0
191400|228214|0
191255|228214|0
190740|228214|0
190623|228214|0
190474|228214|0
191090|228214|0
191866|228214|0
191669|228214|0
191521|228214|0
191306|228214|0
190540|228214|0
190660|228214|0
191873|228214|0
191276|228214|0
190601|228214|0
190710|228218|0
191658|228254|0
190924|228254|0
191499|228254|0
190648|228254|0
191642|228254|0
190709|228254|0
190543|228254|0
191251|228254|0
191135|228254|0
190429|228254|0
191485|228254|0
190395|228254|0
191695|228254|0
191534|228254|0
191040|228254|0
190496|228254|0
190737|228254|0
190681|228254|0
191400|228254|0
191255|228254|0
190740|228254|0
190474|228254|0
191866|228254|0
191669|228254|0
191521|228254|0
191844|228254|0
191301|228254|0
190454|228254|0
191306|228254|0
191622|228254|0
190540|228254|0
190660|228254|0
191276|228254|0
191485|228312|0
191485|228314|0
190494|228314|0
190710|228314|0
191040|228314|0
190737|228314|0
190792|228314|0
190740|228314|0
190474|228314|0
191090|228314|0
190462|228314|0
191866|228314|0
191669|228314|0
191630|228314|0
190948|228314|0
191306|228314|0
191408|228314|0
190540|228314|0
191622|228344|0
190575|228344|0
191408|228344|0
191873|228344|0
190601|228344|0
191361|228360|0
191695|228363|0
191169|228376|0
191240|228376|0
190725|228376|0
190829|228376|0
191002|228376|0
190554|228376|0
190700|228376|0
191689|228376|0
191076|228376|0
190660|228376|0
191854|228376|0
190993|228376|0
191529|228376|0
190769|228376|0
191860|228376|0
190521|228395|0
191773|228398|0
191515|228402|0
190988|228404|0
190404|228404|0
191376|228404|0
191773|228404|0
190479|228404|0
191306|228404|0
191622|228404|0
190521|228404|0
191145|228404|0
190523|228404|0
190456|228404|0
191077|228404|0
191050|228404|0
190542|228404|0
191874|228404|0
191608|228404|0
191529|228404|0
190802|228415|0
191376|228415|0
190456|228415|0
191622|228415|0
190523|228415|0
190521|228415|0
191515|228415|0
191795|228415|0
191773|228415|0
191529|228415|0
191524|228415|0
191584|228415|0
191301|228415|0
191019|228415|0
191642|228415|0
191646|228415|0
191100|228415|0
190841|228415|0
190482|228415|0
190615|228415|0
191105|228415|0
191050|228415|0
191463|228415|0
191758|228415|0
190578|228415|0
190471|228415|0
190517|228415|0
191226|228415|0
190619|228415|0
190497|228415|0
191113|228415|0
191608|228415|0
191417|228415|0
190988|228415|0
190530|228415|0
190534|228415|0
191291|228415|0
191566|228415|0
191174|228415|0
190643|228415|0
190770|228415|0
191215|228415|0
190787|228415|0
191531|228415|0
190595|228415|0
191475|228415|0
190715|228415|0
191075|228415|0
191374|228415|0
191175|228415|0
191493|228415|0
191813|228415|0
191019|228421|0
190637|228425|0
190691|228428|0
191646|228458|0
191608|228458|0
190722|228458|0
190637|228458|0
190788|228458|0
191174|228458|0
190471|228469|0
191531|228470|0
191306|228477|0
191213|228477|0
191320|228477|0
191622|228477|0
191100|228477|0
190817|228477|0
190372|228477|0
190456|228477|0
191376|228477|0
191317|228477|0
191455|228477|0
191584|228477|0
190615|228477|0
191642|228477|0
191263|228477|0
191646|228477|0
191608|228477|0
190722|228477|0
190637|228477|0
190788|228477|0
191174|228477|0
191827|228477|0
190404|228477|0
190523|228477|0
190853|228477|0
191531|228477|0
191515|228477|0
191257|228477|0
191465|228477|0
190471|228477|0
191308|228477|0
191019|228477|0
190907|228477|0
190954|228477|0
191050|228477|0
190726|228477|0
191740|228477|0
190691|228477|0
190620|228477|0
191219|228477|0
191077|228477|0
190988|228477|0
191719|228477|0
190615|228498|0
191306|228502|0
191213|228502|0
191320|228502|0
191622|228502|0
191100|228502|0
190817|228502|0
190372|228502|0
190456|228502|0
191376|228502|0
191317|228502|0
191455|228502|0
191584|228502|0
190615|228502|0
191642|228502|0
191263|228502|0
191646|228502|0
191608|228502|0
190722|228502|0
190637|228502|0
190788|228502|0
191174|228502|0
191827|228502|0
190404|228502|0
190523|228502|0
190853|228502|0
191531|228502|0
191515|228502|0
191257|228502|0
191465|228502|0
190471|228502|0
191308|228502|0
191019|228502|0
190907|228502|0
190954|228502|0
191050|228502|0
190726|228502|0
191740|228502|0
190691|228502|0
190620|228502|0
191219|228502|0
191077|228502|0
190988|228502|0
191719|228502|0
191257|228520|0
190994|228548|0
191695|228548|0
191191|228548|0
190853|228548|0
190983|228548|0
191073|228548|0
190891|228548|0
191417|228548|0
191529|228548|0
191860|228548|0
190891|228559|0
190543|228564|0
191744|228564|0
191030|228564|0
191306|228564|0
191291|228564|0
191860|228564|0
190543|228585|0
191744|228585|0
191291|228585|0
190543|228600|0
190543|228603|0
191744|228603|0
191306|228603|0
191291|228603|0
190543|228606|0
191744|228606|0
191306|228606|0
191291|228606|0
191744|228651|0
191291|228651|0
191744|228656|0
191030|228662|0
191030|228671|0
190543|228681|0
191744|228681|0
190543|228732|0
191030|228732|0
191306|228732|0
190543|228735|0
191030|228775|0
190543|228780|0
191744|228780|0
191030|228780|0
191306|228780|0
191744|228787|0
191306|228788|0
190543|228841|0
191030|228841|0
191306|228841|0
190543|228844|0
191030|228844|0
191306|228844|0
191030|228850|0
191030|228852|0
191306|228852|0
190543|228854|0
191030|228854|0
191306|228854|0
190648|228858|0
191515|228858|0
191029|228858|0
190945|228858|0
190983|228858|0
190671|228858|0
191205|228858|0
190973|228858|0
191860|228858|0
191515|228861|0
191029|228861|0
191573|228866|0
191585|228870|0
190881|228874|0
191313|228874|0
191695|228874|0
190484|228874|0
191211|228874|0
191299|228874|0
191300|228874|0
190413|228874|0
190399|228874|0
191687|228874|0
190566|228874|0
191142|228874|0
